,고객번호,성별,CAT연령대,지역,경쟁사이용횟수,채널이용횟수,멤버십가입개수,RECENCY6,RECENCY7,고객구분1_7,고객구분1_8,주말구매액비중,주말방문비중,선매품구매비중,편의품구매비중,전문품구매비중
17832,18192,F,장년층,경기,0,0,0,0,1,감소,감소,0.284138714,0.293340826,0.01094549879013922,0.9890545012098608,0.0
17833,18193,M,노년층,경기,0,0,0,0,0,증가,증가,0.273347271,0.292424242,0.030937303232896052,0.969062696767104,0.0
17834,18194,F,중년층,강원,0,0,0,0,6,감소,감소,0.203535478,0.21903243,0.05543091143913502,0.944569088560865,0.0
17835,18195,F,노년층,인천,0,0,0,0,4,감소,감소,0.295261968,0.307354555,0.29720005297727375,0.7027999470227263,0.0
17836,18196,M,중년층,인천,3,0,0,0,1,감소,감소,0.314748502,0.339015152,0.4559603891698293,0.5440396108301707,0.0
17837,18197,F,중년층,서울,0,0,0,0,10,증가,증가,0.193448732,0.22945003,0.3160961743580341,0.6209385364580364,0.06296528918392941
17838,18198,F,장년층,경기,0,2,0,0,0,증가,증가,0.243441906,0.270425227,0.03390732645230894,0.966092673547691,0.0
17839,18199,F,학생층,울산,2,0,0,7,0,증가,증가,0.281293683,0.279843444,0.6716332905642808,0.25441414518739885,0.07395256424832036
17840,18200,F,중년층,경기,0,0,0,0,0,증가,증가,0.203028375,0.21365105,0.11990354172292823,0.8800964582770717,0.0
17841,18202,M,중년층,경기,0,0,0,0,1,증가,감소,0.279748788,0.284356973,0.041583931250623145,0.9584160687493769,0.0
17842,18203,F,노년층,경기,0,0,0,1,0,증가,증가,0.247760903,0.221584386,0.36654444282108595,0.562045496390672,0.07141006078824207
17843,18204,F,중년층,경기,5,14,1,7,0,감소,감소,0.239517654,0.233378562,0.08125406195664332,0.9187459380433567,0.0
17844,18205,F,중년층,서울,0,23,0,0,6,증가,증가,0.384198511,0.336473755,0.03489882359858714,0.9651011764014129,0.0
17845,18206,M,청년층,서울,0,0,0,3,1,증가,감소,0.451799953,0.302231237,0.34652822572378583,0.5212544541638205,0.13221732011239365
17846,18207,F,장년층,부산,2,0,0,0,6,감소,감소,0.24960993,0.166149068,0.6181890603721674,0.36831435285270303,0.013496586775129634
17847,18208,M,중년층,경기,0,0,0,2,1,증가,증가,0.328213463,0.246927803,0.18969312515132528,0.8103068748486747,0.0
17848,18209,F,중년층,경기,0,0,0,3,2,감소,감소,0.283492608,0.288328388,0.00770431971809062,0.985561472826369,0.006734207455540431
17849,18211,F,중년층,전남,0,0,1,1,0,감소,감소,0.278864591,0.279388715,0.1410221532075485,0.8589778467924515,0.0
17850,18212,F,장년층,경기,0,0,0,1,2,증가,증가,0.232502402,0.268191268,0.3898148007333719,0.6094654332973721,0.0007197659692560093
17851,18213,M,중년층,충북,0,24,1,0,0,감소,감소,0.265397655,0.272048847,0.07165622724721041,0.9283437727527896,0.0
17852,18214,M,청년층,경남,0,0,1,7,2,감소,감소,0.292960992,0.388700565,0.713714811422236,0.16713506668658784,0.11915012189117612
17853,18215,M,장년층,서울,0,0,0,7,6,감소,감소,0.241913186,0.176954733,0.3260934689305322,0.6441801627336758,0.029726368335791897
17854,18216,F,청년층,서울,0,0,1,0,0,감소,감소,0.326770245,0.318489835,0.7746055597295267,0.22539444027047334,0.0
17855,18217,F,노년층,경남,0,0,0,0,2,감소,감소,0.243504398,0.284907183,0.22004559310249525,0.7792991641264543,0.0006552427710505095
17856,18218,F,장년층,서울,0,0,0,2,3,증가,증가,0.313598085,0.192814371,0.12259872673767577,0.8283593640621427,0.04904190920018155
17857,18219,M,중년층,경기,0,0,0,0,8,감소,감소,0.260924668,0.273076923,0.08465010417645166,0.9153498958235483,0.0
17858,18220,F,장년층,서울,0,0,0,3,0,증가,감소,0.241810252,0.249033256,0.09746021634805924,0.9025397836519408,0.0
17859,18221,F,청년층,경기,0,0,0,0,1,증가,증가,0.284841406,0.254003313,0.05606920058052068,0.9439307994194793,0.0
17860,18222,F,장년층,경기,0,9,0,0,0,감소,감소,0.315742112,0.340545219,0.02335622795041017,0.9766437720495899,0.0
17861,18223,F,노년층,서울,0,0,0,0,4,감소,감소,0.215936908,0.244214673,0.0220814036662373,0.9779185963337627,0.0
17862,18225,F,중년층,인천,0,32,0,1,1,증가,감소,0.307548659,0.357483317,0.13829851311351277,0.8617014868864872,0.0
17863,18226,F,노년층,서울,0,27,1,0,0,증가,증가,0.319832217,0.33559898,0.6557011758580071,0.33538980618965986,0.008909017952332987
17864,18227,F,장년층,전북,0,15,1,1,1,증가,증가,0.267715973,0.29455081,0.5023506896601132,0.4976493103398868,0.0
17865,18230,M,중년층,경기,0,0,1,1,0,감소,감소,0.210256679,0.239562221,0.053895876956874166,0.890517595953574,0.05558652708955177
17866,18231,F,학생층,경기,0,0,0,0,0,증가,증가,0.305474957,0.276822762,0.041450992113498744,0.9585490078865012,0.0
17867,18232,M,노년층,경기,3,7,0,1,9,감소,증가,0.378729674,0.214673913,0.7967321176340135,0.20032049092425544,0.0029473914417310503
17868,18233,M,장년층,전북,0,0,0,0,0,증가,증가,0.20474744,0.213894737,0.028563312469853563,0.9714366875301464,0.0
17869,18234,F,학생층,전북,0,2,0,1,1,증가,증가,0.295336873,0.27484787,0.23842571306652185,0.7615742869334782,0.0
17870,18235,F,장년층,인천,0,3,0,0,1,증가,감소,0.295049342,0.265256306,0.09185135478460324,0.9081486452153967,0.0
17871,18236,M,중년층,부산,0,0,0,1,2,증가,증가,0.347331164,0.309506791,0.2721782355917282,0.7278217644082718,0.0
17872,18237,F,장년층,서울,0,3,0,1,1,증가,감소,0.288969208,0.252038547,0.041852565196544525,0.9581474348034554,0.0
17873,18238,M,노년층,충남,0,0,0,1,1,감소,감소,0.229223459,0.218683652,0.22543312029953558,0.7745668797004645,0.0
17874,18239,F,장년층,경기,0,0,0,3,0,증가,증가,0.197221786,0.234226448,0.03870846503145352,0.9612915349685465,0.0
17875,18240,F,장년층,서울,1,0,1,4,7,증가,증가,0.379693434,0.289185905,0.8207187996690659,0.14633970197775437,0.03294149835317967
17876,18241,F,중년층,경북,0,10,0,0,0,증가,증가,0.352920782,0.368728121,0.2743900709353979,0.7256099290646021,0.0
17877,18242,M,중년층,전북,0,0,1,4,1,감소,감소,0.276862359,0.252731245,0.10390715058848364,0.8960928494115163,0.0
17878,18243,F,중년층,경남,0,0,1,0,0,증가,증가,0.3310655,0.215457413,0.2517557126110689,0.7378975694995311,0.010346717889399983
17879,18244,F,장년층,대구,0,0,1,1,2,감소,증가,0.259575402,0.197909408,0.4714355477922792,0.49160432886051764,0.03696012334720314
17880,18245,F,중년층,경기,4,0,1,9,41,감소,증가,0.328020867,0.415789474,0.6864936810628328,0.3103232043595937,0.0031831145775734117
17881,18246,F,장년층,부산,0,0,1,1,5,감소,감소,0.320329285,0.215171408,0.5574404978832148,0.348881078293938,0.09367842382284716
17882,18247,F,중년층,서울,0,0,0,1,0,증가,증가,0.485345955,0.386538462,0.6472800837081581,0.2270616454837554,0.12565827080808642
17883,18248,F,노년층,서울,0,0,0,1,0,증가,감소,0.271043111,0.239864865,0.19986048139323442,0.8001395186067656,0.0
17884,18249,F,장년층,서울,0,0,0,2,7,감소,감소,0.280315197,0.370106762,0.5899454466817552,0.17028041981241032,0.2397741335058345
17885,18250,M,청년층,부산,0,0,0,0,0,증가,감소,0.313955995,0.273992151,0.1495226986899854,0.8504773013100145,0.0
17886,18251,F,학생층,서울,10,5,1,0,1,증가,증가,0.201431436,0.239302694,0.4325841175599338,0.5627973199596752,0.004618562480391017
17887,18252,F,장년층,경기,0,17,0,0,4,감소,증가,0.297224487,0.311994609,0.11610503232150281,0.8838949676784972,0.0
17888,18253,M,장년층,전북,0,0,1,0,4,증가,증가,0.269171775,0.182013769,0.3910941127524327,0.5993211916271567,0.009584695620410604
17889,18254,F,중년층,경기,0,0,0,2,1,감소,감소,0.291770697,0.350906096,0.5451790447116142,0.4433621904548529,0.011458764833532932
17890,18255,F,장년층,경기,0,0,1,1,1,증가,증가,0.246045229,0.269200317,0.01880567937130649,0.9811943206286935,0.0
17891,18256,F,장년층,경기,0,23,0,0,0,감소,감소,0.354017386,0.343283582,0.27420158486684637,0.7257984151331536,0.0
17892,18257,F,장년층,인천,0,0,0,0,0,증가,증가,0.27081629,0.226415094,0.037973364777528766,0.9620266352224712,0.0
17893,18258,M,중년층,경남,15,1,1,3,1,증가,증가,0.353860027,0.243503369,0.3295916371108863,0.6704083628891137,0.0
17894,18259,F,청년층,인천,0,1,1,5,1,증가,감소,0.225995048,0.245502031,0.2471669188545245,0.7528330811454755,0.0
17895,18260,M,중년층,서울,0,0,0,5,5,증가,증가,0.215817219,0.125874126,0.4356725033319223,0.5009804873663702,0.06334700930170739
17896,18261,F,청년층,서울,1,0,0,4,2,증가,증가,0.179011936,0.185611511,0.6978397427095965,0.18196169512773203,0.12019856216267155
17897,18262,F,청년층,전남,0,0,0,40,0,감소,감소,0.201512744,0.216773276,0.006856469655487141,0.9931435303445129,0.0
17898,18263,M,중년층,경남,0,32,0,3,1,증가,감소,0.286090286,0.249603175,0.028423885856791575,0.9715761141432084,0.0
17899,18264,F,학생층,경기,8,0,1,0,0,증가,증가,0.227543488,0.240850059,0.15221791186762426,0.8477820881323758,0.0
17900,18265,M,청년층,경기,0,0,0,0,2,증가,감소,0.212206611,0.225046729,0.03023324360627545,0.9697667563937246,0.0
17901,18266,F,중년층,경기,3,0,0,0,1,감소,감소,0.237716733,0.272511848,0.22661415519590372,0.7733858448040963,0.0
17902,18267,F,학생층,서울,0,0,1,0,1,감소,감소,0.338622914,0.346656977,0.40403476983289266,0.5959652301671073,0.0
17903,18268,F,청년층,서울,3,1,1,3,0,감소,증가,0.210509992,0.227419355,0.17850667073845744,0.8214933292615426,0.0
17904,18269,F,중년층,인천,12,0,1,4,0,증가,증가,0.214596977,0.233212996,0.28985478299100814,0.7101452170089919,0.0
17905,18270,F,노년층,충남,0,0,0,0,0,증가,감소,0.306266394,0.298850575,0.11148385809236584,0.8885161419076342,0.0
17906,18271,F,청년층,서울,0,0,1,0,0,증가,증가,0.304607958,0.298276887,0.19120206620350447,0.8087979337964956,0.0
17907,18272,F,장년층,서울,0,16,1,4,1,감소,감소,0.193474676,0.17149347,0.1534953762880516,0.8465046237119483,0.0
17908,18273,F,노년층,경기,0,0,0,0,1,증가,감소,0.283675827,0.291039895,0.18057400361020765,0.8194259963897924,0.0
17909,18274,F,장년층,부산,0,0,0,0,0,증가,감소,0.335648428,0.25061627,0.04788504924940474,0.9521149507505953,0.0
17910,18275,F,장년층,경기,0,0,1,0,0,감소,감소,0.294532491,0.302569671,0.0165248729827477,0.9834751270172523,0.0
17911,18276,F,중년층,서울,0,0,0,0,0,감소,감소,0.212958536,0.218522373,0.5115693822906452,0.4884306177093548,0.0
17912,18277,F,중년층,경북,4,5,0,2,0,증가,감소,0.390648686,0.319796954,0.21184098691808453,0.7881590130819155,0.0
17913,18278,F,중년층,서울,0,0,1,10,8,감소,증가,0.208107832,0.343589744,0.4146814673497496,0.5853185326502505,0.0
17914,18279,F,장년층,인천,0,13,0,1,5,감소,감소,0.292550615,0.28047968,0.05210102683693866,0.9450751077254999,0.002823865437561497
17915,18280,M,장년층,인천,0,0,0,0,0,증가,감소,0.329549922,0.361073826,0.4740025345427359,0.5259974654572641,0.0
17916,18282,F,장년층,충북,3,63,1,3,0,증가,증가,0.263388816,0.295535082,0.19499926663626974,0.8050007333637302,0.0
17917,18283,F,노년층,서울,4,0,0,0,1,증가,증가,0.189122978,0.215686275,0.009777306537576537,0.9902226934624234,0.0
17918,18284,F,장년층,서울,0,2,1,0,5,감소,감소,0.524385898,0.438888889,0.6999161572367348,0.1657238112195541,0.13436003154371107
17919,18285,F,중년층,경기,1,0,0,0,0,증가,증가,0.452979302,0.330871492,0.31596938284429305,0.21965540235542425,0.4643752148002827
17920,18286,F,중년층,서울,0,0,0,8,0,증가,증가,0.325517741,0.301101591,0.12599868741429152,0.8740013125857085,0.0
17921,18287,F,중년층,경북,0,0,0,0,0,증가,감소,0.299121326,0.316350316,0.09230479912961657,0.9076952008703835,0.0
17922,18288,F,장년층,경기,0,0,0,0,0,감소,감소,0.142404527,0.13559322,0.011391230658789081,0.9886087693412109,0.0
17923,18289,F,청년층,경남,0,0,1,1,1,증가,증가,0.344346527,0.216828479,0.17096528524273225,0.8290347147572678,0.0
17924,18290,F,학생층,경기,0,0,1,4,8,증가,증가,0.318374299,0.296666667,0.6606338514486374,0.3393661485513626,0.0
17925,18292,M,장년층,경기,0,0,0,0,0,증가,감소,0.239420169,0.268619247,0.07117169860522622,0.9288283013947738,0.0
17926,18293,F,학생층,경기,0,0,0,1,0,증가,감소,0.280899851,0.264520202,0.005434859635679211,0.9945651403643208,0.0
17927,18295,M,청년층,경기,0,0,0,3,0,감소,감소,0.408719484,0.41362916,0.10181338877273306,0.898186611227267,0.0
17928,18296,F,장년층,울산,0,0,0,1,0,증가,감소,0.291834863,0.267128028,0.027911247232828958,0.972088752767171,0.0
17929,18297,F,청년층,서울,0,0,1,0,0,증가,증가,0.277925245,0.262357414,0.005706394585772817,0.9942936054142272,0.0
17930,18298,M,청년층,경기,0,0,0,0,4,증가,감소,0.351346372,0.269830949,0.26824593241313344,0.7317540675868666,0.0
17931,18299,F,장년층,경기,7,19,0,0,0,증가,증가,0.563756444,0.290613718,0.5598552471699568,0.41752493891274184,0.022619813917301383
17932,18300,F,장년층,경기,2,0,0,0,0,증가,감소,0.274090799,0.241821681,0.2600183613769873,0.7399816386230127,0.0
17933,18301,F,중년층,부산,3,0,1,1,2,증가,감소,0.270269905,0.20821284,0.26155040082333564,0.7384495991766644,0.0
17934,18302,M,중년층,대전,0,0,1,1,2,증가,감소,0.325731671,0.290783034,0.2424700450635489,0.757529954936451,0.0
17935,18303,F,중년층,서울,19,0,1,2,7,증가,증가,0.353155102,0.361682243,0.4724725755222923,0.5275274244777077,0.0
17936,18304,F,장년층,경기,0,16,1,0,1,증가,감소,0.246985726,0.267857143,0.3023905738464078,0.6976094261535922,0.0
17937,18305,F,장년층,서울,0,0,0,1,0,증가,증가,0.363521521,0.238512035,0.18173343288208363,0.8182665671179163,0.0
17938,18306,F,장년층,전남,0,0,1,0,2,감소,감소,0.193370466,0.232175503,0.011056241465696498,0.9868859489649509,0.0020578095693526938
17939,18307,F,노년층,경기,0,0,1,2,5,증가,증가,0.501303522,0.453038674,0.5244752873939132,0.37613308803893375,0.09939162456715298
17940,18308,F,장년층,충북,1,49,0,0,1,감소,감소,0.21548876,0.187801932,0.20327110750629132,0.7967288924937087,0.0
17941,18309,F,장년층,충북,0,0,0,5,0,증가,증가,0.233926867,0.226503759,0.2684657171591909,0.7315342828408091,0.0
17942,18310,M,장년층,서울,0,0,1,1,1,증가,증가,0.293011015,0.296992481,0.05598693829238095,0.944013061707619,0.0
17943,18311,F,장년층,경기,0,2,0,0,0,증가,증가,0.309130608,0.323242516,0.044923455581645844,0.9550765444183542,0.0
17944,18312,F,장년층,경기,0,0,0,0,0,증가,증가,0.261959281,0.190457868,0.26006918691732733,0.7399308130826726,0.0
17945,18313,F,중년층,서울,0,0,0,0,0,증가,증가,0.254892331,0.178824363,0.10038209994948177,0.8996179000505182,0.0
17946,18314,F,노년층,서울,5,0,0,0,2,감소,감소,0.6680326,0.482381531,0.5605358486472514,0.2622512786602226,0.17721287269252606
17947,18315,F,장년층,충남,0,0,1,1,0,증가,감소,0.274183665,0.283754513,0.18312514293264487,0.8168748570673552,0.0
17948,18316,F,중년층,대전,0,2,1,0,0,증가,증가,0.353685396,0.290080429,0.09883061522579382,0.9011693847742062,0.0
17949,18317,F,중년층,경기,0,0,0,0,0,증가,감소,0.320829735,0.334757282,0.04485547057368713,0.9551445294263129,0.0
17950,18318,F,장년층,경기,0,0,1,0,0,증가,증가,0.269354839,0.21572327,0.3430853372207903,0.6569146627792096,0.0
17951,18319,F,장년층,서울,0,0,0,0,0,증가,증가,0.276122629,0.274715661,0.18985655068300805,0.7999055690252034,0.010237880291788569
17952,18320,F,장년층,서울,0,0,1,0,2,증가,증가,0.320126089,0.253664036,0.7153671581226259,0.2742256394581004,0.01040720241927369
17953,18321,F,청년층,서울,13,13,1,3,0,감소,증가,0.430148172,0.306954436,0.31702900332399975,0.6829709966760003,0.0
17954,18322,F,장년층,서울,0,0,1,0,9,감소,감소,0.493247476,0.473612991,0.37427974206979264,0.1913020795971517,0.4344181783330557
17955,18324,F,중년층,서울,0,8,1,5,6,감소,감소,0.240691477,0.209573612,0.12327116184896023,0.8767288381510397,0.0
17956,18325,F,노년층,서울,0,0,0,3,0,증가,증가,0.421953575,0.3390625,0.6208213595480819,0.34050791999799335,0.03867072045392468
17957,18326,F,청년층,경기,0,3,1,2,6,감소,감소,0.698424448,0.526126126,0.4609079482622478,0.5365773142329113,0.0025147375048408696
17958,18327,F,청년층,서울,0,17,1,1,1,증가,증가,0.260187821,0.233910342,0.3029797143611323,0.6970202856388678,0.0
17959,18328,F,중년층,서울,0,0,0,0,2,증가,증가,0.352229558,0.308510638,0.5921557679118933,0.4078442320881067,0.0
17960,18329,M,청년층,전북,0,0,0,3,0,감소,감소,0.361649481,0.199255751,0.3222588434894121,0.6777411565105879,0.0
17961,18330,F,노년층,광주,0,0,0,3,0,증가,증가,0.420023736,0.368571429,0.15942168539843693,0.8405783146015631,0.0
17962,18331,F,중년층,경남,0,0,0,0,2,증가,감소,0.3076347,0.183103015,0.2858395335831035,0.7104345992759227,0.0037258671409738362
17963,18332,F,중년층,경기,0,0,0,0,0,증가,증가,0.298351793,0.223714286,0.15891281301116342,0.8410871869888366,0.0
17964,18333,M,장년층,인천,8,0,1,0,4,증가,감소,0.36809404,0.316195373,0.28686987777858264,0.7072351182372939,0.005895003984123456
17965,18334,F,학생층,충북,0,0,1,0,0,증가,증가,0.220006022,0.239339752,0.25209842565710544,0.7479015743428946,0.0
17966,18335,M,장년층,서울,4,0,0,0,0,증가,감소,0.311136041,0.280829393,0.02698640120043856,0.9730135987995614,0.0
17967,18336,F,중년층,서울,0,30,0,1,1,감소,감소,0.375375291,0.293213828,0.07730312999358774,0.9226968700064122,0.0
17968,18337,F,중년층,서울,0,0,1,1,1,증가,증가,0.467079565,0.409356725,0.5392308692948806,0.2613080019556261,0.1994611287494933
17969,18338,F,장년층,경기,0,0,0,0,2,증가,증가,0.336952426,0.317686505,0.4075653604174081,0.5890770562149976,0.003357583367594231
17970,18339,F,중년층,부산,4,0,0,0,1,감소,증가,0.424579958,0.420442571,0.6499142033101639,0.21757734187776115,0.13250845481207493
17971,18340,F,장년층,경기,0,0,1,0,1,증가,증가,0.288429401,0.315321984,0.07978241420238717,0.9202175857976128,0.0
17972,18341,F,중년층,경기,0,22,1,0,2,증가,감소,0.261403362,0.2507313,0.09355857173296432,0.9064414282670357,0.0
17973,18342,F,학생층,인천,1,3,1,0,4,증가,증가,0.346499843,0.342657343,0.2548325341486982,0.7451674658513018,0.0
17974,18343,F,장년층,경기,11,0,0,1,10,증가,증가,0.38231781,0.367751061,0.767873288479375,0.23212671152062506,0.0
17975,18344,M,청년층,경기,0,0,1,0,2,증가,증가,0.239337877,0.296244784,0.12959634134919262,0.8642163804391448,0.006187278211662601
17976,18345,F,중년층,서울,0,0,0,1,5,증가,감소,0.262078049,0.283539486,0.02127174859739788,0.9787282514026021,0.0
17977,18346,M,장년층,대구,0,0,1,3,4,감소,감소,0.27413212,0.274011299,0.37169216511594994,0.6283078348840501,0.0
17978,18347,M,중년층,전북,0,0,0,0,1,감소,감소,0.291855769,0.263219059,0.02609184705287216,0.9739081529471278,0.0
17979,18348,F,노년층,경기,0,0,0,0,1,감소,감소,0.302513951,0.255591054,0.002853465937020712,0.9971465340629793,0.0
17980,18349,F,노년층,경기,0,15,0,0,0,감소,증가,0.501636689,0.271886895,0.5066275658012872,0.48924112069098263,0.0041313135077301255
17981,18350,F,장년층,경북,9,16,1,0,0,감소,증가,0.310084773,0.260892667,0.21147815790424215,0.7885218420957578,0.0
17982,18351,F,중년층,전남,0,0,0,3,1,증가,증가,0.181056656,0.19697733,0.14050407629852563,0.8594959237014743,0.0
17983,18352,F,장년층,충남,0,0,0,0,0,증가,감소,0.243063633,0.253021757,0.06771759291187392,0.932282407088126,0.0
17984,18353,F,중년층,경기,0,0,0,0,1,증가,증가,0.126025034,0.146191331,0.07345800864886261,0.9265419913511374,0.0
17985,18354,F,장년층,전북,0,0,0,0,2,증가,증가,0.307778627,0.294465341,0.21672344387997933,0.7832765561200207,0.0
17986,18355,M,장년층,인천,3,0,0,0,0,증가,감소,0.0748959058,0.0757314974,0.17266435901398747,0.8273356409860125,0.0
17987,18357,F,중년층,대전,0,0,0,1,0,증가,증가,0.227636436,0.196118488,0.34823158835375834,0.6517684116462417,0.0
17988,18358,F,장년층,전북,0,5,1,0,1,증가,증가,0.336154369,0.274145617,0.40579266013150567,0.5942073398684943,0.0
17989,18359,F,장년층,경기,0,12,1,18,1,감소,증가,0.336281666,0.196330275,0.6711803710180031,0.11905274232470753,0.20976688665728938
17990,18360,F,장년층,대구,0,0,0,3,0,감소,감소,0.249313655,0.232142857,0.054111251015200056,0.9458887489847999,0.0
17991,18361,M,장년층,서울,10,0,0,0,1,감소,감소,0.214757415,0.219135802,0.008035537104616637,0.9919644628953833,0.0
17992,18362,F,청년층,서울,0,0,1,0,2,증가,증가,0.315694167,0.198341837,0.8466570484138303,0.10726756280936346,0.0460753887768063
17993,18363,F,학생층,경기,1,0,0,0,2,증가,감소,0.124647024,0.137798306,0.06941718629667354,0.9305828137033264,0.0
17994,18364,F,중년층,경기,0,0,0,1,1,증가,증가,0.5745813,0.3320647,0.7004089927729406,0.29383680521714317,0.005754202009916252
17995,18365,F,청년층,대전,1,0,0,0,5,증가,증가,0.147724626,0.112865036,0.48361516178492975,0.5110196916633245,0.005365146551745795
17996,18366,F,장년층,경기,0,0,0,0,0,증가,감소,0.213055487,0.226706231,0.0045358301099722624,0.9954641698900277,0.0
17997,18367,M,청년층,경기,2,5,1,0,1,증가,증가,0.216579736,0.268292683,0.4766914993700405,0.5233085006299595,0.0
17998,18368,F,청년층,서울,4,5,0,0,0,감소,감소,0.337122923,0.255863539,0.10939377615712924,0.8906062238428708,0.0
17999,18369,F,학생층,전북,0,1,1,3,1,증가,증가,0.209401296,0.282352941,0.12026276712505649,0.8797372328749435,0.0
18000,18370,F,중년층,인천,0,0,1,0,1,감소,감소,0.224150555,0.225274725,0.010536523613882003,0.989463476386118,0.0
18001,18371,F,학생층,서울,0,3,1,12,13,증가,감소,0.418537798,0.469879518,0.2839941795168457,0.7160058204831543,0.0
18002,18372,F,노년층,경기,0,29,1,1,6,증가,증가,0.378589806,0.387010676,0.04115257985488931,0.9588474201451107,0.0
18003,18373,F,청년층,서울,0,1,1,0,0,증가,증가,0.281669541,0.303703704,0.023109641505323363,0.9768903584946766,0.0
18004,18375,F,노년층,서울,0,0,0,0,5,감소,감소,0.343742652,0.295728368,0.6847153309811855,0.31528466901881447,0.0
18005,18376,F,장년층,경기,0,0,0,0,0,증가,감소,0.212710135,0.185255198,0.03624089862893766,0.9637591013710624,0.0
18006,18377,F,중년층,경기,0,18,1,0,0,증가,감소,0.161896556,0.1761293,0.13350547047598332,0.8664945295240167,0.0
18007,18378,F,장년층,충북,0,0,1,0,1,증가,감소,0.288734139,0.243639922,0.1102324907675777,0.8897675092324223,0.0
18008,18379,F,청년층,인천,0,0,1,0,0,증가,증가,0.312548171,0.294750158,0.5856808134300544,0.4143191865699456,0.0
18009,18380,F,장년층,경기,0,0,0,0,1,증가,감소,0.215333995,0.207054213,0.19367894639582356,0.8063210536041765,0.0
18010,18381,F,중년층,인천,0,0,1,0,1,증가,감소,0.295528219,0.295553936,0.07577996864865903,0.924220031351341,0.0
18011,18382,M,중년층,경기,0,0,0,0,0,증가,증가,0.249399699,0.246294185,0.009246841763212065,0.9907531582367879,0.0
18012,18383,M,청년층,인천,0,0,0,1,0,증가,증가,0.302088096,0.283236994,0.11837128642603967,0.8816287135739603,0.0
18013,18384,F,장년층,서울,0,0,0,0,0,증가,증가,0.289281604,0.19379228,0.5222537951809613,0.47774620481903873,0.0
18014,18385,F,장년층,전북,0,0,0,0,0,증가,감소,0.313344554,0.322056239,0.11514419958200357,0.8848558004179964,0.0
18015,18386,F,중년층,서울,0,0,0,0,6,감소,감소,0.186400093,0.186848724,0.10263088541164661,0.8973691145883533,0.0
18016,18387,F,노년층,충남,0,0,1,1,0,감소,감소,0.182797933,0.137875536,0.08120069948055468,0.9187993005194454,0.0
18017,18388,F,청년층,강원,0,0,0,0,5,증가,감소,0.260948696,0.253136531,0.16319271301273175,0.8368072869872683,0.0
18018,18389,M,중년층,전북,0,24,0,3,0,증가,증가,0.498345152,0.271197007,0.18491051693487004,0.81508948306513,0.0
18019,18390,F,노년층,울산,0,0,0,1,4,감소,감소,0.481249169,0.310825295,0.5034003208862325,0.43459126617459615,0.06200841293917124
18020,18392,F,장년층,서울,0,0,0,1,0,증가,증가,0.506338237,0.340870548,0.2559692646908735,0.7440307353091266,0.0
18021,18393,M,청년층,대구,0,0,0,1,1,증가,증가,0.304786855,0.284167794,0.04681949494332059,0.9531805050566794,0.0
18022,18394,F,중년층,경기,0,30,0,4,0,증가,감소,0.233688745,0.241952233,0.3822252267084512,0.6177747732915487,0.0
18023,18395,F,장년층,경기,1,0,0,0,0,증가,증가,0.263498135,0.258026159,0.04869092534429333,0.9513090746557067,0.0
18024,18396,M,장년층,부산,1,0,1,0,0,증가,증가,0.306721298,0.286467487,0.2780904417012507,0.7219095582987493,0.0
18025,18397,F,장년층,경남,0,0,0,1,0,증가,감소,0.310702462,0.251312828,0.20766058416315433,0.7923394158368456,0.0
18026,18398,M,장년층,서울,16,0,0,0,1,증가,증가,0.224405677,0.212779553,0.0020934771688679464,0.997906522831132,0.0
18027,18399,M,중년층,서울,0,30,1,0,0,감소,증가,0.279824696,0.223925074,0.2218555240500605,0.7781444759499395,0.0
18028,18400,F,노년층,서울,2,0,0,0,0,감소,증가,0.208528028,0.241765481,0.13232171313174335,0.8676782868682567,0.0
18029,18401,F,장년층,서울,1,0,0,0,1,감소,감소,0.33612069,0.289855072,0.12657148236186538,0.8734285176381346,0.0
18030,18402,F,장년층,서울,0,0,0,1,0,증가,증가,0.258076907,0.267829457,0.010625887711533399,0.9893741122884666,0.0
18031,18404,M,노년층,서울,0,0,0,0,0,증가,증가,0.273400975,0.231523379,0.2403115054766885,0.7565190779228962,0.003169416600415295
18032,18405,F,장년층,광주,4,0,0,0,0,증가,감소,0.132079059,0.0675082327,0.2951692599044886,0.6953134394557675,0.009517300639743886
18033,18406,F,장년층,서울,1,0,0,1,0,증가,증가,0.394349551,0.331885856,0.44370459698473247,0.5562954030152676,0.0
18034,18407,F,노년층,서울,0,0,1,0,0,증가,증가,0.423317546,0.286666667,0.6132013811726309,0.37015284237303325,0.0166457764543358
18035,18408,M,장년층,경기,0,0,0,7,1,증가,감소,0.264318187,0.267527675,0.03951116458612809,0.9293195220272228,0.0311693133866491
18036,18409,M,청년층,충남,0,0,0,4,1,감소,증가,0.273388675,0.227381906,0.14577690142341193,0.8542230985765881,0.0
18037,18410,M,중년층,서울,1,0,0,0,0,증가,증가,0.355022419,0.32309217,0.004927324632310083,0.99507267536769,0.0
18038,18411,F,노년층,경기,0,0,0,0,0,증가,감소,0.347586193,0.336581045,0.0,1.0,0.0
18039,18412,F,노년층,경기,0,0,0,0,0,증가,증가,0.32582956,0.307183365,0.030884471595844443,0.9691155284041556,0.0
18040,18413,F,장년층,경기,0,0,0,0,0,증가,증가,0.220113076,0.244375485,0.02152490148184287,0.9784750985181572,0.0
