"생산작업지시구분(생산:A,생산제외:D)","사업단위(평택:20000,태안:60000등)",작업지시타입(일반:WO/재투입:WR),작업공정정보(PCW11/PCW12),생산작업요청일자,장소정보,LOT번호,분할순번,제품코드,제품BOM차수,제품명,"생산작업지시순번(일련번호(1,2,3,4…))",LOT생산요청총중량ⓐ,LOT실수량ⓑ,LOT실중량ⓒ,작업지시및주문비고사항1,작업지시및주문비고사항2,시방적요,생산단위,작업지시구분(D:내수/E:수출),생산제조일자,비고
A,20000,WO,PCW12,2021-04-06,3,HR1521040640,0,PEMA043062600,7,PEMA-HR1500 배방(아산),11,8000,1,8000,배합 간세황대리 통화,,,KG,D,2021-04-06,
A,20000,WO,PCW12,2021-04-06,3,PCM221040606,0,PEMA053114500,8,PEMA-PCM2000 우리도시(안성),2,4000,1,4000,PC소포제 교환용 6톤 / 실물량 10톤,,시간엄수,KG,D,2021-04-06,
A,20000,WO,PCW12,2021-04-06,3,PCM221040607,0,PEMA053114500,9,PEMA-PCM2000 우리도시(안성),1,6000,1,6000,PC소포제 교환용,,,KG,D,2021-04-06,
A,20000,WO,PCW12,2021-04-06,3,PR1021040617,0,PEMA013033302,221,PEMA-PR1000 삼성(단촌),10,15000,1,15000,고재범과장통화,,,KG,D,2021-04-06,
A,20000,WO,PCW12,2021-04-06,3,SR2021040611,0,PEMA033082100,16,PEMA-SR2000 대원씨엔엠(울산),1,7000,1,7000,전과동일 케이슨용,,,KG,D,2021-04-06,
A,20000,WO,PCW12,2021-04-06,3,SR2021040621,0,PEMA053062006,14,PEMA-SR2000 정선(남서울),8,7000,1,7000,9시착이요.,,,KG,D,2021-04-06,
A,20000,WR,PCW12,2021-04-06,3,SR2021040639,0,PEMA043062007,9,PEMA-SR2000 정선(의정부),15,7000,1,7000,롯데청량리현장용,,,KG,D,2021-04-06,
A,20000,WO,PCW12,2021-04-06,3,SR2021040642,0,PEMA053041500,24,PEMA-SR2000 성진(동탄),14,5000,1,5000,AE제7.0%,,,KG,D,2021-04-06,
A,20000,WO,PCW12,2021-04-06,3,SR2021040643,0,PEMA063009000,18,PEMA-SR2000 나성(나주),3,3570,1,3570,일반용,,교환용,KG,D,2021-04-06,
A,20000,WO,PCW12,2021-04-06,3,SR3F21040641,0,PEMA053006900,13,PEMA-SR3000F 극동(사천),18,10000,1,10000,고재범통화,,교환용,KG,D,2021-04-06,
A,20000,WO,PCW12,2021-04-07,3,500F21040708,0,PEMA023058600,529,PEMA-500FR 유진(강서),1,17000,1,17000,500FR 17TON 2시에 상차 부탁드려요,,,KG,D,2021-04-07,
A,20000,WO,PCW12,2021-04-07,3,580F21040709,0,PEMA033101400,29,PEMA-580FX 하나(금산),1,20000,1,20000,외부계근,,당일오더,KG,D,2021-04-07,
A,20000,WO,PCW12,2021-04-07,3,580F21040710,0,PEMA013126200,24,PEMA-580FX 케이알(음성),1,20000,1,20000,전과동일 자체계근신경 신우 대리점,,,KG,D,2021-04-07,
A,20000,WO,PCW12,2021-04-07,3,580F21040712,0,PEMA073050413,67,PEMA-580FX 아주(가좌),1,20000,1,20000,.,,,KG,D,2021-04-07,
A,20000,WO,PCW12,2021-04-07,3,580F21040722,0,PEMA033040000,10,PEMA-580FX 성보넥스코(남원),5,20000,1,20000,오전중,,,KG,D,2021-04-07,
A,20000,WO,PCW12,2021-04-07,3,AE21040741,0,SSA073046500,298,AE 신일(송파),15,1000,1,1000,AE제,,,KG,D,2021-04-07,
A,20000,WO,PCW12,2021-04-06,3,CSA521040628,0,PEMA003039101,73,CSA5000 석진(음성),1,10000,1,10000,,,,KG,D,2021-04-07,
A,20000,WO,PCW12,2021-04-06,3,CSA521040631,0,PEMA013130300,5,CSA5000 선우(서산),2,10000,1,10000,AE제3.5%,,,KG,D,2021-04-07,
A,20000,WR,PCW12,2021-04-07,3,CSA521040714,0,PEMA053054200,29,CSA5000 영화(경주),1,10000,1,10000,공기량1%상향(3.5%),,대리점 마감때 결정,KG,D,2021-04-07,
A,20000,WO,PCW12,2021-04-07,3,CSA521040717,0,PEMA063069401,109,CSA5000 천마(서울),4,10000,1,10000,pc유동화제5통 pc소포제1통상차,,,KG,D,2021-04-07,
A,20000,WO,PCW12,2021-04-07,3,CSA521040737,0,PEMA033035303,24,CSA5000 삼표(성수),9,11000,1,11000,기사님안전모착용,,,KG,D,2021-04-07,
A,20000,WR,PCW12,2021-04-07,3,HR1021040713,0,PEMA013105210,114,PEMA-HR1000 삼우(대구),1,9000,1,9000,전과동일  시간엄수 pc유동화제 3개 pc소포제 2개,,,KG,D,2021-04-07,
A,20000,WO,PCW12,2021-04-07,3,HR1021040715,0,PEMA033088300,557,PEMA-HR1000 성진(안양),4,7000,1,7000,"Ae4.0(ad1)
소포제 2캔 상차",,,KG,D,2021-04-07,
A,20000,WO,PCW12,2021-04-07,3,HR1021040716,0,PEMA013117801,36,PEMA-HR1000 에스피(광주),3,7000,1,7000,샘플통 1리터 1개 요청,,배합은 통화 요청,KG,D,2021-04-07,
A,20000,WR,PCW12,2021-04-07,3,HR1021040719,0,PEMA023105100,58,PEMA-HR1000 삼우(경산),2,10000,1,10000,전과동일 삼우.대구 하차후 삼우.경산 이동,,pc소포제 2캔 유동화제2캔,KG,D,2021-04-07,
A,20000,WO,PCW12,2021-04-07,3,HR1021040720,0,PEMA063041501,456,PEMA-HR1000 성진(인천),4,10000,1,10000,.,,,KG,D,2021-04-07,
A,20000,WO,PCW12,2021-04-07,3,HR1021040723,0,PEMA013015800,36,PEMA-HR1000 대연(전주),1,10000,1,10000,전과동일,,,KG,D,2021-04-07,
A,20000,WO,PCW12,2021-04-07,3,HR1021040725,0,PEMA013080117,10,PEMA-HR1000 한일(성남),1,7000,1,7000,시간엄수 AE제 3% 타입  GS건설용,,,KG,D,2021-04-07,
A,20000,WO,PCW12,2021-04-07,3,HR1021040727,0,PEMA013084200,10,PEMA-HR1000 호서(오수),2,10000,1,10000,전과동일,,,KG,D,2021-04-07,
A,20000,WO,PCW12,2021-04-07,3,HR1021040728,0,PEMA013119000,13,PEMA-HR1000 하나(군산),6,8000,1,8000,AE제 1.6%,,,KG,D,2021-04-07,
A,20000,WO,PCW12,2021-04-07,3,HR1021040729,0,PEMA013030400,34,PEMA-HR1000 부국(대전),5,5000,1,5000,HR1000마지막제품에서 공기량1% 상향(현공기량3%),,,KG,D,2021-04-07,
A,20000,WO,PCW12,2021-04-07,3,HR1021040730,0,PEMA043030401,98,PEMA-HR1000 부국(부천) 공기량낮은TYPE,8,8000,1,8000,현장블리딩수발생이심하여개선요청,,,KG,D,2021-04-07,
A,20000,WO,PCW12,2021-04-07,3,HR1021040732,0,PEMA023008000,8,PEMA-HR1000 금오(구미),3,10000,1,10000,이성헌대리통화 시간엄수 pc소포제2캔 ae제 2캔,,pc유동화제3캔 15톤용레벨게이지굵은호스교체실크로드상사,KG,D,2021-04-07,
A,20000,WR,PCW12,2021-04-07,3,HR1021040733,0,PEMA023024801,327,PEMA-HR1000 동진(수원),4,8000,1,8000,에이제 15프로 PC소포제 2캔,,,KG,D,2021-04-07,
A,20000,WO,PCW12,2021-04-07,3,HR1021040734,0,PEMA023033600,73,PEMA-HR1000 삼성(정읍),1,10000,1,10000,전과동일,,배차완료후 김종민이사 통화(01036805051),KG,D,2021-04-07,
A,20000,WO,PCW12,2021-04-07,3,HR1021040738,0,PEMA033046500,407,PEMA-HR1000 신일(송파),11,5000,1,5000,외부계근할것  pc소포제3캔상차,,,KG,D,2021-04-07,
A,20000,WO,PCW12,2021-04-07,3,HR1021043740,0,PEMA043041502,200,PEMA-HR1000 성진(화성),13,10000,1,10000,AE제 2.8%타잎,,,KG,D,2021-04-07,
A,20000,WO,PCW12,2021-04-06,3,HR1521040638,0,PEMA033105800,2,PEMA-HR1500 대동(영양),3,10000,1,10000,"안윤광차장통화
시간정확히",,,KG,D,2021-04-07,
A,20000,WR,PCW12,2021-04-07,3,HR1521040724,0,PEMA013030801,25,PEMA-HR1500 부일(회동동),1,10000,1,10000,FA10%타입 유지비율상향 시간엄수 6번탱크하차,,부일화학 수수료 PC소포제2캔,KG,D,2021-04-07,
A,20000,WO,PCW12,2021-04-07,3,HR1521040735,0,PEMA023113300,8,PEMA-HR1500 동명(울산),12,10000,1,10000,시간엄수 전과동일 PC유동화제5캔,,기사님 시험실 방문,KG,D,2021-04-07,
A,20000,WO,PCW12,2021-04-07,3,HR1521040739,0,PEMA033060200,36,PEMA-HR1500 일강(해남),2,10000,1,10000,시간엄수 혼화제 조정,,,KG,D,2021-04-07,
A,20000,WO,PCW12,2021-04-07,3,PR1021040711,0,PEMA023129801,28,PEMA-PR1000 삼일(충주),1,22000,1,22000,방문이력있는 탱크로리 배차요청,,,KG,D,2021-04-07,
A,20000,WO,PCW12,2021-04-07,3,PR1021040711,1,PEMA023129801,28,PEMA-PR1000 삼일(충주),2,3000,1,3000,방문이력있는 탱크로리 배차요청,,,KG,D,2021-04-07,
A,20000,WO,PCW12,2021-04-07,3,SN4021040743,0,TSN4012030609,2,PEMA-SN400 범양(일산),12,5000,1,5000,,,,KG,D,2021-04-07,
A,20000,WO,PCW12,2021-04-07,3,SR2021040707,0,PEMA043091500,29,PEMA-SR2000 울산(울산),1,10000,1,10000,당일오더 하차전 제품회수(3~4톤)및 탱크청소후 하차,,레벨게이지호스 15톤 탱크 교체,KG,D,2021-04-07,
A,20000,WO,PCW12,2021-04-07,3,SR3F21040721,0,PEMA043041501,25,PEMA-SR3000F 슬럼프용 성진(인천),3,3000,1,3000,슬럼프용  전과동일저점성기있는제품,,,KG,D,2021-04-07,
A,20000,WO,PCW12,2021-04-07,3,SR3F21040726,0,PEMA013081906,5,PEMA-SR3000F 현대(서울),2,5000,1,5000,.,,,KG,D,2021-04-07,
A,20000,WO,PCW12,2021-04-07,3,SR3F21040742,0,PEMA043046500,82,PEMA-SR3000F 신일(송파),14,5000,1,5000,.,,,KG,D,2021-04-07,
A,20000,WO,PCW12,2021-04-08,3,AE21040822,0,SSA013035307,43,AE 삼표(풍납),11,1000,1,1000,.,,,KG,D,2021-04-08,
A,20000,WO,PCW12,2021-04-08,3,AE21040833,0,SSA013035303,8,AE 삼표(성수),11,4000,1,4000,.,,,KG,D,2021-04-08,
A,20000,WO,PCW12,2021-04-08,3,CSA421040834,0,PEMA013046500,382,CSA4000 신일(송파),2,7000,1,7000,외부계근할것  pc소포제3캔상차,,,KG,D,2021-04-08,
A,20000,WR,PCW12,2021-04-07,3,CSA521040736,0,PEMA033031600,15,CSA5000 미래(평택),2,8000,1,8000,필요사항 없음,,,KG,D,2021-04-08,
A,20000,WO,PCW12,2021-04-08,3,CSA521040808,0,PEMA023035315,42,CSA5000 삼표(오산),1,8000,1,8000,필요사항 없음,,,KG,D,2021-04-08,
A,20000,WO,PCW12,2021-04-08,3,CSA521040810,0,PEMA023001000,89,CSA5000 강원(인천),1,10000,1,10000,fa용  전과동일,,태흥교역,KG,D,2021-04-08,
A,20000,WO,PCW12,2021-04-08,3,CSA521040815,0,PEMA043099800,45,CSA5000 영진(경주),6,10000,1,10000,pc소포제3통,,신우a&c 수수료,KG,D,2021-04-08,
A,20000,WO,PCW12,2021-04-08,3,CSA521040818,0,PEMA553048200,47,CSA5000 신우(경주),8,10000,1,10000,"pc소포제 2캔
시간엄수",,신우a&c수수료,KG,D,2021-04-08,
A,20000,WO,PCW12,2021-04-08,3,CSA521040821,0,PEMA033035307,66,CSA5000 삼표(풍납),10,8000,1,8000,.,,,KG,D,2021-04-08,
A,20000,WO,PCW12,2021-04-08,3,CSA521040832,0,PEMA033035303,25,CSA5000 삼표(성수),10,10000,1,10000,기사님안전모착용,,,KG,D,2021-04-08,
A,20000,WO,PCW12,2021-04-07,3,HR1021040731,0,PEMA013050405,13,PEMA-HR1000 아주(비봉),1,8000,1,8000,"AE 12%
PC소포제2캔",,,KG,D,2021-04-08,
A,20000,WO,PCW12,2021-04-08,3,HR1021040809,0,PEMA013125010,9,PEMA-HR1000 디엘이앤씨(포항),1,5000,1,5000,"고형분 비중확인
세기산업.포항 현장BP",,,KG,D,2021-04-08,
A,20000,WO,PCW12,2021-04-08,3,HR1021040816,0,PEMA013044801,5,PEMA-HR1000 수강에스디(사천),4,10000,1,10000,전과동일,,,KG,D,2021-04-08,
A,20000,WO,PCW12,2021-04-08,3,HR1021040820,0,PEMA013017200,113,PEMA-HR1000 대원바텍(군산),2,10000,1,10000,혼화제 조정,,,KG,D,2021-04-08,
A,20000,WO,PCW12,2021-04-08,3,HR1021040824,0,PEMA023006300,23,PEMA-HR1000 국민(용인),13,10000,1,10000,전과동일  소포제2캔 요청,,,KG,D,2021-04-08,
A,20000,WO,PCW12,2021-04-08,3,HR1021040825,0,PEMA023058603,27,PEMA-HR1000 유진(동서울),6,8000,1,8000,AE 4.5%타잎,,,KG,D,2021-04-08,
A,20000,WO,PCW12,2021-04-08,3,HR1021040826,0,PEMA013048900,82,PEMA-HR1000 아성(남원),3,8000,1,8000,공기량 1% 상향조정  감수율 상향 조정,,,KG,D,2021-04-08,
A,20000,WO,PCW12,2021-04-08,3,HR1021040827,0,PEMA013103400,53,PEMA-HR1000 현대(동해),7,9000,1,9000,"3성분계용
배합동일",,pc유동화제2캔,KG,D,2021-04-08,
A,20000,WO,PCW12,2021-04-08,3,HR1021040830,0,PEMA013061000,77,PEMA-HR1000 일진(양평),10,6000,1,6000,"4톤 AE제 1.5%( 2번탱크 )
6톤 AE제 2%",,"보관품 SR2000 1.2톤
총11.2톤",KG,D,2021-04-08,
A,20000,WO,PCW12,2021-04-08,3,HR1021040831,0,PEMA013061000,78,PEMA-HR1000 일진(양평),11,4000,1,4000,"4톤 AE제 1.5%( 2번탱크 )
6톤 AE제 2%",,"보관품 SR2000 1.2톤
총11.2톤",KG,D,2021-04-08,
A,20000,WR,PCW12,2021-04-08,3,HR1521040813,0,PEMA013127100,9,PEMA-HR1500 서벽(경주),5,10000,1,10000,pc소포제2캔,,,KG,D,2021-04-08,
A,20000,WO,PCW12,2021-04-08,3,HR1521040814,0,PEMA023087900,71,PEMA-HR1500 윤성(하빈),4,10000,1,10000,도로공사용 이성헌주임통화 pc유동화제 3캔,,고형분 및 비중체크 백두수수료,KG,D,2021-04-08,
A,20000,WO,PCW12,2021-04-08,3,HR1521040829,0,PEMA033027400,78,PEMA-HR1500 미륭(부산),6,10000,1,10000,유지비율상향 PC소포제4캔 시간엄수,,,KG,D,2021-04-08,
A,20000,WO,PCW12,2021-04-08,3,HR1521040836,0,PEMA053046500,251,PEMA-HR1500 신일(송파),3,3000,1,3000,.,,,KG,D,2021-04-08,
A,20000,WO,PCW12,2021-04-08,3,PCM221040837,0,PEMA063061300,151,PEMA-PCM2000 장원(남양주),2,5000,1,5000,AE제2프로 PCMB2000 5톤섞어서 10톤납품,,pc유동화제5캔상차,KG,D,2021-04-08,
A,20000,WO,PCW12,2021-04-08,3,PCMB21040838,0,PEMA073061300,172,PEMA-PCM2000B 장원(남양주),3,5000,1,5000,Pcmb 에이제2프로,,,KG,D,2021-04-08,
A,20000,WO,PCW12,2021-04-08,3,SR2021040811,0,PEMA023041301,30,PEMA-SR2000 성원(단양),1,5000,1,5000,입고샘플 실험실전달,,,KG,D,2021-04-08,
A,20000,WO,PCW12,2021-04-08,3,SR2021040835,0,PEMA043080500,5,PEMA-SR2000 한진(울산),7,6000,1,6000,이현구과장 통화,,백두케미칼수수료,KG,D,2021-04-08,
A,20000,WO,PCW12,2021-04-08,3,SR2A21040819,0,PEMA063023200,9,PEMA-SR2000A 동양(광주),1,5000,1,5000,하차시 혼용금지 시간엄수,,,KG,D,2021-04-08,
A,20000,WO,PCW12,2021-04-08,3,SR3F21040812,0,PEMA023071000,73,PEMA-SR3000F 충주산업(충주),2,7000,1,7000,,,,KG,D,2021-04-08,
A,20000,WO,PCW12,2021-04-08,3,SR3F21040817,0,PEMA023080100,16,PEMA-SR3000F 한일(대구),4,6000,1,6000,"정종빈쥠통화
성적서확인",,백두수수료,KG,D,2021-04-08,
A,20000,WO,PCW12,2021-04-08,3,SR3F21040828,0,PEMA033023200,13,PEMA-SR3000F 동양(광주),4,5000,1,5000,샘블 채취 하차시 혼용금지,,,KG,D,2021-04-08,
A,20000,WO,PCW12,2021-04-09,3,500F21040907,0,PEMA023058600,530,PEMA-500FR 유진(강서),2,18000,1,18000,500FR 18TON 1시에 상차 부탁드려요,,,KG,D,2021-04-09,
A,20000,WO,PCW12,2021-04-09,3,580F21040910,0,PEMA023098200,71,PEMA-580FX 세림켐텍,3,20000,1,20000,전과동일,,,KG,D,2021-04-09,
A,20000,WO,PCW12,2021-04-09,3,CSA521040918,0,PEMA013128700,11,CSA5000 은성(천안),1,10000,1,10000,조합용  전과동일,,육심욱이사,KG,D,2021-04-09,
A,20000,WO,PCW12,2021-04-09,3,HR1021040908,0,PEMA023058605,11,PEMA-HR1000 유진(서인천),3,8000,1,8000,AE제 1.5제  한신검단용,,,KG,D,2021-04-09,
A,20000,WO,PCW12,2021-04-09,3,HR1021040911,0,PEMA013122400,44,PEMA-HR1000 성진(부산),1,8000,1,8000,4번탱크하차 OPC용 전과동일 PC유동화제 10캔,,,KG,D,2021-04-09,
A,20000,WO,PCW12,2021-04-09,3,HR1021040912,0,PEMA033088300,558,PEMA-HR1000 성진(안양),1,5000,1,5000,ae 3.5 (ad1),,,KG,D,2021-04-09,
A,20000,WO,PCW12,2021-04-09,3,HR1021040913,0,PEMA033088300,559,PEMA-HR1000 성진(안양),2,7000,1,7000,ae 2.5 (ad2),,,KG,D,2021-04-09,
A,20000,WO,PCW12,2021-04-09,3,HR1021040916,0,PEMA153048300,128,PEMA-HR1000 대호(서산),5,10000,1,10000,공기량1프로상향  강도보완,,,KG,D,2021-04-09,
A,20000,WO,PCW12,2021-04-09,3,HR1021040917,0,PEMA623022500,48,PEMA-HR1000 대아(함안),4,10000,1,10000,fa용 AE제 4.2%타입,,,KG,D,2021-04-09,
A,20000,WO,PCW12,2021-04-09,3,HR1021040920,0,PEMA013013010,76,PEMA-HR1000 대동(대구),2,10000,1,10000,전과동일 우호케미칼,,,KG,D,2021-04-09,
A,20000,WO,PCW12,2021-04-09,3,HR1021040921,0,PEMA013047000,92,PEMA-HR1000 신진(영광),3,10000,1,10000,PC소포제 2캔상차 요망,,,KG,D,2021-04-09,
A,20000,WO,PCW12,2021-04-08,3,HR1521040823,0,PEMA013120100,106,PEMA-HR1500 성우(영동),1,10000,1,10000,입고샘플 실험실 전달,,,KG,D,2021-04-09,
A,20000,WO,PCW12,2021-04-09,3,HR1521040914,0,PEMA013082100,97,PEMA-HR1500 대원씨앤엠(울산),4,15000,1,15000,이현구과장 통화,,,KG,D,2021-04-09,
A,20000,WO,PCW12,2021-04-09,3,HR1521040915,0,PEMA013019100,7,PEMA-HR1500 대호(서산),4,5000,1,5000,공기람1%상향  강도상향  조합용,,중부상사,KG,D,2021-04-09,
A,20000,WO,PCW12,2021-04-09,3,HR1521040919,0,PEMA053040700,121,PEMA-HR1500 성안(음성),5,11000,1,11000,pc소포제2통 유동화제3통,,,KG,D,2021-04-09,
A,20000,WO,PCW12,2021-04-09,3,PR2021040909,0,PEMA023045801,69,PEMA-PR2000 신아(영동),1,10000,1,10000,이상태실장통화,,,KG,D,2021-04-09,
A,20000,WO,PCW12,2021-04-09,3,PR2021040909,1,PEMA023045801,69,PEMA-PR2000 신아(영동),2,15000,1,15000,이상태실장통화,,,KG,D,2021-04-09,
A,20000,WO,PCW12,2021-04-11,3,CSA521041110,0,PEMA023006200,8,CSA5000 국광(천안),6,10000,1,10000,"AE 3%
PC소포제 1캔. PC유동화 2캔 상차",,,KG,D,2021-04-11,
A,20000,WO,PCW12,2021-04-11,3,CSA521041112,0,PEMA023038000,13,CSA5000 서원(태안),7,7000,1,7000,오전중  Ae제1.2프로  슬럼프로스개선요청,,,KG,D,2021-04-11,
A,20000,WO,PCW12,2021-04-11,3,CSA521041115,0,PEMA823048300,62,CSA5000 한선(당진),9,5000,1,5000,오전중  하차전실장님확인후통나누어하차,,공기량2프로하향  판매용pc소포제5캔상차납품서메일발송,KG,D,2021-04-11,
A,20000,WO,PCW12,2021-04-11,3,CSA521041117,0,PEMA013072700,205,CSA5000 태양(대구),17,10000,1,10000,f/a용 전과동일 pc소포제 3캔 외부계근,,실크로드상사,KG,D,2021-04-11,
A,20000,WO,PCW12,2021-04-11,3,HR1021041107,0,PEMA013032302,67,PEMA-HR1000 아세아(수원),4,7000,1,7000,필요사항 없음,,,KG,D,2021-04-11,
A,20000,WO,PCW12,2021-04-11,3,HR1021041108,0,PEMA013050400,65,PEMA-HR1000 아주(광명),3,7000,1,7000,Ae 12.5% 샘플 1리터(공기량.비중.고형분 표기),,송장에백두표기,KG,D,2021-04-11,
A,20000,WO,PCW12,2021-04-11,3,HR1021041111,0,PEMA023034201,4,PEMA-HR1000 삼양(남양주),11,7000,1,7000,AE제1프로타잎,,,KG,D,2021-04-11,
A,20000,WO,PCW12,2021-04-11,3,HR1021041113,0,PEMA053049403,68,PEMA-HR1000 아이에스(이천),13,7000,1,7000,3bp에 입고  7시 시간엄수,,,KG,D,2021-04-11,
A,20000,WO,PCW12,2021-04-11,3,HR1021041114,0,PEMA253048300,49,PEMA-HR1000 서해(태안),8,7000,1,7000,AE 1.6프로타잎  pc유동화제 2캔상차,,,KG,D,2021-04-11,
A,20000,WO,PCW12,2021-04-11,3,HR1021041116,0,PEMA013100700,34,PEMA-HR1000 모현(세종),3,7000,1,7000,김유빈대리통화후배합끊어주세요,,pc유동화제4캔상차,KG,D,2021-04-11,
A,20000,WO,PCW12,2021-04-11,3,HR1021041118,0,PEMA013078017,12,PEMA-HR1000 한라(온산),18,10000,1,10000,이현구과장 통화  PC소포제2캔 시간엄수,,성숙케미칼 수수료,KG,D,2021-04-11,
A,20000,WO,PCW12,2021-04-11,3,HR1021041119,0,PEMA033079200,30,PEMA-HR1000 한양(대구),1,10000,1,10000,f/a용 ae제 0.75% 2번탱크 pc유동화제 3캔,,pc소포제 2캔 김정호주임 통화,KG,D,2021-04-11,
A,20000,WO,PCW12,2021-04-11,3,HR1021041120,0,PEMA013078020,2,PEMA-HR1000 한라엔컴(화성),1,10000,1,10000,AE 4%타입 고형분14이상(한라엔컴기준),,"샘플병 고형분/비중 작성 후 전달요망
성숙",KG,D,2021-04-11,
A,20000,WO,PCW12,2021-04-11,3,HR1521041101,0,PEMA013023700,7,PEMA-HR1500 동양(나주),1,8000,1,8000,전과동일,,,KG,D,2021-04-11,
A,20000,WO,PCW12,2021-04-11,3,HR1521041103,0,PEMA033014200,26,PEMA-HR1500 대성(울산),3,10000,1,10000,전과동일 2번탱크하차,,신우에이엔씨 수수료,KG,D,2021-04-11,
A,20000,WO,PCW12,2021-04-11,3,HR1521041104,0,PEMA053901700,4,PEMA-HR1500 영양(영양),3,10000,1,10000,"ae제 1.6%
pc소포제1캔",,PC유동화제 2캔,KG,D,2021-04-11,
A,20000,WO,PCW12,2021-04-11,3,HR1521041106,0,PEMA143057600,134,PEMA-HR1500 한국흄관(울산),6,10000,1,10000,PC소포제2통  부동액교체 전과동일,,,KG,D,2021-04-11,
A,20000,WO,PCW12,2021-04-11,3,PCR321041109,0,PEMA013123501,11,PEMA-PCR3000E 서문(안산) 저가용,4,5000,1,5000,쌍용인천납품  시간엄수,,,KG,D,2021-04-11,
A,20000,WO,PCW12,2021-04-11,3,SR2021041105,0,PEMA063078013,8,PEMA-SR2000 한라엔컴(청주),3,10000,1,10000,봄여름용 슬럼프형 PC,,,KG,D,2021-04-11,
A,20000,WO,PCW12,2021-04-12,3,AE21041219,0,SSA073046500,299,AE 신일(송파),7,2000,1,2000,AE제,,,KG,D,2021-04-12,
A,20000,WO,PCW12,2021-04-12,3,CSA521041207,0,PEMA013020300,96,CSA5000 동남(장수),2,10000,1,10000,전과동일,,,KG,D,2021-04-12,
A,20000,WO,PCW12,2021-04-12,3,CSA521041208,0,PEMA013091500,98,CSA5000 울산(울산),3,10000,1,10000,제품성능상향  구현우대리통화,,백두케미칼 수수료,KG,D,2021-04-12,
A,20000,WO,PCW12,2021-04-12,3,CSA521041210,0,PEMA023035314,36,CSA5000 삼표(남부),1,7000,1,7000,입고전 영상찰영  전과동,,연구소제출샘플챙길것,KG,D,2021-04-12,
A,20000,WO,PCW12,2021-04-12,3,CSA521041226,0,PEMA023001800,4,CSA5000 건설(의정부),3,10000,1,10000,전과동일  백두용,,,KG,D,2021-04-12,
A,20000,WO,PCW12,2021-04-12,3,HR1021041206,0,PEMA013019702,77,PEMA-HR1000 덕원(평택),2,7000,1,7000,"A 1번 공기량높은타입
PC소포제2캔상차",,,KG,D,2021-04-12,
A,20000,WO,PCW12,2021-04-12,3,HR1021041211,0,PEMA023109700,18,PEMA-HR1000 우진(경주),6,10000,1,10000,,,"신우 5톤
충 5톤",KG,D,2021-04-12,
A,20000,WO,PCW12,2021-04-12,3,HR1021041212,0,PEMA063041501,457,PEMA-HR1000 성진(인천),3,10000,1,10000,pc소포제 2캔상차,,,KG,D,2021-04-12,
A,20000,WO,PCW12,2021-04-12,3,HR1021041217,0,PEMA033046500,408,PEMA-HR1000 신일(송파),5,5000,1,5000,.,,,KG,D,2021-04-12,
A,20000,WO,PCW12,2021-04-12,3,HR1021041220,0,PEMA013043200,103,PEMA-HR1000 세진(광주),8,10000,1,10000,전과동일  시간 엄수,,,KG,D,2021-04-12,
A,20000,WO,PCW12,2021-04-12,3,HR1021041223,0,PEMA023024801,328,PEMA-HR1000 동진(수원),6,8000,1,8000,"에이제 16프로
PC소포제 2캔. 바닥강화제2캔 상차",,,KG,D,2021-04-12,
A,20000,WO,PCW12,2021-04-12,3,HR1021041224,0,PEMA013089230,59,PEMA-HR1000 고려(서인천),14,10000,1,10000,전과동일,,,KG,D,2021-04-12,
A,20000,WO,PCW12,2021-04-12,3,HR1021041225,0,PEMA013060100,236,PEMA-HR1000 인천(인천),12,10000,1,10000,Ae제3프로타잎  pc소포제2캔상차,,,KG,D,2021-04-12,
A,20000,WO,PCW12,2021-04-12,3,HR1021041228,0,PEMA13031400,197,PEMA-HR1000 산하(덕소),6,10000,1,10000,pc소포제 3캔상차  fa용,,,KG,D,2021-04-12,
A,20000,WO,PCW12,2021-04-12,3,HR1521041209,0,PEMA013120100,107,PEMA-HR1500 성우(영동),1,10000,1,10000,입고샘플 실험실 전달,,,KG,D,2021-04-12,
A,20000,WO,PCW12,2021-04-12,3,HR1521041215,0,PEMA023104400,36,PEMA-HR1500 대안(옥계),1,10000,1,10000,"케이슨용
공기량2%상향(2%후반)",,"ae제1캔
pc유동화제2캔",KG,D,2021-04-12,
A,20000,WO,PCW12,2021-04-12,3,HR1521041218,0,PEMA053046500,252,PEMA-HR1500 신일(송파),6,7000,1,7000,외부계근할것  pc소포제3캔상차,,,KG,D,2021-04-12,
A,20000,WO,PCW12,2021-04-12,3,HR1521041227,0,PEMA023031800,33,PEMA-HR1500 삼덕(평택),14,10000,1,10000,필요사항 없음,,,KG,D,2021-04-12,
A,20000,WO,PCW12,2021-04-12,3,HR1521041229,0,PEMA013046101,110,PEMA-HR1500 신우(울산),12,5000,1,5000,이현구과장 통화/PC소포제 3캔 상차,,충 수수료,KG,D,2021-04-12,
A,20000,WO,PCW12,2021-04-12,3,HR1521041230,0,PEMA013046101,109,PEMA-HR1500 신우(울산),13,5000,1,5000,이현구과장 통화,,신우에이엔씨 수수료,KG,D,2021-04-12,
A,20000,WO,PCW12,2021-04-12,3,PCM221041213,0,PEMA063061300,152,PEMA-PCM2000 장원(남양주),1,3000,1,3000,AE제1프로 PCMB2000 3톤섞어서 6톤납품,,,KG,D,2021-04-12,
