,SOLDDATE,CUSTID,PRODNAME,PRODCODE,REGION_U,TEMP,HUM,CONSTRUCTION,CONSTRUCTION_RATE,QUANT
27488,2021-08-12,2004300,PEMA-SR5000F,PEMA013901301,충청남도,1.304532944,0.624410394,-1.301927678,-0.947572771,2000.0
27489,2021-08-12,2007400,PEMA-HR1500,PEMA023110500,울산광역시,1.110211031,1.419796772,-1.301927678,-0.947572771,3000.0
27490,2021-08-12,2002200,PEMA-HR1000,PEMA013023013,대구광역시,1.243168129,0.199754955,-1.301927678,-0.947572771,5000.0
27491,2021-08-12,2003700,PEMA-SR3000F,PEMA013081906,서울,1.314760413,-0.083348672,-1.301927678,-0.947572771,5000.0
27492,2021-08-12,2006100,PEMA-SR3000F,PEMA013072101,충청남도,1.304532944,0.624410394,-1.301927678,-0.947572771,4000.0
27493,2021-08-12,2006606,PEMA-HR1000,PEMA023083500,강원도,1.212485722,0.172792704,-1.301927678,-0.947572771,5000.0
27494,2021-08-12,2003600,CSA4000,PEMA033030400,대전광역시,1.396580165,0.550264206,-1.301927678,-0.947572771,5000.0
27495,2021-08-12,2003000,CSA4000,PEMA033030400,대전광역시,1.396580165,0.550264206,-1.301927678,-0.947572771,5000.0
27496,2021-08-12,2006100,PEMA-HR1000,PEMA033088300,경기도남부,1.376125227,0.442415206,-1.301927678,-0.947572771,8000.0
27497,2021-08-13,2004500,PEMA-SR3000F,PEMA013042200,경상북도,1.089756093,0.894032895,-1.301927678,-0.947572771,2000.0
27498,2021-08-13,2006600,PEMA-HR1000,PEMA013108400,경기도북부,1.151120908,0.920995145,-1.301927678,-0.947572771,3000.0
27499,2021-08-13,2001700,PEMA-HR1000,PEMA013120800,경상북도,1.089756093,0.894032895,-1.301927678,-0.947572771,3000.0
27500,2021-08-13,2006300,PEMA-HR1000,PEMA023024801,경기도남부,1.34544282,0.476118018,-1.301927678,-0.947572771,5000.0
27501,2021-08-13,2002200,PEMA-HR1000,PEMA013041507,경기도남부,1.34544282,0.476118018,-1.301927678,-0.947572771,5000.0
27502,2021-08-13,2002800,PEMA-HR1000,PEMA013052401,경기도남부,1.34544282,0.476118018,-1.301927678,-0.947572771,5000.0
27503,2021-08-13,2006700,PEMA-HR1000,PEMA033042801,경기도남부,1.34544282,0.476118018,-1.301927678,-0.947572771,5000.0
27504,2021-08-13,2004901,PEMA-HR1000,PEMA023024802,충청북도,1.304532944,0.118868204,-1.301927678,-0.947572771,6000.0
27505,2021-08-13,2006200,PEMA-HR1000,PEMA013122400,부산광역시,1.130665969,1.109730896,-1.301927678,-0.947572771,3000.0
27506,2021-08-13,2001800,PEMA-HR1000,PEMA013105210,대구광역시,1.202258253,0.071684267,-1.301927678,-0.947572771,6000.0
27507,2021-08-13,2006600,PEMA-HR1000,PEMA013122400,부산광역시,1.130665969,1.109730896,-1.301927678,-0.947572771,3000.0
27508,2021-08-13,2004000,PEMA-SR2000,PEMA033043200,경기도남부,1.34544282,0.476118018,-1.301927678,-0.947572771,4000.0
27509,2021-08-13,2001102,CSA5000,PEMA033035303,서울,1.294305474,0.139089892,-1.301927678,-0.947572771,7000.0
27510,2021-08-13,2006000,CSA5000,PEMA023091600,충청남도,1.23294066,0.718778269,-1.301927678,-0.947572771,6000.0
27511,2021-08-13,2003600,CSA5000,PEMA023038000,충청남도,1.23294066,0.718778269,-1.301927678,-0.947572771,6000.0
27512,2021-08-13,2002400,CSA5000,PEMA033035303,서울,1.294305474,0.139089892,-1.301927678,-0.947572771,7000.0
27513,2021-08-13,2004800,CSA5000,PEMA033035307,서울,1.294305474,0.139089892,-1.301927678,-0.947572771,7000.0
27514,2021-08-13,2004100,PEMA-HR1000,PEMA623022500,경상남도,1.130665969,1.359131709,-1.301927678,-0.947572771,3000.0
27515,2021-08-13,2002100,PEMA-HR1000,PEMA013103400,강원도,1.181803315,0.112127642,-1.301927678,-0.947572771,6000.0
27516,2021-08-13,2006800,PEMA-SR2000,PEMA033049301,경기도남부,1.34544282,0.476118018,-1.301927678,-0.947572771,4000.0
27517,2021-08-13,2003700,PEMA-SR3000F,PEMA013081906,서울,1.294305474,0.139089892,-1.301927678,-0.947572771,5000.0
27518,2021-08-13,2006000,AE,SSA013035307,서울,1.294305474,0.139089892,-1.301927678,-0.947572771,1000.0
27519,2021-08-13,2002100,PEMA-HR1500,PEMA013082100,울산광역시,1.099983562,1.49394296,-1.301927678,-0.947572771,3000.0
27520,2021-08-13,2007800,PEMA-HR1500,PEMA013082100,울산광역시,1.099983562,1.49394296,-1.301927678,-0.947572771,3000.0
27521,2021-08-13,2006100,PEMA-HR1500,PEMA013107000,경상남도,1.130665969,1.359131709,-1.301927678,-0.947572771,3000.0
27522,2021-08-13,2003900,PEMA-HR1500,PEMA053046500,서울,1.294305474,0.139089892,-1.301927678,-0.947572771,6000.0
27523,2021-08-13,2007000,PEMA-SR2000A,PEMA063023200,경기도남부,1.34544282,0.476118018,-1.301927678,-0.947572771,4000.0
27524,2021-08-13,2002600,PEMA-HR1000,PEMA013060901,강원도,1.181803315,0.112127642,-1.301927678,-0.947572771,6000.0
27525,2021-08-13,2007100,PEMA-PCM2000,PEMA063061300,경기도북부,1.151120908,0.920995145,-1.301927678,-0.947572771,2000.0
27526,2021-08-13,2005000,PEMA-SR2000A,PEMA053048500,경기도남부,1.34544282,0.476118018,-1.301927678,-0.947572771,4000.0
27527,2021-08-13,2006400,PEMA-580FX,PEMA033040000,전라북도,1.243168129,0.577226456,-1.301927678,-0.947572771,9000.0
27528,2021-08-13,2002500,PEMA-PR2000,PEMA023901510,전라북도,1.243168129,0.577226456,-1.301927678,-0.947572771,2000.0
27529,2021-08-13,2003100,PEMA-PR2000,PEMA013130400,충청북도,1.304532944,0.118868204,-1.301927678,-0.947572771,4000.0
27530,2021-08-13,2001300,PEMA-500FR,PEMA023058600,서울,1.294305474,0.139089892,-1.301927678,-0.947572771,12000.0
27531,2021-08-13,2002300,PEMA-PR1000,PEMA013901600,경상남도,1.130665969,1.359131709,-1.301927678,-0.947572771,4000.0
27532,2021-08-14,2007100,PEMA-580FX,PEMA013118900,경기도남부,1.304532944,-0.150754297,-1.301927678,-0.947572771,14000.0
27533,2021-08-14,2004100,CSA5000,PEMA013031700,인천,1.284078005,-1.094433051,-1.301927678,-0.947572771,7000.0
27534,2021-08-14,2001700,PEMA-HR1000F,PEMA013057200,경상남도,0.997708872,1.217579896,-1.301927678,-0.947572771,2000.0
27535,2021-08-14,2006900,CSA5000,PEMA023007400,전라남도,1.059073686,1.386093959,-1.301927678,-0.947572771,4000.0
27536,2021-08-14,2006200,CSA5000,PEMA033120700,경기도남부,1.304532944,-0.150754297,-1.301927678,-0.947572771,8000.0
27537,2021-08-14,2005000,CSA5000,PEMA013061900,경상북도,0.885206712,1.568089148,-1.301927678,-0.947572771,4000.0
27538,2021-08-14,2005200,CSA5000,PEMA553048200,경상북도,0.885206712,1.568089148,-1.301927678,-0.947572771,4000.0
27539,2021-08-14,2005900,CSA5000,PEMA013070800,충청북도,1.243168129,0.011019204,-1.301927678,-0.947572771,8000.0
27540,2021-08-14,2002400,PEMA-PR1000,PEMA023129801,충청북도,1.243168129,0.011019204,-1.301927678,-0.947572771,9000.0
27541,2021-08-14,2004104,PEMA-SR2000,PEMA013132700,충청남도,1.253395598,0.017759766,-1.301927678,-0.947572771,5000.0
27542,2021-08-14,2001200,PEMA-SR3000F,PEMA013081906,서울,1.243168129,-0.299046672,-1.301927678,-0.947572771,6000.0
27543,2021-08-14,2002100,PEMA-SR3000F,PEMA043070800,충청북도,1.243168129,0.011019204,-1.301927678,-0.947572771,5000.0
27544,2021-08-14,2003200,PEMA-HR1000,PEMA023083500,강원도,1.01816381,-0.015943046,-1.301927678,-0.947572771,6000.0
27545,2021-08-14,2007600,AE,SSA013035307,서울,1.243168129,-0.299046672,-1.301927678,-0.947572771,2000.0
27546,2021-08-14,2006500,PEMA-500FR,PEMA023058600,서울,1.243168129,-0.299046672,-1.301927678,-0.947572771,14000.0
27547,2021-08-14,2006600,PEMA-HR1000,PEMA023105100,경상북도,0.885206712,1.568089148,-1.301927678,-0.947572771,3000.0
27548,2021-08-14,2004600,PEMA-HR1000,PEMA13031400,경기도북부,1.059073686,0.40197183,-1.301927678,-0.947572771,8000.0
27549,2021-08-14,2005800,PEMA-HR1000,PEMA013020100,전라남도,1.059073686,1.386093959,-1.301927678,-0.947572771,3000.0
27550,2021-08-14,2005900,PEMA-HR1000,PEMA033088300,경기도남부,1.304532944,-0.150754297,-1.301927678,-0.947572771,7000.0
27551,2021-08-14,2003800,PEMA-HR1000,PEMA043023200,경기도남부,1.304532944,-0.150754297,-1.301927678,-0.947572771,7000.0
27552,2021-08-14,2007000,PEMA-HR1000,PEMA023046501,충청남도,1.253395598,0.017759766,-1.301927678,-0.947572771,6000.0
27553,2021-08-14,2003700,PEMA-HR1000,PEMA353048300,충청북도,1.243168129,0.011019204,-1.301927678,-0.947572771,6000.0
27554,2021-08-14,2003700,PEMA-HR1000,PEMA353048300,충청북도,1.243168129,0.011019204,-1.301927678,-0.947572771,6000.0
27555,2021-08-14,2003200,PEMA-PR1000,PEMA013024804,충청남도,1.253395598,0.017759766,-1.301927678,-0.947572771,9000.0
27556,2021-08-14,2001700,PEMA-PR1000,PEMA013901520,충청남도,1.253395598,0.017759766,-1.301927678,-0.947572771,9000.0
27557,2021-08-14,2005300,PEMA-HR1000,PEMA013046900,대구광역시,0.956798995,0.759221644,-1.301927678,-0.947572771,5000.0
27558,2021-08-14,2006000,PEMA-HR1000,PEMA063041501,인천,1.284078005,-1.094433051,-1.301927678,-0.947572771,6000.0
27559,2021-08-14,2005600,PEMA-HR1000,PEMA013058500,경상남도,0.997708872,1.217579896,-1.301927678,-0.947572771,3000.0
27560,2021-08-14,2007500,PEMA-HR1000,PEMA013082500,경기도남부,1.304532944,-0.150754297,-1.301927678,-0.947572771,7000.0
27561,2021-08-14,2007600,PEMA-HR1500,PEMA033060200,전라남도,1.059073686,1.386093959,-1.301927678,-0.947572771,3000.0
27562,2021-08-14,2001500,PEMA-HR1000,PEMA023123200,경상남도,0.997708872,1.217579896,-1.301927678,-0.947572771,3000.0
27563,2021-08-15,2007500,PEMA-SR2000,PEMA043091500,울산광역시,0.926116588,1.622013648,-1.301927678,-0.947572771,2000.0
27564,2021-08-15,2003200,PEMA-PCM2000,PEMA063061300,경기도북부,1.099983562,0.219976642,-1.301927678,-0.947572771,4000.0
27565,2021-08-15,2001200,PEMA-HR1000,PEMA043101200,경상북도,0.895434181,1.049065833,-1.301927678,-0.947572771,3000.0
27566,2021-08-15,2002600,PEMA-HR1000,PEMA033046500,서울,1.324987882,-0.588890861,-1.301927678,-0.947572771,6000.0
27567,2021-08-15,2007302,PEMA-HR1000,PEMA013116700,강원도,1.048846217,-0.170975984,-1.301927678,-0.947572771,6000.0
27568,2021-08-15,2006700,PEMA-HR1000,PEMA013117801,경기도남부,1.314760413,-0.272084422,-1.301927678,-0.947572771,7000.0
27569,2021-08-15,2005400,PEMA-HR1000,PEMA013131100,강원도,1.048846217,-0.170975984,-1.301927678,-0.947572771,6000.0
27570,2021-08-15,2002500,PEMA-HR1000,PEMA033088300,경기도남부,1.314760413,-0.272084422,-1.301927678,-0.947572771,7000.0
27571,2021-08-15,2003300,PEMA-HR1500,PEMA053046500,서울,1.324987882,-0.588890861,-1.301927678,-0.947572771,6000.0
27572,2021-08-15,2006400,PEMA-HR1000,PEMA013026702,충청남도,1.253395598,-0.406895673,-1.301927678,-0.947572771,7000.0
27573,2021-08-15,2006612,PEMA-HR1500,PEMA043048519,울산광역시,0.926116588,1.622013648,-1.301927678,-0.947572771,2000.0
27574,2021-08-15,2002400,PEMA-SN400,TSN4012039101,경기도북부,1.099983562,0.219976642,-1.301927678,-0.947572771,4000.0
27575,2021-08-15,2002400,PEMA-SN400,TSN4012020803,충청북도,1.294305474,-0.440598485,-1.301927678,-0.947572771,7000.0
27576,2021-08-15,2007302,PEMA-PR1000,PEMA013024804,충청남도,1.253395598,-0.406895673,-1.301927678,-0.947572771,9000.0
27577,2021-08-15,2006900,PEMA-PR1000,PEMA013901520,충청남도,1.253395598,-0.406895673,-1.301927678,-0.947572771,9000.0
27578,2021-08-15,2006700,PEMA-PR1000,PEMA013033510,경상남도,1.130665969,0.685075457,-1.301927678,-0.947572771,7000.0
27579,2021-08-15,2007600,CSA5000,PEMA013048300,인천,1.324987882,-0.9596218,-1.301927678,-0.947572771,9000.0
27580,2021-08-15,2007302,PEMA-HR1000,PEMA023109400,대구광역시,0.977253933,0.381750143,-1.301927678,-0.947572771,8000.0
27581,2021-08-15,2004300,CSA5000,PEMA013072700,대구광역시,0.977253933,0.381750143,-1.301927678,-0.947572771,9000.0
27582,2021-08-15,2002300,CSA5000,PEMA033035307,서울,1.324987882,-0.588890861,-1.301927678,-0.947572771,7000.0
27583,2021-08-15,2007700,PEMA-PCR3000E,PEMA013123501,경기도남부,1.314760413,-0.272084422,-1.301927678,-0.947572771,5000.0
27584,2021-08-15,2005900,AE,SSA013085300,경기도남부,1.314760413,-0.272084422,-1.301927678,-0.947572771,2000.0
27585,2021-08-15,2001400,AE,SSA073046500,서울,1.324987882,-0.588890861,-1.301927678,-0.947572771,2000.0
27586,2021-08-15,2004300,PEMA-HR1000,PEMA253048300,충청남도,1.253395598,-0.406895673,-1.301927678,-0.947572771,7000.0
27587,2021-08-15,2003800,PEMA-SR2000,PEMA053041500,경기도남부,1.314760413,-0.272084422,-1.301927678,-0.947572771,5000.0
27588,2021-08-15,2003200,PEMA-HR1500,PEMA053046500,서울,1.324987882,-0.588890861,-1.301927678,-0.947572771,6000.0
27589,2021-08-15,2004300,PEMA-SR2000,PEMA043110500,울산광역시,0.926116588,1.622013648,-1.301927678,-0.947572771,2000.0
27590,2021-08-15,2007700,PEMA-500FR,PEMA023058600,서울,1.324987882,-0.588890861,-1.301927678,-0.947572771,12000.0
27591,2021-08-15,2005800,PEMA-SR2000,PEMA043062007,경기도북부,1.099983562,0.219976642,-1.301927678,-0.947572771,5000.0
27592,2021-08-16,2004600,PEMA-500FR,PEMA023058600,서울,1.365897758,-0.487782423,-1.301927678,-0.947572771,12000.0
27593,2021-08-16,2003900,PEMA-PR1000,PEMA013129800,경기도남부,1.365897758,-0.366452298,-1.301927678,-0.947572771,11000.0
27594,2021-08-16,2001500,CSA5000,PEMA013120000,경상북도,0.977253933,0.617669831,-1.301927678,-0.947572771,6000.0
27595,2021-08-16,2001300,PEMA-SN400,TSN4012043602,경기도남부,1.365897758,-0.366452298,-1.301927678,-0.947572771,7000.0
27596,2021-08-16,2004400,PEMA-PR2000,PEMA023901510,전라북도,1.294305474,-0.406895673,-1.301927678,-0.947572771,5000.0
27597,2021-08-16,2006800,PEMA-HR1000,PEMA023109700,경상북도,0.977253933,0.617669831,-1.301927678,-0.947572771,5000.0
27598,2021-08-16,2002100,PEMA-HR1500,PEMA033030500,부산광역시,1.130665969,0.341306768,-1.301927678,-0.947572771,8000.0
27599,2021-08-16,2002900,PEMA-HR1500,PEMA053046500,서울,1.365897758,-0.487782423,-1.301927678,-0.947572771,7000.0
27600,2021-08-16,2003500,PEMA-580FX,PEMA013099150,인천,1.294305474,-0.663037049,-1.301927678,-0.947572771,14000.0
27601,2021-08-16,2004600,PEMA-HR1000,PEMA023111400,전라남도,1.202258253,0.752481082,-1.301927678,-0.947572771,5000.0
27602,2021-08-16,2001500,PEMA-HR1000,PEMA023111400,전라남도,1.202258253,0.752481082,-1.301927678,-0.947572771,5000.0
27603,2021-08-16,2002900,PEMA-HR1000,PEMA013046900,대구광역시,0.977253933,0.004278641,-1.301927678,-0.947572771,6000.0
27604,2021-08-16,2003900,PEMA-580FX,PEMA043090700,경기도북부,1.110211031,0.557004769,-1.301927678,-0.947572771,9000.0
27605,2021-08-16,2003500,PEMA-HR1000,PEMA033006000,경상북도,0.977253933,0.617669831,-1.301927678,-0.947572771,5000.0
27606,2021-08-16,2007200,PEMA-HR1000,PEMA043101200,경상북도,0.977253933,0.617669831,-1.301927678,-0.947572771,5000.0
27607,2021-08-16,2006606,PEMA-HR1000,PEMA013085100,경기도북부,1.110211031,0.557004769,-1.301927678,-0.947572771,5000.0
27608,2021-08-16,2002300,PEMA-PR2000,PEMA023045801,충청북도,1.284078005,-0.642815361,-1.301927678,-0.947572771,5000.0
27609,2021-08-16,2005900,PEMA-HR1000,PEMA013128300,강원도,1.110211031,-0.393414548,-1.301927678,-0.947572771,7000.0
27610,2021-08-16,2005900,PEMA-HR1000,PEMA013121910,강원도,1.110211031,-0.393414548,-1.301927678,-0.947572771,7000.0
27611,2021-08-16,2006400,PEMA-HR1000,PEMA023006300,경기도남부,1.365897758,-0.366452298,-1.301927678,-0.947572771,8000.0
27612,2021-08-16,2004600,PEMA-HR1000,PEMA013099140,경기도남부,1.365897758,-0.366452298,-1.301927678,-0.947572771,8000.0
27613,2021-08-16,2002700,PEMA-HR1000,PEMA033041500,경기도남부,1.365897758,-0.366452298,-1.301927678,-0.947572771,8000.0
27614,2021-08-16,2001102,PEMA-HR1000,PEMA013115800,경기도남부,1.365897758,-0.366452298,-1.301927678,-0.947572771,8000.0
27615,2021-08-16,2005200,PEMA-HR1000,PEMA013125500,충청남도,1.243168129,-0.137273172,-1.301927678,-0.947572771,7000.0
27616,2021-08-16,2003700,PEMA-HR1000,PEMA023041503,충청남도,1.243168129,-0.137273172,-1.301927678,-0.947572771,7000.0
27617,2021-08-16,2005000,PEMA-HR1000,PEMA033041000,전라북도,1.294305474,-0.406895673,-1.301927678,-0.947572771,7000.0
27618,2021-08-16,2003100,PEMA-HR1500,PEMA053046500,서울,1.365897758,-0.487782423,-1.301927678,-0.947572771,7000.0
27619,2021-08-16,2002100,PEMA-HR1500,PEMA053046500,서울,1.365897758,-0.487782423,-1.301927678,-0.947572771,7000.0
27620,2021-08-16,2003000,PEMA-HR1500,PEMA013082100,울산광역시,0.987481402,0.947957395,-1.301927678,-0.947572771,3000.0
27621,2021-08-16,2003900,PEMA-HR1500,PEMA013046101,울산광역시,0.987481402,0.947957395,-1.301927678,-0.947572771,3000.0
27622,2021-08-16,2003000,PEMA-HR1000,PEMA013103400,강원도,1.110211031,-0.393414548,-1.301927678,-0.947572771,7000.0
27623,2021-08-16,2006609,PEMA-PR2000,PEMA023045801,충청북도,1.284078005,-0.642815361,-1.301927678,-0.947572771,5000.0
27624,2021-08-17,2003900,CSA5000,PEMA033035309,경기도남부,1.212485722,0.044722016,-1.301927678,-0.947572771,7000.0
27625,2021-08-17,2006400,PEMA-HR1000,PEMA013122400,부산광역시,0.90566165,1.278244959,-1.301927678,-0.947572771,3000.0
27626,2021-08-17,2002900,PEMA-HR1000,PEMA013125500,충청남도,1.192030784,-0.272084422,-1.301927678,-0.947572771,7000.0
27627,2021-08-17,2007200,PEMA-PR1000,PEMA013129800,경기도남부,1.212485722,0.044722016,-1.301927678,-0.947572771,8000.0
27628,2021-08-17,2006612,PEMA-PR1000,PEMA023033303,경상북도,1.007936341,0.482858581,-1.301927678,-0.947572771,7000.0
27629,2021-08-17,2002100,PEMA-PR2000,PEMA023024804,충청남도,1.192030784,-0.272084422,-1.301927678,-0.947572771,4000.0
27630,2021-08-17,2004000,CSA5000,PEMA013126100,충청남도,1.192030784,-0.272084422,-1.301927678,-0.947572771,8000.0
27631,2021-08-17,2003800,PEMA-HR1500,PEMA043023001,경상남도,1.110211031,0.415452955,-1.301927678,-0.947572771,8000.0
27632,2021-08-17,2001200,CSA5000,PEMA023039000,충청남도,1.192030784,-0.272084422,-1.301927678,-0.947572771,8000.0
27633,2021-08-17,2006300,PEMA-HR1000,PEMA033090900,전라북도,1.222713191,-0.23838161,-1.301927678,-0.947572771,8000.0
27634,2021-08-17,2003200,PEMA-HR1000,PEMA043101200,경상북도,1.007936341,0.482858581,-1.301927678,-0.947572771,5000.0
27635,2021-08-17,2003000,PEMA-SR3000F,PEMA023035303,서울,1.222713191,-0.224900485,-1.301927678,-0.947572771,6000.0
27636,2021-08-17,2003300,PEMA-SR2000,PEMA033045300,전라남도,1.181803315,0.37500958,-1.301927678,-0.947572771,7000.0
27637,2021-08-17,2007500,PEMA-SR3000F,PEMA063031400,경기도북부,1.110211031,0.24019833,-1.301927678,-0.947572771,6000.0
27638,2021-08-17,2005900,AE,SSA013035303,서울,1.222713191,-0.224900485,-1.301927678,-0.947572771,2000.0
27639,2021-08-17,2006100,AE,SSA013035307,서울,1.222713191,-0.224900485,-1.301927678,-0.947572771,2000.0
27640,2021-08-17,2003100,PEMA-HR1000,PEMA013072100,경기도남부,1.212485722,0.044722016,-1.301927678,-0.947572771,6000.0
27641,2021-08-17,2002500,PEMA-HR1000,PEMA023048506,경기도남부,1.212485722,0.044722016,-1.301927678,-0.947572771,6000.0
27642,2021-08-17,2004901,PEMA-HR1000,PEMA033043500,경기도남부,1.212485722,0.044722016,-1.301927678,-0.947572771,6000.0
27643,2021-08-17,2006612,PEMA-HR1000,PEMA023024801,경기도남부,1.212485722,0.044722016,-1.301927678,-0.947572771,6000.0
27644,2021-08-17,2004800,PEMA-HR1000,PEMA033046500,서울,1.222713191,-0.224900485,-1.301927678,-0.947572771,7000.0
27645,2021-08-17,2005300,PEMA-HR1000,PEMA013036500,경기도북부,1.110211031,0.24019833,-1.301927678,-0.947572771,7000.0
27646,2021-08-17,2007302,PEMA-HR1000,PEMA013080012,경기도북부,1.110211031,0.24019833,-1.301927678,-0.947572771,7000.0
27647,2021-08-17,2002500,PEMA-HR1000,PEMA013036500,경기도북부,1.110211031,0.24019833,-1.301927678,-0.947572771,7000.0
27648,2021-08-17,2001800,PEMA-HR1000,PEMA013055600,충청북도,1.212485722,-0.521485236,-1.301927678,-0.947572771,6000.0
27649,2021-08-17,2003100,PEMA-HR1000,PEMA013048900,전라북도,1.222713191,-0.23838161,-1.301927678,-0.947572771,8000.0
27650,2021-08-17,2004700,CSA4000,PEMA033030400,대전광역시,1.181803315,0.26716058,-1.301927678,-0.947572771,7000.0
27651,2021-08-18,2003900,PEMA-HR1500,PEMA013111900,경상남도,1.089756093,0.489599143,-1.301927678,-0.947572771,5000.0
27652,2021-08-18,2003000,PEMA-SN400,TSN4012001730,경기도남부,1.007936341,0.705297144,-1.301927678,-0.947572771,4000.0
27653,2021-08-18,2002500,PEMA-HR1500,PEMA023104400,충청북도,1.151120908,-0.204678797,-1.301927678,-0.947572771,7000.0
27654,2021-08-18,2005900,PEMA-HR1500,PEMA023022400,경상남도,1.089756093,0.489599143,-1.301927678,-0.947572771,5000.0
27655,2021-08-18,2006600,CSA5000F,PEMA073022500,경상남도,1.089756093,0.489599143,-1.301927678,-0.947572771,6000.0
27656,2021-08-18,2004300,PEMA-PCM2000B,PEMA073061300,경기도북부,0.956798995,0.442415206,-1.301927678,-0.947572771,5000.0
27657,2021-08-18,2006900,PEMA-HR1000,PEMA013017400,전라남도,0.895434181,1.689419273,-1.301927678,-0.947572771,3000.0
27658,2021-08-18,2002400,PEMA-HR1000,PEMA053049403,경기도남부,1.007936341,0.705297144,-1.301927678,-0.947572771,5000.0
27659,2021-08-18,2006400,PEMA-HR1000,PEMA033041500,경기도남부,1.007936341,0.705297144,-1.301927678,-0.947572771,5000.0
27660,2021-08-18,2006500,PEMA-HR1000,PEMA013052401,경기도남부,1.007936341,0.705297144,-1.301927678,-0.947572771,5000.0
27661,2021-08-18,2002200,PEMA-HR1000,PEMA013041507,경기도남부,1.007936341,0.705297144,-1.301927678,-0.947572771,5000.0
27662,2021-08-18,2001102,PEMA-HR1000,PEMA043077300,세종시,1.028391279,0.004278641,-1.301927678,-0.947572771,6000.0
27663,2021-08-18,2002100,PEMA-HR1000,PEMA033079200,대구광역시,0.936344057,0.536783081,-1.301927678,-0.947572771,5000.0
27664,2021-08-18,2006700,PEMA-PR1000,PEMA013129800,경기도남부,1.007936341,0.705297144,-1.301927678,-0.947572771,7000.0
27665,2021-08-18,2004700,PEMA-HR1000,PEMA013017200,전라북도,1.059073686,0.469377456,-1.301927678,-0.947572771,5000.0
27666,2021-08-18,2001102,PEMA-HR1500,PEMA023022400,경상남도,1.089756093,0.489599143,-1.301927678,-0.947572771,5000.0
27667,2021-08-18,2007500,PEMA-SR3000F,PEMA033015600,경상남도,1.089756093,0.489599143,-1.301927678,-0.947572771,4000.0
27668,2021-08-18,2002300,PEMA-HR1000,PEMA013026702,충청남도,1.01816381,0.37500958,-1.301927678,-0.947572771,8000.0
27669,2021-08-18,2003800,PEMA-HR1500,PEMA313001100,강원도,0.895434181,0.300863393,-1.301927678,-0.947572771,7000.0
27670,2021-08-18,2006300,CSA4000,PEMA013029200,경상남도,1.089756093,0.489599143,-1.301927678,-0.947572771,5000.0
27671,2021-08-18,2001102,CSA5000,PEMA013085300,경기도남부,1.007936341,0.705297144,-1.301927678,-0.947572771,6000.0
27672,2021-08-18,2006600,CSA5000,PEMA033035303,서울,1.059073686,0.085165392,-1.301927678,-0.947572771,7000.0
27673,2021-08-18,2004104,CSA5000,PEMA023006200,충청남도,1.01816381,0.37500958,-1.301927678,-0.947572771,9000.0
27674,2021-08-18,2002700,PEMA-HR1500,PEMA033035315,경기도남부,1.007936341,0.705297144,-1.301927678,-0.947572771,5000.0
27675,2021-08-18,2004000,CSA5000,PEMA023035315,경기도남부,1.007936341,0.705297144,-1.301927678,-0.947572771,6000.0
27676,2021-08-18,2005500,SRE-110,PEMA023118900,경기도남부,1.007936341,0.705297144,-1.301927678,-0.947572771,3000.0
27677,2021-08-19,2005300,PEMA-HR1000,PEMA013124800,경상북도,0.854524305,1.49394296,-1.301927678,-0.947572771,4000.0
27678,2021-08-19,2003600,PEMA-HR1000,PEMA013019701,강원도,0.926116588,-0.096829797,-1.301927678,-0.947572771,7000.0
27679,2021-08-19,2001400,PEMA-HR1000,PEMA043023200,경기도남부,1.222713191,-0.406895673,-1.301927678,-0.947572771,7000.0
27680,2021-08-19,2005200,PEMA-HR1000,PEMA013087700,경상남도,1.130665969,0.469377456,-1.301927678,-0.947572771,5000.0
27681,2021-08-19,2002900,PEMA-HR1000,PEMA013047900,전라남도,0.895434181,1.500683522,-1.301927678,-0.947572771,4000.0
27682,2021-08-19,2001800,PEMA-HR1000,PEMA023041503,충청남도,1.059073686,0.179533267,-1.301927678,-0.947572771,5000.0
27683,2021-08-19,2007700,PEMA-HR1000,PEMA033046500,서울,1.23294066,-0.757404924,-1.301927678,-0.947572771,7000.0
27684,2021-08-19,2002500,PEMA-HR1000,PEMA013013010,대구광역시,1.059073686,-0.049645859,-1.301927678,-0.947572771,7000.0
27685,2021-08-19,2002700,PEMA-HR1000,PEMA013052400,경기도남부,1.222713191,-0.406895673,-1.301927678,-0.947572771,7000.0
27686,2021-08-19,2004500,PEMA-HR1000,PEMA013078800,경상북도,0.854524305,1.49394296,-1.301927678,-0.947572771,4000.0
27687,2021-08-19,2004200,PEMA-HR1000,PEMA013023016,강원도,0.926116588,-0.096829797,-1.301927678,-0.947572771,7000.0
27688,2021-08-19,2003800,PEMA-PR2000,PEMA023024804,충청남도,1.059073686,0.179533267,-1.301927678,-0.947572771,3000.0
27689,2021-08-19,2003800,PEMA-PCM2000,PEMA063061300,경기도북부,1.069301155,-0.103570359,-1.301927678,-0.947572771,6000.0
27690,2021-08-19,2007100,PEMA-580FX,PEMA033101400,충청남도,1.059073686,0.179533267,-1.301927678,-0.947572771,11000.0
27691,2021-08-19,2002700,PEMA-PR1000,PEMA013901600,경상남도,1.130665969,0.469377456,-1.301927678,-0.947572771,7000.0
27692,2021-08-19,2004700,CSA5000,PEMA033035303,서울,1.23294066,-0.757404924,-1.301927678,-0.947572771,8000.0
27693,2021-08-19,2005500,CSA5000,PEMA043042900,경기도남부,1.222713191,-0.406895673,-1.301927678,-0.947572771,8000.0
