수주번호,거래처코드,제품코드,"영업등록구분(계획, 추가)",수주량,수주단가,수주금액,수주예정일자,수주일자,납기예정일자,납기일자,생산계획확정여부,자재계획확정여부,판매수량,진행현황,적재창고위치,적재창고위치명,긴급여부,비고
HR1021041234,2006612.0,PEMA013089220,계획,8000.0,2407.0,19256000.0,2021-04-12,2021-04-12,2021-04-15,2021-04-15,Y,Y,8000.0,완료,20000.0,태안,N,
HR1021041309,2006700.0,PEMA013082500,계획,10000.0,2408.0,24080000.0,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,10000.0,완료,20000.0,태안,N,
HR1021041310,2006800.0,PEMA013125500,계획,10000.0,2409.0,24090000.0,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,10000.0,완료,20000.0,태안,N,
HR1021041320,2006900.0,PEMA013058602,계획,6000.0,2410.0,14460000.0,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,6000.0,완료,20000.0,태안,N,
HR1021041323,2007000.0,PEMA013048523,계획,5000.0,2411.0,12055000.0,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,5000.0,완료,20000.0,태안,N,
HR1021041326,2007100.0,PEMA013114400,계획,10000.0,2412.0,24120000.0,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,10000.0,완료,20000.0,태안,N,
HR1021041327,2007200.0,PEMA033009000,계획,10000.0,2413.0,24130000.0,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,10000.0,완료,20000.0,태안,N,
HR1021041329,2007302.0,PEMA023109400,계획,5000.0,2414.0,12070000.0,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,5000.0,완료,20000.0,태안,N,
HR1021041335,2007400.0,PEMA013112900,계획,10000.0,2415.0,24150000.0,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,10000.0,완료,20000.0,태안,N,
HR1021041337,2007500.0,PEMA023046501,계획,10000.0,2416.0,24160000.0,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,10000.0,완료,20000.0,태안,N,
HR1021041343,2007600.0,PEMA043077300,계획,10000.0,2417.0,24170000.0,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,10000.0,완료,20000.0,태안,N,
HR1521041233,2007700.0,PEMA033117000,계획,5000.0,2418.0,12090000.0,2021-04-12,2021-04-12,2021-04-15,2021-04-15,Y,Y,5000.0,완료,20000.0,태안,N,
HR1521041306,2007800.0,PEMA023031800,계획,10000.0,2419.0,24190000.0,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,10000.0,완료,20000.0,태안,N,
HR1521041318,2001102.0,PEMA033023500,계획,10000.0,2420.0,24200000.0,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,10000.0,완료,20000.0,태안,N,
HR1521041321,2001200.0,PEMA023125200,계획,8000.0,2421.0,19368000.0,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,8000.0,완료,20000.0,태안,N,
HR1521041332,2001300.0,PEMA033030500,계획,11000.0,2422.0,26642000.0,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,11000.0,완료,20000.0,태안,N,
PR1021041307,2001400.0,PEMA013024804,계획,20000.0,2423.0,48460000.0,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,20000.0,완료,20000.0,태안,N,
PR1021041316,2001500.0,PEMA013033510,계획,15000.0,2424.0,36360000.0,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,15000.0,완료,20000.0,태안,N,
PR1021041328,2001600.0,PEMA023033303,계획,10000.0,2425.0,24250000.0,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,10000.0,완료,20000.0,태안,N,
PR1021041328,2001700.0,PEMA023033303,계획,5000.0,2426.0,12130000.0,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,5000.0,완료,20000.0,태안,N,
PR1021041334,2001800.0,PEMA013024804,계획,15000.0,2427.0,36405000.0,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,15000.0,완료,20000.0,태안,N,
PR1021041334,2002000.0,PEMA013024804,계획,5000.0,2428.0,12140000.0,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,5000.0,완료,20000.0,태안,N,
PR2021041308,2002100.0,PEMA013048000,계획,5000.0,2429.0,12145000.0,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,5000.0,완료,20000.0,태안,N,
PR2021041319,2002200.0,PEMA013130400,계획,1000.0,2430.0,2430000.0,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,1000.0,완료,20000.0,태안,N,
SN4021041216,2002300.0,TSN4012043601,계획,5000.0,2431.0,12155000.0,2021-04-12,2021-04-12,2021-04-15,2021-04-15,Y,Y,5000.0,완료,20000.0,태안,N,
SN4021041315,2002400.0,TSN4012016102,계획,10000.0,2432.0,24320000.0,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,10000.0,완료,20000.0,태안,N,
SN4021041344,2002500.0,TSN4012000305,계획,5000.0,2433.0,12165000.0,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,5000.0,완료,20000.0,태안,N,
SN4021041345,2002600.0,TSN4012057801,계획,2000.0,2434.0,4868000.0,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,2000.0,완료,20000.0,태안,N,
SR2021041330,2002700.0,PEMA383048200,계획,9000.0,2435.0,21915000.0,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,9000.0,완료,20000.0,태안,N,
SR2021041331,2002800.0,PEMA373048200,계획,10000.0,2436.0,24360000.0,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,10000.0,완료,20000.0,태안,N,
SR2021041340,2002900.0,PEMA033043200,계획,7000.0,2437.0,17059000.0,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,7000.0,완료,20000.0,태안,N,
SR2021041341,2003000.0,PEMA043062000,계획,7000.0,2438.0,17066000.0,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,7000.0,완료,20000.0,태안,N,
SR2021041342,2003100.0,PEMA043062007,계획,7000.0,2439.0,17073000.0,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,7000.0,완료,20000.0,태안,N,
SR3F21041333,2003200.0,PEMA063030500,계획,3000.0,2440.0,7320000.0,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,3000.0,완료,20000.0,태안,N,
580F21041414,2003300.0,PEMA023098200,계획,20000.0,2441.0,48820000.0,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,20000.0,완료,20000.0,태안,N,
580F21041416,2003400.0,PEMA033040000,계획,20000.0,2442.0,48840000.0,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,20000.0,완료,20000.0,태안,N,
580F21041448,2003500.0,PEMA013126200,계획,20000.0,2443.0,48860000.0,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,20000.0,완료,20000.0,태안,N,
CSA421041420,2003600.0,PEMA013109600,계획,10000.0,2444.0,24440000.0,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000.0,완료,20000.0,태안,N,
CSA421041445,2003700.0,PEMA033030400,계획,10000.0,2445.0,24450000.0,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000.0,완료,20000.0,태안,N,
CSA521041312,2003800.0,PEMA063069401,계획,10000.0,2446.0,24460000.0,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,10000.0,완료,20000.0,태안,N,
CSA521041336,2003900.0,PEMA013130300,계획,10000.0,2447.0,24470000.0,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,10000.0,완료,20000.0,태안,N,
CSA521041338,2004000.0,PEMA023054400,계획,2000.0,2448.0,4896000.0,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,2000.0,완료,20000.0,태안,N,
CSA521041428,2004100.0,PEMA013021700,계획,10000.0,2449.0,24490000.0,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000.0,완료,20000.0,태안,N,
CSA521041432,2004104.0,PEMA033035303,계획,7000.0,2450.0,17150000.0,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,7000.0,완료,20000.0,태안,N,
CSA521041434,2004200.0,PEMA013111300,계획,10000.0,2451.0,24510000.0,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000.0,완료,20000.0,태안,N,
CSA521041435,2004300.0,PEMA023001000,계획,10000.0,2452.0,24520000.0,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000.0,완료,20000.0,태안,N,
CSA521041436,2004400.0,PEMA023007400,계획,10000.0,2453.0,24530000.0,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000.0,완료,20000.0,태안,N,
CSA521041444,2004500.0,PEMA023035315,계획,8000.0,2454.0,19632000.0,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,8000.0,완료,20000.0,태안,N,
CSA521041447,2004600.0,PEMA013125600,계획,10000.0,2455.0,24550000.0,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000.0,완료,20000.0,태안,N,
HR1021041410,2004700.0,PEMA013049303,계획,7000.0,2456.0,17192000.0,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,7000.0,완료,20000.0,태안,N,
HR1021041411,2004800.0,PEMA013118500,계획,10000.0,2457.0,24570000.0,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000.0,완료,20000.0,태안,N,
HR1021041413,2004901.0,PEMA013131100,계획,10000.0,2458.0,24580000.0,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000.0,완료,20000.0,태안,N,
HR1021041415,2005000.0,PEMA023121400,계획,5000.0,2459.0,12295000.0,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,5000.0,완료,20000.0,태안,N,
HR1021041417,2005100.0,PEMA013002700,계획,10000.0,2460.0,24600000.0,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000.0,완료,20000.0,태안,N,
HR1021041422,2005200.0,PEMA033088300,계획,7000.0,2461.0,17227000.0,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,7000.0,완료,20000.0,태안,N,
HR1021041423,2005300.0,PEMA033088300,계획,5000.0,2462.0,12310000.0,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,5000.0,완료,20000.0,태안,N,
HR1021041426,2005400.0,PEMA013119500,계획,10000.0,2463.0,24630000.0,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000.0,완료,20000.0,태안,N,
HR1021041427,2005500.0,PEMA053049403,계획,7000.0,2464.0,17248000.0,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,7000.0,완료,20000.0,태안,N,
HR1021041429,2005600.0,PEMA013035308,계획,5000.0,2465.0,12325000.0,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,5000.0,완료,20000.0,태안,N,
HR1021041433,2005700.0,PEMA353048300,계획,7000.0,2466.0,17262000.0,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,7000.0,완료,20000.0,태안,N,
HR1021041437,2005800.0,PEMA023024801,계획,8000.0,2467.0,19736000.0,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,8000.0,완료,20000.0,태안,N,
HR1021041438,2005900.0,PEMA033009000,계획,10000.0,2468.0,24680000.0,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000.0,완료,20000.0,태안,N,
HR1021041441,2006000.0,PEMA013039505,계획,7000.0,2469.0,17283000.0,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,7000.0,완료,20000.0,태안,N,
HR1021041443,2006100.0,PEMA013087700,계획,10000.0,2470.0,24700000.0,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000.0,완료,20000.0,태안,N,
HR1021041446,2006200.0,PEMA023041503,계획,10000.0,2471.0,24710000.0,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000.0,완료,20000.0,태안,N,
HR1021041450,2006300.0,PEMA013052401,계획,2000.0,2472.0,4944000.0,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,2000.0,완료,20000.0,태안,N,
HR1021041451,2006400.0,PEMA013052401,계획,4000.0,2473.0,9892000.0,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,4000.0,완료,20000.0,태안,N,
HR1521041418,2006500.0,PEMA023114700,계획,5000.0,2474.0,12370000.0,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,5000.0,완료,20000.0,태안,N,
HR1521041424,2006600.0,PEMA353022500,계획,10000.0,2475.0,24750000.0,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000.0,완료,20000.0,태안,N,
HR1521041442,2006606.0,PEMA023126700,계획,10000.0,2476.0,24760000.0,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000.0,완료,20000.0,태안,N,
HR1S21041453,2006609.0,PEMA043078010,계획,10000.0,2477.0,24770000.0,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000.0,완료,20000.0,태안,N,
PCM221041324,2006612.0,PEMA063061300,계획,5000.0,2478.0,12390000.0,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,5000.0,완료,20000.0,태안,N,
PCMB21041325,2006700.0,PEMA073061300,계획,5000.0,2479.0,12395000.0,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,5000.0,완료,20000.0,태안,N,
PR1021041408,2006800.0,PEMA023129801,계획,22000.0,2480.0,54560000.0,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,22000.0,완료,20000.0,태안,N,
PR1021041408,2006900.0,PEMA023129801,계획,3000.0,2481.0,7443000.0,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,3000.0,완료,20000.0,태안,N,
PR1021041409,2007000.0,PEMA013033302,계획,15000.0,2482.0,37230000.0,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,15000.0,완료,20000.0,태안,N,
PR2021041421,2007100.0,PEMA023024804,계획,10000.0,2483.0,24830000.0,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000.0,완료,20000.0,태안,N,
SN4021041440,2007200.0,TSN4012043602,계획,10000.0,2484.0,24840000.0,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000.0,완료,20000.0,태안,N,
SR2021041419,2007302.0,PEMA013035700,계획,10000.0,2485.0,24850000.0,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000.0,완료,20000.0,태안,N,
SR2021041425,2007400.0,PEMA03087900,계획,6000.0,2486.0,14916000.0,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,6000.0,완료,20000.0,태안,N,
SR3F21041452,2007500.0,PEMA023041507,계획,5000.0,2487.0,12435000.0,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,5000.0,완료,20000.0,태안,N,
500F21041501,2007600.0,PEMA023058600,계획,19000.0,2488.0,47272000.0,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,19000.0,완료,20000.0,태안,N,
500F21041501,2007700.0,PEMA023058600,계획,4000.0,2489.0,9956000.0,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,4000.0,완료,20000.0,태안,N,
500F21041511,2007800.0,PEMA023058600,계획,15000.0,2490.0,37350000.0,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,15000.0,완료,20000.0,태안,N,
580F21041313,2001102.0,PEMA073050413,계획,20000.0,2491.0,49820000.0,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,20000.0,완료,20000.0,태안,N,
580F21041430,2001200.0,PEMA013118900,계획,15000.0,2492.0,37380000.0,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,15000.0,완료,20000.0,태안,N,
580F21041439,2001300.0,PEMA033101400,계획,20000.0,2493.0,49860000.0,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,20000.0,완료,20000.0,태안,N,
AE21041522,2001400.0,SSA013069401,계획,10000.0,2494.0,24940000.0,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000.0,완료,20000.0,태안,N,
AE21041534,2001500.0,SSA013035307,계획,2000.0,2495.0,4990000.0,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,2000.0,완료,20000.0,태안,N,
AE21041551,2001600.0,SSA013035303,계획,3000.0,2496.0,7488000.0,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,3000.0,완료,20000.0,태안,N,
CSA521041519,2001700.0,PEMA013070800,계획,10000.0,2497.0,24970000.0,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000.0,완료,20000.0,태안,N,
CSA521041532,2001800.0,PEMA033035307,계획,8000.0,2498.0,19984000.0,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,8000.0,완료,20000.0,태안,N,
CSA521041533,2002000.0,PEMA043099300,계획,10000.0,2499.0,24990000.0,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000.0,완료,20000.0,태안,N,
CSA521041547,2002100.0,PEMA013048700,계획,10000.0,2500.0,25000000.0,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000.0,완료,20000.0,태안,N,
CSA521041550,2002200.0,PEMA033035303,계획,11000.0,2501.0,27511000.0,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,11000.0,완료,20000.0,태안,N,
CSA521041554,2002300.0,PEMA013085300,계획,10000.0,2502.0,25020000.0,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000.0,완료,20000.0,태안,N,
HR1021041449,2002400.0,PEMA013010900,계획,10000.0,2503.0,25030000.0,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000.0,완료,20000.0,태안,N,
HR1021041509,2002500.0,PEMA063041501,계획,15000.0,2504.0,37560000.0,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,15000.0,완료,20000.0,태안,N,
HR1021041513,2002600.0,PEMA013050400,계획,7000.0,2505.0,17535000.0,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,7000.0,완료,20000.0,태안,N,
HR1021041514,2002700.0,PEMA013103400,계획,5000.0,2506.0,12530000.0,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,5000.0,완료,20000.0,태안,N,
HR1021041523,2002800.0,PEMA033041000,계획,10000.0,2507.0,25070000.0,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000.0,완료,20000.0,태안,N,
HR1021041525,2002900.0,PEMA033090900,계획,10000.0,2508.0,25080000.0,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000.0,완료,20000.0,태안,N,
HR1021041527,2003000.0,PEMA013035304,계획,6000.0,2509.0,15054000.0,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,6000.0,완료,20000.0,태안,N,
HR1021041528,2003100.0,PEMA013064802,계획,8000.0,2510.0,20080000.0,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,8000.0,완료,20000.0,태안,N,
HR1021041529,2003200.0,PEMA023126100,계획,4000.0,2511.0,10044000.0,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,4000.0,완료,20000.0,태안,N,
HR1021041531,2003300.0,PEMA033046500,계획,10000.0,2512.0,25120000.0,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000.0,완료,20000.0,태안,N,
HR1021041544,2003400.0,PEMA013119900,계획,10000.0,2513.0,25130000.0,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000.0,완료,20000.0,태안,N,
HR1021041548,2003500.0,PEMA033043500,계획,10000.0,2514.0,25140000.0,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000.0,완료,20000.0,태안,N,
HR1021041549,2003600.0,PEMA043041502,계획,7000.0,2515.0,17605000.0,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,7000.0,완료,20000.0,태안,N,
HR1521041412,2003700.0,PEMA013120100,계획,10000.0,2516.0,25160000.0,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000.0,완료,20000.0,태안,N,
HR1521041518,2003800.0,PEMA053031200,계획,10000.0,2517.0,25170000.0,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000.0,완료,20000.0,태안,N,
HR1521041520,2003900.0,PEMA033002600,계획,5000.0,2518.0,12590000.0,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,5000.0,완료,20000.0,태안,N,
HR1521041538,2004000.0,PEMA313001100,계획,10000.0,2519.0,25190000.0,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000.0,완료,20000.0,태안,N,
HR1521041539,2004100.0,PEMA313001100,계획,1540.0,2520.0,3880800.0,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,1540.0,완료,20000.0,태안,N,
HR1521041541,2004104.0,PEMA013051100,계획,10000.0,2521.0,25210000.0,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000.0,완료,20000.0,태안,N,
HR1521041542,2004200.0,PEMA023125100,계획,10000.0,2522.0,25220000.0,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000.0,완료,20000.0,태안,N,
HR1521041543,2004300.0,PEMA133057600,계획,10000.0,2523.0,25230000.0,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000.0,완료,20000.0,태안,N,
HR1521041545,2004400.0,PEMA403022500,계획,10000.0,2524.0,25240000.0,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000.0,완료,20000.0,태안,N,
PCR321041510,2004500.0,PEMA013123501,계획,6000.0,2525.0,15150000.0,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,6000.0,완료,20000.0,태안,N,
SN4021041552,2004600.0,TSN4012026905,계획,5000.0,2526.0,12630000.0,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,5000.0,완료,20000.0,태안,N,
SR2021041524,2004700.0,PEMA033082100,계획,8000.0,2527.0,20216000.0,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,8000.0,완료,20000.0,태안,N,
SR2021041537,2004800.0,PEMA043062000,계획,6000.0,2528.0,15168000.0,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,6000.0,완료,20000.0,태안,N,
SR2021041546,2004901.0,PEMA033072700,계획,10000.0,2529.0,25290000.0,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000.0,완료,20000.0,태안,N,
SR3F21041517,2005000.0,PEMA023106100,계획,10000.0,2530.0,25300000.0,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000.0,완료,20000.0,태안,N,
SR3F21041521,2005100.0,PEMA043069401,계획,5000.0,2531.0,12655000.0,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,5000.0,완료,20000.0,태안,N,
SR3F21041526,2005200.0,PEMA043070800,계획,3000.0,2532.0,7596000.0,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,3000.0,완료,20000.0,태안,N,
SR3F21041540,2005300.0,PEMA263001100,계획,3000.0,2533.0,7599000.0,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,3000.0,완료,20000.0,태안,N,
SR3F21041557,2005400.0,PEMA033085300,계획,5000.0,2534.0,12670000.0,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,5000.0,완료,20000.0,태안,N,
SRE121041431,2005500.0,PEMA023118900,계획,3000.0,2535.0,7605000.0,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,3000.0,완료,20000.0,태안,N,
CSA421041623,2005600.0,PEMA013109400,계획,5000.0,2536.0,12680000.0,2021-04-16,2021-04-16,2021-04-19,2021-04-19,Y,Y,5000.0,완료,20000.0,태안,N,
CSA521041530,2005700.0,PEMA033035309,계획,7000.0,2537.0,17759000.0,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,7000.0,완료,20000.0,태안,N,
CSA521041622,2005800.0,PEMA023133200,계획,10000.0,2538.0,25380000.0,2021-04-16,2021-04-16,2021-04-19,2021-04-19,Y,Y,10000.0,완료,20000.0,태안,N,
CSA521041625,2005900.0,PEMA033038100,계획,8000.0,2539.0,20312000.0,2021-04-16,2021-04-16,2021-04-19,2021-04-19,Y,Y,8000.0,완료,20000.0,태안,N,
CSA521041626,2006000.0,PEMA013105100,계획,14000.0,2540.0,35560000.0,2021-04-16,2021-04-16,2021-04-19,2021-04-19,Y,Y,14000.0,완료,20000.0,태안,N,
CSA521041627,2006100.0,PEMA023052200,계획,10000.0,2541.0,25410000.0,2021-04-16,2021-04-16,2021-04-19,2021-04-19,Y,Y,10000.0,완료,20000.0,태안,N,
HR1021041535,2006200.0,PEMA033041500,계획,10000.0,2542.0,25420000.0,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000.0,완료,20000.0,태안,N,
HR1021041536,2006300.0,PEMA033041500,계획,10000.0,2543.0,25430000.0,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000.0,완료,20000.0,태안,N,
HR1021041553,2006400.0,PEMA013089220,계획,8000.0,2544.0,20352000.0,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,8000.0,완료,20000.0,태안,N,
HR1021041555,2006500.0,PEMA013117801,계획,7000.0,2545.0,17815000.0,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,7000.0,완료,20000.0,태안,N,
HR1021041610,2006600.0,PEMA013058608,계획,10000.0,2546.0,25460000.0,2021-04-16,2021-04-16,2021-04-19,2021-04-19,Y,Y,10000.0,완료,20000.0,태안,N,
HR1021041612,2006606.0,PEMA013046900,계획,10000.0,2547.0,25470000.0,2021-04-16,2021-04-16,2021-04-19,2021-04-19,Y,Y,10000.0,완료,20000.0,태안,N,
HR1021041614,2006609.0,PEMA623022500,계획,10000.0,2548.0,25480000.0,2021-04-16,2021-04-16,2021-04-19,2021-04-19,Y,Y,10000.0,완료,20000.0,태안,N,
HR1021041618,2006612.0,PEMA043101200,계획,10000.0,2549.0,25490000.0,2021-04-16,2021-04-16,2021-04-19,2021-04-19,Y,Y,10000.0,완료,20000.0,태안,N,
HR1021041628,2006700.0,PEMA023105100,계획,10000.0,2550.0,25500000.0,2021-04-16,2021-04-16,2021-04-19,2021-04-19,Y,Y,10000.0,완료,20000.0,태안,N,
HR1521041615,2006800.0,PEMA033006900,계획,10000.0,2551.0,25510000.0,2021-04-16,2021-04-16,2021-04-19,2021-04-19,Y,Y,10000.0,완료,20000.0,태안,N,
HR1521041617,2006900.0,PEMA043045700,계획,10000.0,2552.0,25520000.0,2021-04-16,2021-04-16,2021-04-19,2021-04-19,Y,Y,10000.0,완료,20000.0,태안,N,
HR1521041619,2007000.0,PEMA043045700,계획,1000.0,2553.0,2553000.0,2021-04-16,2021-04-16,2021-04-19,2021-04-19,Y,Y,1000.0,완료,20000.0,태안,N,
HR1521041624,2007100.0,PEMA013035322,계획,7000.0,2554.0,17878000.0,2021-04-16,2021-04-16,2021-04-19,2021-04-19,Y,Y,7000.0,완료,20000.0,태안,N,
PR1021041515,2007200.0,PEMA013129800,계획,12500.0,2555.0,31937500.0,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,12500.0,완료,20000.0,태안,N,
