,고객번호,14_1이용금액,14_2이용금액,14_3이용금액,14_4이용금액,15_1이용금액,15_2이용금액,15_3이용금액,15_4이용금액,14_1,14_2,14_3,14_4,15_1,15_2,15_3,15_4
14762,14995,8536200,6253918,4442200,4995035,6668946,5218733,5615920,47016550,1,1,1,1,1,1,1,1
14763,14996,2890273,1812148,1201647,1834566,1612954,2123692,848200,1821068,1,1,1,1,1,1,1,1
14764,14997,2197393,1947071,1292940,1820352,2286405,1546328,1493864,1590387,1,1,1,1,1,1,1,1
14765,14998,2902256,2246525,1561157,2084159,1834279,1393485,1687249,2390076,1,1,1,1,1,1,1,1
14766,14999,24229175,18030547,23137246,20722141,29638143,20617018,20194458,19532823,1,1,1,1,1,1,1,1
14767,15001,1166354,1176083,1313793,1213864,1199682,1297526,1188134,1554651,1,1,1,1,1,1,1,1
14768,15002,1403639,1794292,1960633,1814240,1624590,1289604,1230970,2200330,1,1,1,1,1,1,1,1
14769,15003,1557173,1390163,1708852,1300089,1270839,1356248,2080086,2689070,1,1,1,1,1,1,1,1
14770,15004,2052499,1148050,1148576,1335350,1159335,937751,1271519,950062,1,1,1,1,1,1,1,1
14771,15005,909060,960960,1203550,1318980,623933,1887660,707624,1186500,1,1,1,1,1,1,1,1
14772,15006,1336144,1202258,1071677,1332730,2393718,2128393,1074109,1175065,1,1,1,1,1,1,1,1
14773,15007,3723321,1812626,2423020,1077099,1150148,832188,660259,1221060,1,1,1,1,1,1,1,1
14774,15008,1080448,1843252,1068644,1036174,1400551,1203081,1468282,1541902,1,1,1,1,1,1,1,1
14775,15009,1749770,1851390,1832528,3165442,3276470,2830046,1596310,2253110,1,1,1,1,1,1,1,1
14776,15010,700110,705590,1019700,459850,767890,743720,774020,905740,1,1,1,1,1,1,1,1
14777,15011,3136926,2173280,4125856,1310850,3603500,1580462,2561845,1049076,1,1,1,1,1,1,1,1
14778,15012,2150823,1480735,2192342,1915010,2343401,1876356,1917112,1404253,1,1,1,1,1,1,1,1
14779,15013,1672080,2175570,1595010,2378070,2766250,2179580,1201230,3430280,1,1,1,1,1,1,1,1
14780,15014,1464719,1515795,1691340,1528625,1646119,920902,1833277,1102865,1,1,1,1,1,1,1,1
14781,15015,1859170,817640,1926608,1703508,2114225,1943782,1591978,2644800,1,1,1,1,1,1,1,1
14782,15016,748043,606240,938551,704364,1386321,840691,1281042,995376,1,1,1,1,1,1,1,1
14783,15017,974775,562842,615701,693646,885968,1138648,1415194,2456025,1,1,1,1,1,1,1,1
14784,15018,1109458,1450072,985122,1478753,1513350,1386038,1645974,1380577,1,1,1,1,1,1,1,1
14785,15019,1398168,1576411,1657594,1847233,1977532,2147293,1943783,2115424,1,1,1,1,1,1,1,1
14786,15020,2048171,4070742,5292835,4227740,3151849,2891325,1436673,1708961,1,1,1,1,1,1,1,1
14787,15021,6919270,7957950,11487100,12173530,34405010,20263330,21364240,37822410,1,1,1,1,1,1,1,1
14788,15022,1744414,1614778,1837317,1815698,2187691,2924293,2554029,2317437,1,1,1,1,1,1,1,1
14789,15023,3551222,2956658,2432898,3459528,3949935,4379015,2908036,776808,1,1,1,1,1,1,1,1
14790,15024,6094529,4402164,3260657,5658692,2609780,2321457,3913640,5461811,1,1,1,1,1,1,1,1
14791,15025,3529890,5948440,2667290,6537600,3130164,2421708,9120868,2332854,1,1,1,1,1,1,1,1
14792,15026,2622538,2336797,1651038,2338903,1696738,2873094,2465719,2544310,1,1,1,1,1,1,1,1
14793,15027,451480,318390,344969,516008,798739,954328,731109,1833884,1,1,1,1,1,1,1,1
14794,15028,513991,6784330,263720,612966,118220,440510,233750,462830,1,1,1,1,1,1,1,1
14795,15029,3236730,2774883,3265287,2839163,2624163,2865739,2560738,2380350,1,1,1,1,1,1,1,1
14796,15030,3168652,3550280,1782320,1488880,824460,594560,620670,2192810,1,1,1,1,1,1,1,1
14797,15031,8647230,5561839,6278172,15470690,2742020,3978690,6212090,17825540,1,1,1,1,1,1,1,1
14798,15032,2369700,3040890,5038160,4541180,2790970,4093590,4103620,2104110,1,1,1,1,1,1,1,1
14799,15033,1706160,1058854,1806751,1774548,1499871,910410,1314077,1398678,1,1,1,1,1,1,1,1
14800,15034,1530264,2287912,2236214,2052975,3588322,2818988,2113573,2704827,1,1,1,1,1,1,1,1
14801,15035,969690,2194470,1700690,849160,1469636,1594020,1881000,2867000,1,1,1,1,1,1,1,1
14802,15036,1630112,1879547,1450133,1341991,2219575,2100711,1450786,2258461,1,1,1,1,1,1,1,1
14803,15037,1821250,820060,1380480,1109276,1700218,1509750,2044694,2332366,1,1,1,1,1,1,1,1
14804,15038,14149950,4423090,9700920,20610200,19688202,576970,12103550,19783140,1,1,1,1,1,1,1,1
14805,15039,943863,1140511,975366,1412516,1509714,1544551,1481945,1004239,1,1,1,1,1,1,1,1
14806,15041,22063080,7346930,4880350,6045710,5503710,3289420,8213640,14754380,1,1,1,1,1,1,1,1
14807,15043,2064858,2102588,1333820,1728978,1218516,1152759,1031031,649693,1,1,1,1,1,1,1,1
14808,15044,1627256,980650,854780,1855596,2966540,3075940,2449050,1439496,1,1,1,1,1,1,1,1
14809,15046,1196850,1650010,2087620,1596260,2612680,2307990,23419020,12033650,1,1,1,1,1,1,1,1
14810,15047,1781012,1748838,1570318,1799850,2574966,1939549,2426963,2482352,1,1,1,1,1,1,1,1
14811,15049,5940770,9095830,4317520,13239440,11095640,8734030,17336940,32875051,1,1,1,1,1,1,1,1
14812,15050,2969426,1627164,653803,902037,1479944,1799924,1041460,1035681,1,1,1,1,1,1,1,1
14813,15051,1432127,1450859,1353594,1470132,1568685,1092119,935579,1240792,1,1,1,1,1,1,1,1
14814,15052,14521470,4831472,31929280,43262970,16899038,12218020,13391848,20830795,1,1,1,1,1,1,1,1
14815,15053,3060453,2969930,2988655,5231225,3349833,3178067,3209943,2075650,1,1,1,1,1,1,1,1
14816,15054,216280,1071641,552870,798442,307300,134544,444600,807493,1,1,1,1,1,1,1,1
14817,15056,11448520,16198690,8331530,5112790,10994450,7208720,15133540,85496640,1,1,1,1,1,1,1,1
14818,15057,1004610,810831,620909,538574,479782,810844,599080,794076,1,1,1,1,1,1,1,1
14819,15058,1495607,2051395,1748215,1138191,1992912,2255458,2492480,1974726,1,1,1,1,1,1,1,1
14820,15059,5928128,8188516,9555760,6093261,13635852,5481144,6875738,7851210,1,1,1,1,1,1,1,1
14821,15060,584864,753666,844809,894004,753442,1036937,921863,723356,1,1,1,1,1,1,1,1
14822,15061,919790,1019094,928479,1695361,2088352,2553139,1548447,1546821,1,1,1,1,1,1,1,1
14823,15062,914975,1046096,1036526,752572,1232813,746864,722249,509762,1,1,1,1,1,1,1,1
14824,15063,14121900,11759307,2399230,4245060,14391750,6090850,5576824,19366449,1,1,1,1,1,1,1,1
14825,15064,9272040,10482690,6416920,12458890,4039620,3121300,4643460,8799410,1,1,1,1,1,1,1,1
14826,15065,991450,1536800,748020,691090,1072910,524950,855050,685480,1,1,1,1,1,1,1,1
14827,15066,1721636,2466637,3309746,2043479,2139223,1790527,2087568,1731932,1,1,1,1,1,1,1,1
14828,15067,1643481,1529609,1333782,1191531,2143305,1883670,1154010,2024619,1,1,1,1,1,1,1,1
14829,15068,1052687,763238,2087186,2020231,2140715,1726212,2014279,1860003,1,1,1,1,1,1,1,1
14830,15069,1397552,1036258,1789544,1391999,2236331,2456621,1682096,1262659,1,1,1,1,1,1,1,1
14831,15070,2047900,1568730,1386770,2280770,2450540,3145730,1749520,1438620,1,1,1,1,1,1,1,1
14832,15071,618170,1100700,1273470,1837110,1139350,2287560,1191140,1974590,1,1,1,1,1,1,1,1
14833,15072,1340007,1244926,1326778,1389774,1373043,1279985,2284683,1488770,1,1,1,1,1,1,1,1
14834,15073,6049140,8001486,10286660,6962750,4589315,7568957,4660397,7405173,1,1,1,1,1,1,1,1
14835,15074,790537,642748,725176,1287625,1060424,753164,933246,868980,1,1,1,1,1,1,1,1
14836,15077,5067510,5953345,14342626,4353412,4710162,4178335,2322850,5272322,1,1,1,1,1,1,1,1
14837,15078,3633370,28505850,2177330,2341870,2429630,1323710,98500,1092450,1,1,1,1,1,1,1,1
14838,15079,2985362,2664580,2654780,2674031,2364526,2819168,3611046,3033323,1,1,1,1,1,1,1,1
14839,15080,2742797,848726,1557736,1629729,1650710,2034023,3136279,3115935,1,1,1,1,1,1,1,1
14840,15081,1514178,1505766,1244122,1728405,3424474,2361159,2438069,1784996,1,1,1,1,1,1,1,1
14841,15082,1051159,1585054,1613330,1115044,905685,1031674,1294492,1712730,1,1,1,1,1,1,1,1
14842,15083,1174284,1024575,1127986,1262036,1266678,1228213,1205354,948441,1,1,1,1,1,1,1,1
14843,15084,2647741,1637268,1598748,1918389,1857160,2106353,3242416,1983068,1,1,1,1,1,1,1,1
14844,15085,449240,1136480,1335509,1006470,999470,1211595,1637100,1016450,1,1,1,1,1,1,1,1
14845,15086,1079068,938898,1362440,3590710,4551564,3410540,4358985,1023431,1,1,1,1,1,1,1,1
14846,15087,2370326,2351679,2267341,1789121,1774264,1948105,2292775,1935633,1,1,1,1,1,1,1,1
14847,15088,3655909,2670766,5651684,13334263,3248312,2176207,1495880,1094300,1,1,1,1,1,1,1,1
14848,15089,5003940,3277120,3093080,6082990,5682950,6021790,8466880,9924210,1,1,1,1,1,1,1,1
14849,15090,1826410,802110,1378840,2364930,2312390,2733480,1926470,1332750,1,1,1,1,1,1,1,1
14850,15091,5681293,7129870,6333279,10943059,7769780,3779818,5433610,4245300,1,1,1,1,1,1,1,1
14851,15092,1495499,1213872,1329334,1851811,1464304,1890328,1319578,610551,1,1,1,1,1,1,1,1
14852,15093,1364830,4998217,1288215,2019912,1174274,1066813,1519462,1229208,1,1,1,1,1,1,1,1
14853,15094,1933037,1713301,1661647,1661664,2609637,1423295,1623023,1302646,1,1,1,1,1,1,1,1
14854,15095,1279888,1291568,1201240,1410460,1808395,1490992,1930148,1727140,1,1,1,1,1,1,1,1
14855,15096,1879312,1165510,1939188,2193892,1514380,1680624,1700576,1591696,1,1,1,1,1,1,1,1
14856,15097,3334536,2366810,2783134,1666020,921076,1307300,1220680,3251500,1,1,1,1,1,1,1,1
14857,15099,1561526,1551923,1076300,1842174,1428119,1980126,1926659,2021423,1,1,1,1,1,1,1,1
14858,15101,929421,1019174,1156198,1102931,724510,742125,983355,700591,1,1,1,1,1,1,1,1
14859,15102,3924610,3193340,1878400,2428760,1631880,2252570,1601290,1716540,1,1,1,1,1,1,1,1
14860,15103,1412738,1941212,1435273,2348248,1767339,1528040,1601234,2788020,1,1,1,1,1,1,1,1
14861,15104,1882150,890128,672224,955992,878420,685872,2117912,644480,1,1,1,1,1,1,1,1
14862,15105,880280,890574,1172305,1815392,1125860,1303272,1440556,986160,1,1,1,1,1,1,1,1
14863,15107,1511673,1032082,878954,1430298,1326595,1637814,1213387,1406169,1,1,1,1,1,1,1,1
14864,15108,429850,283190,159060,64500,105430,242730,115880,238290,1,1,1,1,1,1,1,1
14865,15109,3798351,3261980,3677560,3567520,3616110,2293310,115700,253800,1,1,1,1,1,1,1,1
14866,15110,2289280,4194470,3163190,4741124,3195964,2231432,2373736,3272412,1,1,1,1,1,1,1,1
14867,15111,1205803,1176479,1187996,1751892,1638516,1824741,1248307,1309067,1,1,1,1,1,1,1,1
14868,15112,1415029,1290695,4330818,1427571,1716946,1878447,1551743,1460980,1,1,1,1,1,1,1,1
14869,15113,1709835,1791999,1039085,1401819,1323784,1588664,1394934,1704472,1,1,1,1,1,1,1,1
14870,15114,3747704,5348625,3515878,8157639,2907938,2492233,3261307,2616496,1,1,1,1,1,1,1,1
14871,15115,3534935,2476594,6386940,3799892,2130031,2429938,2710399,3948395,1,1,1,1,1,1,1,1
14872,15116,2758623,610190,2372740,1256089,3256211,2167850,2939260,1539270,1,1,1,1,1,1,1,1
14873,15117,886844,1002808,862657,702057,880605,1057065,978231,909656,1,1,1,1,1,1,1,1
14874,15118,491560,788180,3561900,3939090,1770980,1611680,1736300,1697180,1,1,1,1,1,1,1,1
14875,15119,18999526,12351029,11143568,23412456,39082950,34934930,27280359,42091890,1,1,1,1,1,1,1,1
14876,15120,1988186,3121785,2705844,2775779,2990326,4486364,2221912,4479547,1,1,1,1,1,1,1,1
14877,15121,3163862,1899222,2247691,1867913,2207691,2217644,2241979,2858975,1,1,1,1,1,1,1,1
14878,15122,1219308,1732190,1452390,893339,1050102,720710,1083390,861670,1,1,1,1,1,1,1,1
14879,15123,6178585,2068727,3147575,3260879,3168151,4173415,5475578,935979,1,1,1,1,1,1,1,1
14880,15124,11012711,9032060,7119270,5235270,9151307,5901400,4723590,6993310,1,1,1,1,1,1,1,1
14881,15125,4403170,3886580,2052060,2572210,11885750,3935680,5580280,654150,1,1,1,1,1,1,1,1
14882,15126,565134,1440007,1122534,1834022,1143665,874642,731934,954241,1,1,1,1,1,1,1,1
14883,15127,967800,412590,938902,794150,1172250,846020,369746,358120,1,1,1,1,1,1,1,1
14884,15128,2477019,2153842,1999168,2377189,2228351,2573830,2357992,2095821,1,1,1,1,1,1,1,1
14885,15129,1922710,929320,1549214,1850450,943500,2154522,613606,523890,1,1,1,1,1,1,1,1
14886,15130,1631006,779966,654800,1169522,1707294,1079156,1197066,1226651,1,1,1,1,1,1,1,1
14887,15131,4545000,1995380,1517200,1745860,1959860,1543010,2137856,2930601,1,1,1,1,1,1,1,1
14888,15132,2610632,2468922,1840174,1127865,1966519,2657882,3703816,3053318,1,1,1,1,1,1,1,1
14889,15133,1014323,961562,904237,1001577,946740,973027,998153,913196,1,1,1,1,1,1,1,1
14890,15134,2062371,1986898,1888202,1439506,1697451,1437278,1956284,1417239,1,1,1,1,1,1,1,1
14891,15135,2644430,2349920,1572020,1574600,924580,4745680,1835820,6988170,1,1,1,1,1,1,1,1
14892,15136,1714149,2135885,1649150,2507694,2214513,2529298,3830652,2704787,1,1,1,1,1,1,1,1
14893,15137,1335622,980834,612659,1298149,1227924,1414840,1072726,1535191,1,1,1,1,1,1,1,1
14894,15138,856085,809823,552608,1284174,1621625,1686900,2022141,1267004,1,1,1,1,1,1,1,1
14895,15139,323140,1385888,1165505,2345357,2610431,2547722,1566155,841140,1,1,1,1,1,1,1,1
14896,15140,10513970,3199680,5051320,3477650,5047910,3379839,4403280,5970436,1,1,1,1,1,1,1,1
14897,15141,2781040,3309860,2137165,10008040,1247170,4801480,5489170,2768410,1,1,1,1,1,1,1,1
14898,15142,3430500,2466869,5221068,18917027,5031924,3794723,3529068,4367725,1,1,1,1,1,1,1,1
14899,15143,10178920,18017080,3275700,11663410,9440600,11775350,3822450,11702720,1,1,1,1,1,1,1,1
14900,15144,7094060,21969070,11211650,11694270,30056820,15437770,9667070,32477110,1,1,1,1,1,1,1,1
14901,15145,194877,626460,206853,845270,2257508,2741370,3791660,3411380,1,1,1,1,1,1,1,1
14902,15146,10413000,5835840,13954652,16123154,6338081,8094587,6861410,9831460,1,1,1,1,1,1,1,1
14903,15147,1904270,1880348,1832221,1796963,1763451,2626236,2827249,2100667,1,1,1,1,1,1,1,1
14904,15148,13929119,11740170,13375740,31457440,16801589,17980760,21769210,10026670,1,1,1,1,1,1,1,1
14905,15149,1663811,2261463,2308396,3241944,2175146,3642417,2096167,3040806,1,1,1,1,1,1,1,1
14906,15150,3907750,5704890,11788970,10118170,9446533,12280500,5962047,6667380,1,1,1,1,1,1,1,1
14907,15151,1531096,1821842,2367685,2908641,1719510,1573066,1735867,1664866,1,1,1,1,1,1,1,1
14908,15152,2028796,1412396,1593351,1295005,1380108,1454745,956189,1323624,1,1,1,1,1,1,1,1
14909,15153,5894840,2672322,4793060,2013260,1599072,1991369,552300,1888130,1,1,1,1,1,1,1,1
14910,15154,2435182,2350082,1865655,2866304,3279390,3506420,4219684,3353462,1,1,1,1,1,1,1,1
14911,15155,4744070,3591320,2587310,2326310,1138550,321850,691660,895970,1,1,1,1,1,1,1,1
14912,15156,663757,618500,859947,1174368,1020302,897977,723376,683871,1,1,1,1,1,1,1,1
14913,15158,5325920,11311680,6462150,11380650,4214240,4865260,3225180,20474970,1,1,1,1,1,1,1,1
14914,15159,1879330,1362410,1122460,1160530,1484150,1794480,1907080,3240790,1,1,1,1,1,1,1,1
14915,15160,1326302,1612004,2645140,3064389,1698620,5104150,3049030,4560689,1,1,1,1,1,1,1,1
14916,15161,2204111,1349448,536864,1299435,1857427,1721562,1558716,1095947,1,1,1,1,1,1,1,1
14917,15162,1611886,891106,1003404,1473108,1171773,808484,1348299,1571624,1,1,1,1,1,1,1,1
14918,15163,730608,533912,810039,750370,709206,510970,695202,648863,1,1,1,1,1,1,1,1
14919,15164,954068,1331005,1038346,917648,944748,418680,1321335,767868,1,1,1,1,1,1,1,1
14920,15165,1192100,1762184,681960,1204120,1274480,947622,2422820,2605240,1,1,1,1,1,1,1,1
14921,15166,1248605,913462,1203610,869249,1139145,333880,1285072,1718020,1,1,1,1,1,1,1,1
14922,15167,5815960,8216460,6762670,30207666,3016290,9955320,3230130,4833414,1,1,1,1,1,1,1,1
14923,15168,885680,1017294,2729741,3599794,1643750,1594640,1183989,439949,1,1,1,1,1,1,1,1
14924,15169,675102,1135169,1917404,837700,543966,1199702,961468,807114,1,1,1,1,1,1,1,1
14925,15170,1269607,1861018,1355695,8461751,2284472,3020704,2344828,2600769,1,1,1,1,1,1,1,1
14926,15171,1067039,938637,882339,1055928,674708,699324,895201,775394,1,1,1,1,1,1,1,1
14927,15172,2027556,1703757,1702925,1631320,1540573,1720856,2711206,1333130,1,1,1,1,1,1,1,1
14928,15173,1663500,1808429,1993353,1857111,1945172,1763116,1922141,1967636,1,1,1,1,1,1,1,1
14929,15174,4654067,1185540,2622640,2249526,2044130,3525447,1926229,2115875,1,1,1,1,1,1,1,1
14930,15175,4575530,2796160,1633670,2336950,3533350,3080000,614450,2655700,1,1,1,1,1,1,1,1
14931,15176,5920463,6811621,5255415,6666863,6947774,6319235,7116366,6941179,1,1,1,1,1,1,1,1
14932,15177,560350,2140975,3785207,1709307,4061918,2132145,1957000,1498436,1,1,1,1,1,1,1,1
14933,15178,2700840,1561470,1891250,2640840,2539740,950130,4674820,1120900,1,1,1,1,1,1,1,1
14934,15180,23099190,8894070,10925280,12390700,9261760,14366345,17426681,11820910,1,1,1,1,1,1,1,1
14935,15181,1392221,1081551,503608,1252738,1028556,1188178,903223,1995949,1,1,1,1,1,1,1,1
14936,15182,855646,807458,898774,867051,701084,882966,726537,761520,1,1,1,1,1,1,1,1
14937,15183,814128,710109,766300,1225226,537125,976280,961940,1280381,1,1,1,1,1,1,1,1
14938,15184,396444,1085882,952266,1020429,902579,953010,1168590,1525501,1,1,1,1,1,1,1,1
14939,15185,5492088,7189480,6162640,6222138,6256490,5878660,7535659,4964430,1,1,1,1,1,1,1,1
14940,15186,1127500,6590050,7399520,9095470,1305430,7571449,3064930,707770,1,1,1,1,1,1,1,1
14941,15187,7537815,11781389,6555319,20565458,17076338,4434790,4061960,9790250,1,1,1,1,1,1,1,1
14942,15188,1692803,2044664,888471,6015511,1957927,889303,793056,793909,1,1,1,1,1,1,1,1
14943,15189,1604280,1513902,2128412,1670717,1751880,1379508,1786188,1895276,1,1,1,1,1,1,1,1
14944,15190,18512103,19984392,20965907,17557610,14749676,14247006,25241077,26941065,1,1,1,1,1,1,1,1
14945,15191,1794006,4457452,2776170,3790234,3725319,4501212,2931992,3129457,1,1,1,1,1,1,1,1
14946,15192,403660,414720,1258355,448778,738390,544570,928353,896964,1,1,1,1,1,1,1,1
14947,15193,1524300,2318160,756390,1084660,2101890,1851750,1138000,4154230,1,1,1,1,1,1,1,1
14948,15194,2162809,2507886,2660681,2506619,1659249,2234123,2986972,1537554,1,1,1,1,1,1,1,1
14949,15195,3418520,1406540,3545840,24450510,3969190,9676390,7878560,8071322,1,1,1,1,1,1,1,1
14950,15196,1668363,1136762,1078192,1506069,1785937,1446004,988387,1039080,1,1,1,1,1,1,1,1
14951,15197,1336767,1559433,1052430,1333025,1094453,1212275,1425174,1764176,1,1,1,1,1,1,1,1
14952,15198,835253,641656,1058021,1084085,806841,983966,1298091,1206417,1,1,1,1,1,1,1,1
14953,15199,1052783,3419850,2543875,10001530,2497470,4100260,2366130,2800640,1,1,1,1,1,1,1,1
14954,15200,1774485,2295242,1427945,1701876,1324752,1275339,1599236,1427482,1,1,1,1,1,1,1,1
14955,15201,17734690,11996790,12255325,14203690,27107845,15956760,20477895,16983360,1,1,1,1,1,1,1,1
14956,15202,1498865,1522544,1639346,1873372,1707805,1858974,1908992,1798204,1,1,1,1,1,1,1,1
14957,15203,338669,360694,667259,702579,299907,584430,479002,546700,1,1,1,1,1,1,1,1
14958,15204,9316445,7017926,9757332,9785522,11078050,12721962,13009870,10896190,1,1,1,1,1,1,1,1
14959,15205,1208016,1183505,1807865,1763991,2575168,2397959,2910367,1943451,1,1,1,1,1,1,1,1
14960,15206,618697,886140,829086,1789864,859558,962321,790025,751968,1,1,1,1,1,1,1,1
14961,15207,1837072,3290490,2263880,4492408,4019735,3825964,2360716,3052706,1,1,1,1,1,1,1,1
14962,15208,1632999,1410141,1136780,2014930,2629418,2597222,2438064,2663117,1,1,1,1,1,1,1,1
14963,15209,1613722,1906933,1395568,1885106,1430056,1860321,1397662,1718535,1,1,1,1,1,1,1,1
14964,15211,1866165,2750101,3926070,4153068,2570624,2149480,4154701,3248786,1,1,1,1,1,1,1,1
14965,15212,648754,1455255,1687711,2395137,2623359,1674583,3555397,3191667,1,1,1,1,1,1,1,1
14966,15213,2058571,4840476,5083616,4278052,5921364,5789288,4739959,5332170,1,1,1,1,1,1,1,1
14967,15214,1368056,998787,1069836,1218022,1248519,1883452,1153842,1974404,1,1,1,1,1,1,1,1
14968,15215,970428,1493309,755771,1724138,2176557,1146992,893892,1420368,1,1,1,1,1,1,1,1
14969,15216,619514,788340,955030,1667360,2061730,3306420,1745399,4229360,1,1,1,1,1,1,1,1
14970,15217,1648370,12445880,19518240,13405480,22252841,6225270,5433480,6741550,1,1,1,1,1,1,1,1
14971,15218,1865704,2401662,2300943,2120558,2126566,2007712,2440608,1246213,1,1,1,1,1,1,1,1
14972,15219,2111564,2696290,2388821,2214336,2010325,2173630,2388504,1980736,1,1,1,1,1,1,1,1
14973,15220,1525429,1007926,1255564,1306019,1701124,2035991,1757666,1637005,1,1,1,1,1,1,1,1
14974,15221,1214440,919570,781870,953700,708576,751810,686195,1103022,1,1,1,1,1,1,1,1
14975,15222,901601,1132360,1103640,945830,965964,1692162,1847744,1671032,1,1,1,1,1,1,1,1
14976,15223,3345040,933842,1051241,902281,1671817,1565665,1043363,2067218,1,1,1,1,1,1,1,1
14977,15224,3525800,2641210,1882248,4209953,2635407,1742672,2499980,1844961,1,1,1,1,1,1,1,1
14978,15225,930553,746322,1099695,1400443,919874,1222407,1063927,1367441,1,1,1,1,1,1,1,1
14979,15226,1594148,1150368,4895903,1759443,1481022,1313733,1108547,988518,1,1,1,1,1,1,1,1
14980,15227,13287570,33882690,33434110,15564560,15596060,21183560,5635780,17587530,1,1,1,1,1,1,1,1
14981,15228,845551,1654844,1793492,1249933,974403,1695516,1515383,1831897,1,1,1,1,1,1,1,1
14982,15229,2194970,5900912,3250160,3415232,3803864,3746143,2633908,2269431,1,1,1,1,1,1,1,1
14983,15230,1392420,2160320,1917050,2790930,1015920,5373820,1605805,25960,1,1,1,1,1,1,1,1
14984,15231,1955138,1268181,1624414,1993682,1634906,1172776,1282764,998950,1,1,1,1,1,1,1,1
14985,15232,977007,714125,816336,688640,926208,1175982,973187,876776,1,1,1,1,1,1,1,1
14986,15233,1064550,1386586,1342220,783010,881423,675682,439399,198931,1,1,1,1,1,1,1,1
14987,15234,885774,1212631,725661,817649,670046,725603,691434,828140,1,1,1,1,1,1,1,1
14988,15235,737001,697154,1013746,1047183,889055,1264385,1373873,820727,1,1,1,1,1,1,1,1
14989,15236,6083209,4329980,6428750,5504260,1446020,4399248,7363160,8462870,1,1,1,1,1,1,1,1
14990,15237,4837530,11755958,5758737,12970450,8355462,6595248,9407784,5008581,1,1,1,1,1,1,1,1
14991,15238,1820628,1535556,1354178,1011590,1104875,862961,1142370,1098380,1,1,1,1,1,1,1,1
14992,15239,1149369,1332883,1258458,1597331,2410805,2185117,1584254,2132865,1,1,1,1,1,1,1,1
14993,15240,1150367,1972049,2212542,2793833,2742720,2360580,1781847,1884878,1,1,1,1,1,1,1,1
14994,15241,2091870,1016867,4116410,3223398,2487028,3846504,3555075,5426988,1,1,1,1,1,1,1,1
14995,15242,3515305,1724293,4368819,1318579,6040405,2666217,4871279,2633534,1,1,1,1,1,1,1,1
14996,15243,964544,836088,979336,694809,701470,649681,1091291,736241,1,1,1,1,1,1,1,1
14997,15244,2360323,3706008,3715725,4117556,2691597,5076124,4313674,3458654,1,1,1,1,1,1,1,1
14998,15245,2041869,1760339,1163421,2225969,1994724,2425305,2065858,2215479,1,1,1,1,1,1,1,1
14999,15246,1808750,1997268,1768621,1861674,1971023,1470853,2388504,1521835,1,1,1,1,1,1,1,1
15000,15247,1395827,996360,1661640,2769526,2110047,1009277,1143589,465552,1,1,1,1,1,1,1,1
15001,15248,1530151,2271518,2864018,2622522,2250217,1980825,2346956,2315535,1,1,1,1,1,1,1,1
15002,15249,1152425,3013206,6306540,21148176,53899758,33630210,22864360,37695270,1,1,1,1,1,1,1,1
15003,15250,4075318,1282622,1796030,1520854,1404863,852634,1029729,1612583,1,1,1,1,1,1,1,1
15004,15251,1836871,1436917,1229139,547326,911182,1342703,1341075,934683,1,1,1,1,1,1,1,1
15005,15252,1584819,963257,4865093,3293550,2693065,4072910,3686110,2556226,1,1,1,1,1,1,1,1
15006,15253,1306123,1614670,1552084,1716477,1081783,1858915,2263258,2351865,1,1,1,1,1,1,1,1
15007,15254,529619,377336,902003,859410,136750,1555423,3188728,2315614,1,1,1,1,1,1,1,1
15008,15255,908757,2146677,1825431,1937499,2085666,1383129,2688944,2024806,1,1,1,1,1,1,1,1
15009,15256,16572264,10775070,18492550,45718691,9501016,26014040,6367827,5913437,1,1,1,1,1,1,1,1
15010,15257,648200,1045406,1783036,2247040,2380105,801492,336140,224240,1,1,1,1,1,1,1,1
15011,15258,1128738,988881,834023,1221002,1984477,1381077,1688422,1672037,1,1,1,1,1,1,1,1
15012,15259,1284873,2325101,1945399,2287871,2363063,1438164,971568,377003,1,1,1,1,1,1,1,1
15013,15260,778438,1255180,2794453,1936521,1244940,1932021,1334872,1738067,1,1,1,1,1,1,1,1
15014,15261,2797011,2928082,1398402,13323094,3201589,3785297,4628632,2377631,1,1,1,1,1,1,1,1
15015,15262,946380,1058144,1323064,2011576,1683607,1429422,1027210,1168360,1,1,1,1,1,1,1,1
15016,15263,6148069,3192036,2771061,1860211,2455912,3647536,3608170,3384589,1,1,1,1,1,1,1,1
15017,15264,1083250,746215,1182827,1591248,2105668,1361313,1900883,1554850,1,1,1,1,1,1,1,1
15018,15265,518605,466629,554850,857652,614553,812905,810605,748013,1,1,1,1,1,1,1,1
15019,15266,2391476,3112269,3370950,4823420,2736640,2223970,1655070,170900,1,1,1,1,1,1,1,1
15020,15267,2560545,2462637,2043212,1756100,1832592,2355428,3109385,2289237,1,1,1,1,1,1,1,1
15021,15268,1935600,1366280,1541630,3344630,1386390,1624250,940900,3018880,1,1,1,1,1,1,1,1
15022,15269,2061964,1655817,1111074,1254627,1403630,858337,993894,1307515,1,1,1,1,1,1,1,1
15023,15270,1040913,1009326,2341783,1188934,1407954,805502,1099245,908595,1,1,1,1,1,1,1,1
15024,15271,3198840,3650204,4139809,3969970,4045877,1542448,2416549,2761418,1,1,1,1,1,1,1,1
15025,15272,2664200,3360430,1654327,2567720,1439608,1076978,603372,768191,1,1,1,1,1,1,1,1
