고객번호,가공식품_구매지수,신선식품_구매지수,일상용품_구매지수,의약품/의료기기_구매지수,교육/문화용품_구매지수,외식_구매지수,기타_구매지수,디지털/가전_구매지수,가구/인테리어_구매지수,의류_구매지수,전문스포츠/레저_구매지수,패션잡화_구매지수,유아동_구매지수,명품_구매지수
13688,0.6,0.3,3.1,7.5,3.1,0.3,0.0,3.9,6.6,-0.4,0.0,-0.09999999999999998,2.3,0.8999999999999999
13689,1.2999999999999998,1.2999999999999998,1.6,3.1,1.6999999999999997,1.9,0.0,0.0,-0.5,0.6,6.0,0.20000000000000007,3.0,0.0
13690,0.0,0.3,0.6,-4.199999999999999,1.5,1.0,0.0,0.0,-3.1,2.1,1.7999999999999998,1.1,-0.7000000000000002,1.7999999999999998
13691,0.0,0.0,0.3,-3.5999999999999996,-2.3,6.0,0.0,-4.199999999999999,2.6999999999999997,5.3,-2.8,0.0,-2.5,0.0
13692,0.8999999999999999,1.0,1.2999999999999998,0.0,0.0,0.3,0.0,1.5,1.7999999999999998,-0.09999999999999998,0.0,-2.9999999999999996,-2.3,-3.1
13693,1.0,0.0,1.0,2.0,1.2,0.0,0.0,1.7999999999999998,0.0,0.0,0.0,1.5,0.6,0.0
13694,0.3,0.0,1.2999999999999998,-4.199999999999999,6.0,0.3,1.5,2.4,3.5999999999999996,6.6,6.0,0.8999999999999999,2.0,6.2
13695,-0.4,3.3,0.3,2.1,1.5,0.0,0.0,1.5,0.0,1.7999999999999998,0.0,-2.5,0.0,0.0
13696,0.0,-0.4,1.0,-0.8999999999999995,2.5,0.6,5.6,1.5,3.2,0.6,5.0,3.3,2.3,1.6999999999999997
13697,0.0,0.3,1.0,0.6,2.1,1.2999999999999998,0.0,-3.5,0.8999999999999999,-0.4,0.3,0.6,7.5,0.0
13698,0.6,0.0,2.3,-1.7999999999999998,0.0,1.0,5.0,3.9,2.4,0.3,4.8,1.2999999999999998,1.7999999999999998,5.9
13699,0.3,0.3,2.3,0.8999999999999999,1.7999999999999998,1.2999999999999998,0.0,-4.6000000000000005,2.1,0.3,0.0,0.3,1.2999999999999998,0.0
13700,0.0,1.2999999999999998,1.2999999999999998,0.6,3.5,1.5,0.0,0.0,-2.0,0.3,3.0,1.7999999999999998,1.2999999999999998,0.0
13701,1.2999999999999998,0.0,1.0,1.2,0.0,1.5,0.0,5.0,0.0,6.5,4.0,6.0,1.2,2.1
13702,0.0,1.0,-0.7,0.0,0.6,0.0,-0.8,0.0,-2.6999999999999997,5.3,-1.7000000000000002,1.6,1.0,0.0
13704,0.3,1.0,0.0,0.0,-2.3,0.0,0.0,0.0,1.5,0.3,1.7999999999999998,3.7999999999999994,0.0,0.0
13705,0.6,0.3,0.6,-3.1,0.0,5.0,6.3,0.0,3.3,0.4999999999999999,3.5999999999999996,2.8,-1.0,0.0
13706,0.3,1.0,1.6,2.1,2.4,2.3,0.0,0.0,2.6999999999999997,-0.4,4.0,0.7999999999999999,2.8,0.0
13707,1.2999999999999998,0.3,0.3,0.0,0.0,0.0,0.0,-4.199999999999999,2.2,-0.4,0.7999999999999999,0.20000000000000007,-3.2,7.799999999999999
13708,0.0,0.0,0.0,1.7999999999999998,2.6999999999999997,3.1,0.0,-3.5,-2.0,1.6,6.8,6.0,1.2,0.0
13709,1.2999999999999998,0.3,1.2999999999999998,4.3,6.2,0.0,0.0,0.0,0.0,4.0,1.2,5.0,-0.8999999999999999,0.0
13710,0.3,0.0,1.0,2.4,1.5,-0.09999999999999998,0.0,6.5,-6.3,0.3,6.0,0.6,5.5,0.6
13711,0.6,1.0,2.3,-4.199999999999999,1.2,1.0,0.0,1.2,7.5,1.7999999999999998,0.0,1.2999999999999998,1.2999999999999998,7.0
13712,0.3,1.0,1.0,7.1,4.9,6.0,0.0,3.0,2.1999999999999997,2.6999999999999997,-2.3,6.2,1.5,0.0
13713,0.6,0.0,0.3,0.0,0.0,0.20000000000000007,0.0,3.1,0.0,7.799999999999999,-4.199999999999999,0.3,2.3,0.0
13714,0.3,1.0,0.0,8.1,3.1,1.2999999999999998,2.1,0.0,-0.5,-0.4,5.3,1.6,2.3,0.0
13715,0.3,0.3,1.2999999999999998,1.5,1.2,-2.0,0.0,0.0,-1.7000000000000002,3.1,1.5,5.8,0.0,0.0
13716,-0.4,-0.4,1.2999999999999998,0.0,0.0,0.3,0.0,7.1,1.8999999999999997,3.1,3.5999999999999996,6.8999999999999995,1.2999999999999998,9.1
13717,0.3,0.0,1.2999999999999998,4.2,0.0,1.5,0.0,0.0,1.7999999999999998,6.5,0.0,1.5,0.0,0.0
13718,0.0,0.0,0.0,3.9,7.0,1.5,0.0,0.0,6.2,6.5,7.1,6.5,2.5999999999999996,0.0
13720,1.0,0.0,1.2999999999999998,3.1,-1.6,0.0,0.0,5.0,0.0,1.5,0.0,0.4999999999999999,0.3,2.1
13721,1.0,0.3,1.2999999999999998,-3.5999999999999996,1.6,1.0,2.1,0.0,-1.4,0.6,3.9,1.6,1.2999999999999998,3.5999999999999996
13722,0.0,0.3,1.0,-0.5,5.0,0.0,0.0,6.5,-2.4,6.5,2.6999999999999997,8.2,2.6999999999999997,0.0
13723,0.0,0.0,0.3,-1.3000000000000007,0.0,0.3,0.0,-2.9000000000000004,-3.3,-0.4,2.1,-4.9,1.7999999999999998,-3.4000000000000004
13724,1.0,2.0,2.0,1.5,3.7,0.3,0.0,0.09999999999999987,4.2,0.3,0.0,8.1,3.0,-3.5
13725,0.0,0.3,2.3,-2.2,-4.199999999999999,0.0,-4.199999999999999,1.7999999999999998,1.5,1.7999999999999998,0.0,3.0,3.1,1.7999999999999998
13726,0.8999999999999999,1.2999999999999998,1.9,1.7999999999999998,0.3,0.3,0.0,-3.5,-2.9000000000000004,3.4,1.8999999999999997,3.9,1.4,9.4
13727,0.0,1.0,1.0,0.8999999999999999,2.1,1.7999999999999998,-4.9,0.0,1.7999999999999998,-3.3,5.0,3.3,0.0,1.7999999999999998
13728,0.3,0.0,0.3,-4.199999999999999,1.7999999999999998,0.0,0.0,0.0,0.0,0.6,0.0,-2.0999999999999996,5.3,1.7999999999999998
13729,1.0,1.0,0.3,6.6,5.199999999999999,0.0,0.0,-1.7000000000000002,0.0,-2.3,0.0,0.40000000000000013,0.0,0.0
13731,0.3,0.0,0.0,1.2999999999999998,-0.09999999999999998,1.2999999999999998,0.0,-3.2,-2.9000000000000004,1.2999999999999998,1.6,1.2999999999999998,1.6,1.5
13732,0.3,1.0,0.6,9.1,5.5,1.7999999999999998,0.0,0.0,6.8,4.9,1.7999999999999998,2.8,1.2,0.0
13733,1.0,1.0,1.2999999999999998,3.1,5.0,1.5,0.09999999999999987,1.7999999999999998,3.5999999999999996,2.8,6.5,-2.9000000000000004,2.6999999999999997,0.0
13734,1.0,0.6,1.2999999999999998,7.799999999999999,6.6,0.6,0.0,0.0,0.0,2.4,1.7999999999999998,-0.7,0.6,2.4
13736,1.0,6.5,2.0,2.3,5.3,1.2999999999999998,0.0,1.2,0.0,2.1,0.0,8.1,5.0,6.3
13737,1.0,0.3,1.0,3.5,0.0,-0.4,0.0,3.5999999999999996,2.1,1.2999999999999998,3.3,2.3,3.0,0.0
13738,0.0,0.3,1.0,-4.199999999999999,0.0,1.0,0.0,4.6,9.1,0.6,6.0,1.2999999999999998,3.5999999999999996,1.7999999999999998
13739,0.3,1.0,0.3,3.5999999999999996,0.0,0.8999999999999999,1.5,0.0,1.7999999999999998,1.6,1.5,-0.4,-2.9000000000000004,5.0
13740,1.2999999999999998,-0.7,0.3,6.0,3.0,1.2999999999999998,0.0,6.5,3.9,1.2999999999999998,8.1,6.3,2.0,2.1
13741,0.0,1.0,1.0,3.8,2.1999999999999997,0.0,0.0,-1.2999999999999998,4.6,1.2,1.5,5.5,0.6,0.0
13742,0.0,0.3,0.6,7.0,1.2,-0.4,1.5,0.0,1.2,0.20000000000000007,-2.0,-0.09999999999999998,6.2,0.0
13743,0.3,1.0,0.3,3.3,1.2,1.2999999999999998,0.0,2.1,-3.1,0.3,0.0,-0.7,2.3,9.6
13744,1.7999999999999998,3.2,1.2999999999999998,1.7999999999999998,0.0,0.3,0.0,2.1,1.5,0.3,1.5,7.3,7.5,-1.9000000000000004
13745,0.0,1.0,0.6,2.1,-2.0,0.0,0.0,-2.4,-4.199999999999999,-0.4,1.7999999999999998,2.5,1.2,0.0
13746,0.0,-0.7,0.0,3.3,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999999999,0.0,0.0
13747,1.0,2.0,0.3,0.0,7.1,1.0,0.0,3.4,7.0,0.0,0.0,-2.8000000000000003,-3.5,3.9
13748,1.0,1.0,0.0,-3.5999999999999996,3.1,3.5999999999999996,3.5999999999999996,-2.0999999999999996,-0.09999999999999998,0.8999999999999999,8.1,4.7,0.6,4.2
13749,0.0,0.3,0.6,0.0,0.0,2.8,1.2999999999999998,0.0,0.8999999999999999,1.7999999999999998,0.3,0.8999999999999999,5.6,0.0
13750,1.0,0.0,0.3,8.1,0.0,-1.7999999999999998,0.0,-4.199999999999999,0.0,-3.8999999999999995,1.5,-3.5999999999999996,2.5,0.0
13751,0.3,0.0,-0.7,-3.1,1.7999999999999998,0.3,-2.4,-2.9999999999999996,1.2,0.3,-0.5,0.6,2.0,0.0
13752,0.0,0.3,0.6,0.0,-3.5,5.3,0.0,0.0,5.0,6.5,-3.5,3.1,0.0,0.0
13753,1.2999999999999998,1.0,2.0,4.8999999999999995,8.2,2.0,6.0,3.0,3.5999999999999996,6.8,7.5,10.1,1.2999999999999998,9.5
13754,0.0,1.0,1.0,2.5,-1.1,1.7999999999999998,0.0,0.0,1.2,1.2999999999999998,1.5,3.8999999999999995,-1.7000000000000002,0.0
13755,2.0,2.3,4.0,1.7999999999999998,5.3,6.0,0.0,0.0,2.6999999999999997,0.7999999999999999,0.0,8.7,1.7999999999999998,0.0
13756,1.2999999999999998,0.0,1.0,1.9,0.7999999999999999,1.4,3.5999999999999996,0.0,0.40000000000000013,-2.6999999999999997,3.9,2.3,1.7999999999999998,0.0
13757,0.0,0.3,0.3,-3.1,1.7999999999999998,0.0,2.9,0.0,1.7999999999999998,-0.4,0.3,0.3,4.0,0.0
13758,1.6,5.0,2.3,9.0,1.5,6.3,0.0,6.8,0.0,6.3,0.0,5.3,1.7999999999999998,0.0
13759,0.0,0.3,0.3,6.0,-2.0,0.0,0.0,1.5,-0.2999999999999998,-0.09999999999999998,-2.9000000000000004,1.5,-2.0,0.0
13760,1.0,0.3,0.0,7.0,3.0,3.0,0.0,0.0,6.8,2.6999999999999997,1.7999999999999998,1.1,-2.0,0.0
13761,2.0,2.0,1.2999999999999998,9.1,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
13762,2.3,-0.4,-0.4,0.0,1.5,1.2999999999999998,0.0,-1.7999999999999998,2.1,2.4,2.5,4.1,0.0,1.5
13763,-0.09999999999999998,-2.2,-1.6,-4.199999999999999,1.7999999999999998,0.6,0.0,0.0,8.1,0.3,7.799999999999999,7.3,2.0,1.7999999999999998
13764,0.6,0.0,1.2999999999999998,3.1,1.2999999999999998,4.0,1.5,0.0,0.7999999999999999,0.3,0.9999999999999998,-0.4,6.3,0.0
13765,0.0,0.3,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.3,6.3,3.1,1.5,7.3
13766,1.0,0.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7999999999999998,0.0,1.0,0.0,0.0
13767,0.0,1.0,0.3,-3.3,1.2,-2.0,-0.2999999999999998,-4.199999999999999,1.6,-0.7,5.8,6.8,5.3,0.0
13768,0.0,0.3,0.6,-2.0999999999999996,2.8,2.3,0.0,0.0,1.5,2.5,3.3,7.799999999999999,5.3,0.0
13770,1.2999999999999998,1.2999999999999998,0.0,2.1,1.4,-2.0,8.1,0.0,2.1,1.7999999999999998,0.3,-0.4,3.1,1.7999999999999998
13771,0.3,1.2999999999999998,0.3,0.0,3.7,1.2999999999999998,0.0,7.1,3.5999999999999996,0.3,7.1,0.3,0.6,-2.0999999999999996
13772,1.0,0.3,0.6,-2.4,0.0,7.799999999999999,0.0,0.0,0.0,0.8999999999999999,7.799999999999999,-4.199999999999999,-2.0,0.0
13773,0.6,0.3,1.2999999999999998,1.5,1.2,0.3,0.0,10.399999999999999,3.5999999999999996,-0.4,1.7999999999999998,2.4,-4.199999999999999,-4.6000000000000005
13774,1.1,1.7999999999999998,7.9,0.0,0.0,1.0,0.0,2.1,0.0,1.2999999999999998,0.0,-2.8000000000000003,8.3,7.3
13775,0.0,0.0,0.3,-3.3,-1.2999999999999998,-3.2,0.0,0.0,3.1,-3.8999999999999995,-3.2,-1.1,4.3,0.0
13776,0.8999999999999999,0.0,2.0,0.0,0.0,1.2999999999999998,0.0,-2.6999999999999997,2.1,-0.09999999999999998,1.7999999999999998,3.8,7.5,1.2
13777,0.0,0.0,0.3,-2.6999999999999997,7.699999999999999,1.2999999999999998,0.0,1.5,3.3,0.3,6.8,0.0,1.2999999999999998,3.5999999999999996
13778,0.0,1.0,0.3,-2.4,-0.09999999999999998,6.3,7.0,2.1,8.0,2.1,1.5,5.0,2.0,0.0
13779,1.0,0.0,1.0,1.9,3.2,7.799999999999999,0.0,0.0,6.3,1.7999999999999998,6.1,1.2999999999999998,2.0,0.0
13780,0.6,6.0,0.6,0.0,0.0,1.7999999999999998,0.0,0.0,0.0,-2.8,0.0,1.7999999999999998,0.0,0.0
13781,1.0,0.6,0.3,2.8,0.0,0.6,0.0,0.0,0.0,-2.0,0.0,1.5,0.0,9.1
13782,0.0,0.0,0.3,2.4,1.0,3.3,3.1,4.0,-2.9000000000000004,1.7999999999999998,3.1,3.5999999999999996,2.0,0.0
13783,1.2999999999999998,5.699999999999999,1.2999999999999998,5.0,4.0,6.0,0.0,-2.5,8.399999999999999,3.5999999999999996,5.0,0.09999999999999987,1.7999999999999998,2.1
13784,0.0,2.3,0.3,3.3,-2.0,0.6,0.0,5.9,-1.4,-0.4,6.8,2.4,2.8,1.7999999999999998
13785,1.2999999999999998,2.3,6.3,0.0,5.0,0.3,0.0,3.0,0.0,2.8,0.0,7.5,0.0,0.0
13786,0.0,1.0,-0.4,0.0,1.2,1.5,0.0,-3.5,1.5,2.1,-2.0,-4.199999999999999,7.0,-4.9
13787,1.2999999999999998,-0.4,0.3,4.6,-3.8999999999999995,-0.4,6.0,1.5,3.3,1.4,-2.0999999999999996,-0.4,2.0,0.0
13788,0.0,-1.1,-0.4,-3.5999999999999996,1.1,-4.199999999999999,0.40000000000000013,0.0,3.3,3.1,-4.199999999999999,3.1,0.20000000000000007,0.0
13789,1.2999999999999998,2.3,1.9,0.0,5.0,2.1,0.0,7.0,3.1999999999999997,1.4,0.0,3.5999999999999996,4.8,1.7999999999999998
13790,0.0,0.0,0.3,8.1,-1.1,0.0,0.0,-2.3,0.0,1.7999999999999998,3.5999999999999996,-2.0,-1.2999999999999998,0.0
13791,0.0,1.0,0.0,7.799999999999999,-2.8,0.0,0.0,-2.0,1.7999999999999998,6.2,0.0,-1.6,2.4,0.0
13793,1.2999999999999998,1.2999999999999998,1.0,3.0,1.6,6.3,1.7999999999999998,1.7999999999999998,7.799999999999999,1.2999999999999998,3.0,1.7999999999999998,2.0,0.0
13794,1.0,0.3,-0.4,9.6,-1.1,0.3,0.0,-0.10000000000000009,7.0,0.6,5.0,1.2999999999999998,0.3,0.0
13795,0.0,0.0,0.6,-2.4,-2.8,3.1,0.0,0.0,2.5,7.5,3.3,1.5,2.1999999999999997,0.0
13796,0.0,0.0,0.6,3.5999999999999996,2.5,4.0,0.0,0.0,5.3999999999999995,1.7999999999999998,-2.0999999999999996,1.1,0.19999999999999973,0.0
13797,1.2999999999999998,-0.7,2.1,0.0,1.5,2.5999999999999996,0.0,2.5,3.9,0.3,1.5,3.5999999999999996,1.7999999999999998,1.5
13798,0.0,1.2999999999999998,0.6,2.4,2.1,2.5,0.0,0.0,3.5999999999999996,4.5,0.0,2.5,-1.7000000000000002,0.0
13799,1.0,1.2999999999999998,0.3,3.3,1.2,1.2,0.0,0.0,0.0,2.6999999999999997,6.2,2.1,1.2,0.0
13800,0.0,0.3,0.3,1.5,-0.4,0.3,3.8,0.0,3.9,1.2999999999999998,1.5,1.2,1.2999999999999998,0.0
13801,0.3,0.3,1.0,-2.9999999999999996,0.0,0.0,0.0,-1.5,5.0,7.199999999999999,0.0,-0.5,0.0,0.0
13803,0.0,1.0,1.2999999999999998,0.0,1.5,1.5,0.0,0.0,0.0,1.5,0.0,1.2,1.7999999999999998,0.0
13804,1.0,1.0,0.6,1.6,2.4,4.3,8.0,-3.5,3.3,2.1,0.6,0.6,5.8,0.0
13805,5.199999999999999,1.7999999999999998,5.9,2.6999999999999997,6.3,0.3,0.0,1.7999999999999998,1.5,2.1,3.5999999999999996,5.6,6.6,2.1
13806,0.0,0.3,0.6,3.9,7.5,3.2,0.0,4.0,-2.0,4.6,0.0,4.8,1.2999999999999998,0.0
13807,0.0,2.8,3.1,2.1,1.5,6.0,0.0,6.0,5.0,2.8,4.6,4.5,7.0,7.3
13808,1.2999999999999998,0.3,-0.09999999999999998,10.3,6.8,3.0,0.0,0.0,2.6999999999999997,5.3,2.5,1.5,0.8999999999999999,0.0
13809,0.0,0.0,0.3,-2.4,-0.4,-1.0,0.0,-1.6,7.699999999999999,1.7999999999999998,0.0,0.7,9.1,0.0
13810,1.0,6.0,-0.7,3.0,1.5,7.799999999999999,1.7999999999999998,0.0,0.0,5.3,0.0,8.8,0.0,1.7999999999999998
13811,1.0,0.3,0.0,-2.6999999999999997,0.8999999999999999,4.3,2.0,1.2,-3.5,0.8999999999999999,2.5,-1.7000000000000002,1.6,2.1
13812,0.3,0.3,0.3,3.5999999999999996,3.0,3.9,0.0,0.0,1.5,3.0,1.5,6.5,5.0,0.0
13813,1.9,3.8,8.8,0.0,0.0,-0.4,0.0,7.799999999999999,6.0,7.0,0.0,0.8999999999999999,1.5,-1.7999999999999998
13814,0.0,0.3,0.3,-2.4,0.7999999999999999,3.1,2.0,0.0,0.40000000000000013,-0.4,0.40000000000000013,0.8999999999999999,1.6,0.0
13815,1.0,0.3,0.3,2.1,2.6999999999999997,0.8999999999999999,3.5999999999999996,0.0,5.3,2.3,6.3,0.3,2.5,0.0
13816,1.0,2.0,2.0,1.7999999999999998,0.0,-3.2,0.0,0.0,0.0,-2.2,0.0,5.199999999999999,3.3,0.0
13817,0.0,1.2999999999999998,1.2999999999999998,6.3,-1.9,5.8,0.0,-4.199999999999999,2.3,0.8999999999999999,3.3,2.1,4.3,0.0
13818,1.0,1.0,3.0,0.0,-3.5,0.3,0.0,0.0,8.5,1.1,0.0,1.7999999999999998,0.0,7.199999999999999
13819,1.0,6.4,2.8,0.0,-3.5,1.6,0.0,8.0,-4.199999999999999,1.6,0.0,0.6,4.3999999999999995,6.0
13820,0.0,0.3,0.0,0.6,1.4,2.8,0.0,-2.0,2.8,0.6,-2.9000000000000004,1.2999999999999998,3.0,0.0
13821,1.2999999999999998,0.0,1.2999999999999998,6.3,1.2999999999999998,0.3,1.7999999999999998,0.0,1.1,-0.7,3.1,0.0,2.0,0.0
13822,0.0,0.3,0.8999999999999999,0.0,0.0,0.3,0.0,3.1,3.9,0.0,-4.9,-0.7,-2.9000000000000004,1.5
13823,1.2999999999999998,1.0,1.6,7.3,1.1,7.799999999999999,0.0,-3.5,1.1,0.3,6.8,0.3,2.0,0.0
13825,2.0,2.0,2.3,5.0,1.2,0.8999999999999999,0.0,8.7,-2.0999999999999996,1.1,0.0,0.40000000000000013,3.3,0.0
13826,1.0,1.2999999999999998,1.0,0.0,6.3,0.3,4.3,7.4,3.9,1.6,-0.3999999999999999,0.3,3.8999999999999995,3.3
13827,0.0,-0.7,0.6,-2.8000000000000003,3.1,0.3,1.2,-0.4,-1.5,0.0,3.5999999999999996,0.3,1.2999999999999998,2.1
13828,0.3,0.0,0.3,7.799999999999999,6.2,1.2999999999999998,-2.0,0.0,1.7999999999999998,0.3,1.1,3.8,1.5,0.0
13829,1.2999999999999998,0.3,0.0,0.0,0.19999999999999973,-4.199999999999999,0.0,0.0,1.7999999999999998,-0.4,1.7999999999999998,3.4,1.7999999999999998,0.0
13830,0.0,1.2999999999999998,0.0,1.6,2.4,-2.4,0.0,0.0,0.0,1.5,0.0,-1.9,1.5,0.0
13831,0.0,1.2999999999999998,0.0,2.8,-2.3,1.7999999999999998,7.5,0.0,1.4,5.6,3.0,0.6,6.8,0.0
13832,0.3,1.2999999999999998,0.0,-2.4,1.5,1.2999999999999998,0.0,1.5,6.0,0.0,0.0,2.3,1.5,1.7999999999999998
13833,-0.4,0.3,0.0,1.6,1.5,-0.4,0.3,0.0,-1.2999999999999998,0.3,6.6,-2.9000000000000004,2.0,0.0
13834,1.0,0.0,1.0,4.2,1.2,-1.4,3.5999999999999996,0.0,-1.2999999999999998,-1.9,2.1,-2.6999999999999997,2.6999999999999997,0.0
13835,1.6,0.0,0.6,0.0,2.1,1.0,6.8,4.6,8.3,1.6,2.6999999999999997,2.4,2.3,4.7
13836,1.0,1.2999999999999998,0.6,1.7999999999999998,0.0,0.3,0.0,0.0,0.0,0.3,0.0,-0.4,4.3,6.0
13837,1.2999999999999998,0.3,1.0,0.0,0.0,1.2999999999999998,0.0,1.7999999999999998,8.1,0.3,0.0,2.8,4.0,0.0
13838,0.0,0.6,1.6,0.0,0.0,1.2999999999999998,0.0,1.4,3.7999999999999994,1.2999999999999998,-4.199999999999999,0.3,0.0,4.5
13839,0.6,-0.09999999999999998,1.6,3.1,0.0,0.0,0.0,0.0,0.0,1.7999999999999998,0.0,2.8,0.0,0.0
13840,0.3,0.3,1.2999999999999998,3.9,0.0,-3.2,0.0,1.7999999999999998,0.0,3.0,0.0,2.1,-2.0999999999999996,0.0
13841,1.2999999999999998,0.6,1.2999999999999998,-1.1,2.1999999999999997,3.0,0.0,1.5,1.7999999999999998,0.8999999999999999,2.1,0.8999999999999999,0.0,0.0
13842,0.6,1.0,0.0,0.8999999999999999,-0.09999999999999998,1.5,0.0,1.2,1.2,4.0,2.1,4.0,2.5,0.0
13843,1.2999999999999998,2.0,-0.4,0.0,1.0,0.6,3.3,2.8,0.0,2.3,6.0,0.3,1.6,2.1
13844,0.3,0.3,1.6,1.2,0.0,0.3,0.0,0.0,2.1,-0.09999999999999998,0.0,0.3,1.2,0.0
13845,0.3,0.6,0.6,1.7999999999999998,0.0,2.8,0.0,0.0,1.7999999999999998,3.1,4.3,1.6,7.199999999999999,0.0
13846,1.0,0.3,1.2999999999999998,0.0,0.0,0.8999999999999999,0.0,-3.5,1.7999999999999998,1.2999999999999998,0.0,0.6,0.0,6.0
13847,1.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,-3.5999999999999996,0.6,7.0,9.3,2.0,1.7999999999999998
13848,1.2999999999999998,0.3,0.0,-3.5999999999999996,1.2999999999999998,6.5,0.0,0.0,1.2,0.7999999999999999,1.9,6.5,1.2999999999999998,0.0
13849,3.1,-0.8,0.6,0.0,0.0,1.0,0.0,3.5999999999999996,2.8,0.3,-3.5,-0.7,0.0,2.1
13850,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,-2.8,5.0,-1.1,0.0
13851,1.2999999999999998,0.0,0.3,2.1999999999999997,4.0,0.0,0.0,0.0,1.5,1.7999999999999998,0.0,5.0,0.0,0.0
13852,1.2999999999999998,0.6,0.0,0.0,2.8,1.7999999999999998,1.5,0.0,1.7999999999999998,2.4,0.0,2.6999999999999997,2.5,0.0
13853,0.3,0.0,0.0,4.8999999999999995,7.4,6.3,3.5999999999999996,1.7999999999999998,3.5999999999999996,6.6,0.0,2.4,2.0,0.0
13854,0.0,1.0,1.0,7.5,1.5,2.5,0.0,0.0,0.7999999999999999,0.6,-4.199999999999999,1.2,5.0,0.0
13855,0.3,-0.7,-0.09999999999999998,0.8999999999999999,0.0,-1.4,0.0,1.7999999999999998,3.9,-3.8999999999999995,1.5,-0.7,-2.0999999999999996,0.0
13856,0.7999999999999999,1.1,1.4,2.1,-3.8999999999999995,-3.5,-3.2,-3.2,3.3,-0.19999999999999996,1.5,-2.5000000000000004,1.5,0.0
13857,-0.7,1.2999999999999998,0.0,0.0,0.0,0.0,0.0,3.3,-0.7000000000000002,0.3,0.0,-0.4,1.6999999999999997,3.9
13858,0.0,0.3,1.0,7.799999999999999,0.0,5.6,-0.20000000000000018,0.0,-2.3,1.6,5.0,1.2,2.8,0.0
13859,1.2999999999999998,0.3,1.0,0.0,0.0,2.3,0.0,0.0,3.9,0.3,0.0,0.0,7.3,2.1
13860,0.0,-0.4,1.0,7.0,1.6,0.3,7.0,0.0,-0.5,1.6,3.5999999999999996,2.1,4.7,0.0
13861,1.0,0.0,1.0,1.2999999999999998,0.6,2.8,3.3,1.5,2.0,0.3,5.3,0.3,0.6,0.0
13862,-1.4,0.8999999999999999,-0.8,0.0,-4.199999999999999,-4.199999999999999,0.0,0.0,-1.9,-2.6999999999999997,0.0,-4.4,0.0,0.0
13863,1.0,0.0,-0.7,1.7999999999999998,0.0,3.0,0.0,0.0,0.0,5.3,1.5,2.1,4.0,0.0
13864,0.3,0.0,0.6,1.7999999999999998,-2.6,-4.199999999999999,0.0,0.0,1.5,0.6,1.2,-0.19999999999999996,0.0,0.0
13865,0.3,0.3,1.2999999999999998,1.5,-1.6,0.3,1.7999999999999998,0.0,0.0,2.1,1.5,2.9,3.5999999999999996,2.1
13866,2.0,1.2999999999999998,1.6,0.0,0.0,0.6,0.0,0.0,0.0,-1.4,0.0,10.6,0.0,-2.4
13867,0.0,0.0,1.6,2.1,-1.1,0.0,0.0,0.0,4.0,5.8,1.7999999999999998,1.3,-1.7000000000000002,0.0
13868,2.0,1.0,1.0,6.0,0.0,1.2999999999999998,0.0,0.0,1.7999999999999998,5.3,0.0,0.3,0.0,1.2
13869,0.0,-0.7,1.0,9.4,0.6,3.3,0.0,0.0,7.5,-3.8999999999999995,-3.3,3.5999999999999996,0.3,0.0
13870,-0.4,0.3,-1.1,1.5,0.7999999999999999,0.6,0.0,-4.0,-4.5,-0.4,1.7999999999999998,-1.7999999999999998,3.3,1.1
13871,0.6,2.1,1.2999999999999998,7.5,5.699999999999999,-0.4,0.0,-1.7999999999999998,8.5,-0.4,1.5,1.4,2.0,2.3
13872,3.5999999999999996,2.5999999999999996,1.6,6.0,0.0,0.3,0.0,1.7999999999999998,3.9,1.0,5.3,-0.09999999999999998,10.3,2.0
13873,2.3,1.2999999999999998,1.0,7.0,1.5,4.0,0.0,5.0,1.7999999999999998,2.3,8.1,6.2,1.0,0.0
13874,1.2999999999999998,5.6,6.3,1.7999999999999998,0.0,6.3,0.0,5.8,0.0,5.6,0.0,7.3,0.0,0.0
13875,1.0,0.0,1.0,0.0,1.5,1.5,0.0,6.8,-1.2999999999999998,1.7999999999999998,4.0,2.4,6.5,0.0
13876,0.6,0.3,0.6,8.399999999999999,0.0,5.3,0.0,0.0,0.0,1.5,-2.8,1.2,0.0,0.0
13877,0.0,-0.4,0.0,0.8999999999999999,1.5,0.0,0.0,1.5,-2.4,-2.5,0.0,-0.8000000000000003,0.0,0.0
13878,1.2999999999999998,0.3,0.0,3.5,0.0,0.0,0.0,3.0,5.0,5.8,1.2,6.5,0.0,0.0
13879,1.0,1.0,0.3,8.1,1.0,1.0,3.4,0.0,0.20000000000000007,1.7999999999999998,3.0,5.6,2.0,0.0
13880,1.2999999999999998,0.0,0.3,-0.09999999999999998,1.5,0.0,0.0,0.0,1.5,0.0,1.7999999999999998,5.0,1.2999999999999998,0.0
13881,0.3,0.3,1.0,1.5,0.0,0.8999999999999999,0.0,4.2,-2.4,0.6,0.0,0.6,-2.0999999999999996,8.8
