고객번호,일상용품_중_구매지수
14660,0.4
14661,1.8
14662,7.0
14663,7.0
14665,1.4000000000000001
14666,7.0
14669,0.0
14671,2.0
14674,2.0
14676,3.0
14677,3.0
14679,-2.5999999999999996
14680,-1.0
14681,1.6
14682,4.800000000000001
14683,0.8
14684,2.4000000000000004
14685,0.0
14686,5.8
14688,4.4
14689,1.4000000000000001
14690,1.4000000000000001
14691,-1.0
14692,-1.6
14693,0.4
14694,1.6
14695,-2.2
14697,4.0
14699,2.0
14700,6.000000000000001
14701,0.8
14702,3.6
14703,5.0
14704,4.0
14705,-1.7999999999999998
14706,1.8
14707,8.4
14708,1.6
14709,6.0
14710,1.4000000000000001
14711,4.0
14712,-2.5999999999999996
14713,-2.4000000000000004
14714,0.0
14715,0.0
14716,10.0
14717,0.4
14718,2.0
14719,2.0
14720,2.0
14721,7.0
14722,5.0
14723,0.4
14726,7.0
14727,-1.4
14728,7.0
14729,-1.6
14730,2.0
14731,-2.5999999999999996
14733,6.000000000000001
14734,1.8
14735,2.0
14736,2.0
14737,4.4
14738,2.6
14739,3.0
14740,2.0
14741,7.0
14742,5.0
14743,1.4000000000000001
14744,0.8
14746,-2.0
14747,2.8000000000000003
14748,-1.4
14749,1.4000000000000001
14751,1.4000000000000001
14753,7.0
14754,2.0
14755,0.0
14757,0.4
14758,-0.3999999999999999
14759,1.4000000000000001
14760,2.0
14761,3.8
14762,-1.0
14764,1.2000000000000002
14765,-2.4000000000000004
14766,1.8
14767,-2.5999999999999996
14769,7.0
14770,0.4
14771,2.0
14772,9.4
14773,1.8
14774,3.0
14775,3.4000000000000004
14776,1.8
14777,-0.19999999999999996
14778,1.8
14779,0.0
14780,-1.0
14781,0.0
14782,7.4
14783,3.0
14784,0.19999999999999996
14785,0.6000000000000001
14786,4.0
14787,-3.0
14789,4.4
14790,0.3999999999999999
14791,6.4
14792,2.0
14793,4.0
14794,2.4000000000000004
14795,7.0
14796,2.4000000000000004
14797,5.4
14798,8.0
14799,4.2
14800,1.0
14801,2.0
14803,1.0
14804,-1.4
14806,1.4000000000000001
14807,0.4
14808,2.8000000000000003
14809,0.8
14810,3.0
14811,-2.4000000000000004
14812,0.8
14813,-0.3999999999999999
14814,1.0
14815,2.0
14816,0.0
14817,0.8
14819,0.19999999999999996
14821,0.0
14822,5.0
14823,-1.0
14824,4.0
14825,2.0
14827,2.8000000000000003
14828,7.4
14830,2.0
14831,-1.0
14832,0.0
14833,6.000000000000001
14834,5.0
14835,6.000000000000001
14837,1.0
14839,4.0
14840,2.4000000000000004
14841,4.0
14842,6.000000000000001
14844,-0.19999999999999996
14845,1.4000000000000001
14846,3.6
14847,2.0
14848,0.0
14849,2.0
14850,8.0
14851,2.4000000000000004
14852,2.4000000000000004
14853,7.4
14854,-3.0
14855,5.4
14856,4.0
14857,5.0
14858,3.0
14859,7.000000000000001
14861,2.4000000000000004
14863,2.4000000000000004
14864,1.0
14865,3.0
14866,2.0
14867,2.4000000000000004
14868,5.4
14869,6.4
14870,2.0
14872,5.4
14873,6.2
14874,3.4000000000000004
14875,6.6
14876,3.8
14877,5.0
14879,2.0
14880,3.6
14881,1.8
14882,5.0
14883,4.6000000000000005
14884,1.4000000000000001
14885,5.4
14886,-1.0
14887,1.6
14888,5.0
14889,2.0
14890,1.0
14891,7.0
14892,1.0
14893,6.000000000000001
14895,-1.0
14896,-3.0
14897,-0.7999999999999998
14898,-0.3999999999999999
14899,6.4
14900,-1.0
14901,8.0
14902,1.6
14903,2.0
14905,-2.5999999999999996
14907,7.0
14908,-3.0
14909,6.4
14910,4.0
14911,1.8
14913,-2.4000000000000004
14914,0.4
14915,0.4
14916,3.2
14917,0.0
14918,0.0
14919,7.0
14920,2.0
14921,1.8
14922,0.0
14924,0.0
14926,0.0
14927,2.8000000000000003
14928,0.8
14929,2.0
14930,3.2
14931,2.4000000000000004
14932,9.600000000000001
14934,4.6000000000000005
14935,2.0
14936,3.2
14937,3.6
14938,-0.5999999999999996
14939,3.6
14940,-1.4
14941,2.0
14942,7.0
14943,0.0
14945,0.4
14946,2.0
14947,-2.4000000000000004
14948,1.0
14949,6.4
14950,0.0
14951,1.4000000000000001
14952,7.0
14953,2.0
14954,4.6000000000000005
14955,2.0
14956,-0.7999999999999998
14957,2.0
14958,0.0
14959,2.8000000000000003
14960,2.4000000000000004
14961,7.0
14962,1.4000000000000001
14963,5.0
14964,-1.4
14966,2.4000000000000004
14967,5.4
14969,2.4000000000000004
14970,1.4000000000000001
14971,6.000000000000001
14972,6.0
14973,4.0
14974,2.0
14975,3.0
14976,1.4000000000000001
14977,8.600000000000001
14978,2.0
14979,1.0
14980,0.4
14981,-0.5999999999999996
14982,4.0
14985,1.8
14986,1.4000000000000001
14987,3.0000000000000004
14988,6.0
14989,4.0
14990,2.4000000000000004
14991,0.0
14992,2.4000000000000004
14993,-1.0
14994,1.8
14995,3.0
14996,-0.19999999999999996
14997,-0.5999999999999996
14998,0.0
14999,-1.0
15001,5.6000000000000005
15002,5.4
15003,1.0
15004,-1.4
15006,1.4000000000000001
15007,1.4000000000000001
15008,3.4000000000000004
15009,5.0
15010,2.0
15011,5.0
15012,-0.5999999999999996
15015,2.0
15017,2.0
15018,-2.4000000000000004
15019,1.6
15020,2.8000000000000003
15022,1.4000000000000001
15023,2.0
15024,0.4
15025,6.000000000000001
15026,0.8
15027,7.600000000000001
15028,4.2
15029,0.8
15031,3.0
15033,1.8000000000000007
15034,3.4000000000000004
15035,3.2
15036,1.4000000000000001
15037,3.2
15038,-1.0
15039,3.0000000000000004
15041,-1.2000000000000006
15043,-2.5999999999999996
15044,-2.5999999999999996
15047,1.4000000000000001
15050,-3.0
15051,1.4000000000000001
15052,0.4
15053,7.0
15054,0.0
15056,-3.0
15057,5.8
15058,3.0
15059,4.0
15060,2.0
15061,8.0
15062,1.0
15063,0.0
15064,-0.5999999999999996
15065,1.6
15066,0.8
15067,7.0
15068,5.0
15069,1.0
15070,-0.3999999999999999
15071,2.0
15072,0.0
15073,5.0
15074,8.0
15077,2.0
15079,-3.0
15080,2.4
15081,7.4
15082,0.0
15083,2.0
15084,1.8
15085,6.0
15086,7.000000000000001
15087,7.0
15088,3.8
15092,1.4000000000000001
15093,2.0
15094,1.4000000000000001
15095,-0.3999999999999999
15096,7.4
15097,-1.0
15099,0.4
15101,3.2
15102,6.000000000000001
15103,0.4
15104,2.8000000000000003
15105,1.8
15107,4.4
15108,2.0
15110,-3.0
15111,1.0
15112,-0.3999999999999999
15113,-1.0
15114,1.0
15115,3.4000000000000004
15117,6.000000000000001
15118,2.4000000000000004
15119,-2.5999999999999996
15120,0.8
15121,0.19999999999999973
15122,5.4
15123,6.4
15124,-3.0
15125,-1.0
15126,2.0
15127,2.0
15128,1.8
15129,0.4
15130,3.8
15131,3.0
15132,2.4000000000000004
15133,2.0
15134,-1.2000000000000006
15136,3.4000000000000004
15137,5.0
15138,2.0
15139,6.000000000000001
15140,1.6
15141,5.0
15142,4.4
15143,-1.0
15144,0.0
15145,2.0
15146,8.0
15147,-3.0
15148,5.0
15149,2.0
15150,0.0
15151,5.0
15152,1.4000000000000001
15154,3.8000000000000007
15156,1.8
15158,4.4
15159,0.0
15160,2.4000000000000004
15161,3.0
15162,-1.0
15163,3.6
15164,2.0
15166,-2.0
15167,2.0
15168,4.800000000000001
15169,2.0
15170,3.0
15171,1.6000000000000005
15172,1.4000000000000001
15173,1.0
15174,2.0
15175,-3.0
15176,-0.5999999999999996
15177,1.4000000000000001
15178,3.0
15180,-0.19999999999999973
15181,-1.2000000000000002
15182,3.0
15183,7.0
15184,3.0
15187,4.4
15188,7.0
15189,-2.0
15190,3.8000000000000007
15191,2.0
15192,1.4000000000000001
15193,0.0
15194,1.0
15195,10.0
15196,-1.0
15197,5.4
15198,2.4000000000000004
15199,2.0
15200,2.4000000000000004
15201,2.8000000000000003
15202,1.6
15204,8.0
15205,-1.6000000000000005
15206,0.0
15207,2.4000000000000004
15208,2.4000000000000004
15209,8.4
15211,1.8
15212,0.4
15213,3.6
15214,1.8
15215,3.8
15217,5.0
15218,0.4
15219,2.0
15220,1.4000000000000001
15221,4.6000000000000005
15222,5.4
15223,6.000000000000001
15224,1.4000000000000001
15225,2.4000000000000004
15226,1.8
15227,2.4000000000000004
15228,2.0
15229,-0.3999999999999999
15230,1.6
15231,4.0
15232,2.4000000000000004
15233,2.0
15234,2.0
15235,2.0
15236,0.0
15237,7.0
15238,3.0
15239,2.0
15240,2.0
15242,0.4
15243,7.0
15244,5.6000000000000005
15245,1.0
15246,1.4000000000000001
15247,0.4
15249,2.4000000000000004
15250,2.0
15251,-3.0
15252,2.0
15253,2.4000000000000004
15254,2.0
15255,2.4000000000000004
15257,2.8000000000000003
15258,-1.4
15259,0.0
15260,5.0
15261,1.8
15262,1.8
15263,-0.6000000000000001
15264,3.4000000000000004
15266,5.0
15267,1.4000000000000001
15268,3.0
15269,6.6
15270,1.6
15271,-1.0000000000000002
15272,-0.19999999999999996
15273,2.0
15274,0.19999999999999996
15275,-3.0
15276,2.8000000000000003
15277,7.000000000000001
15278,2.0
15279,3.4000000000000004
15281,2.0
15282,2.6
15283,2.0
15284,-0.3999999999999999
15286,1.4000000000000001
15287,-3.0
15288,-3.0
15289,1.4000000000000001
15290,-0.6000000000000001
15291,-1.4
15292,2.4000000000000004
15293,-1.2000000000000006
15294,-2.5999999999999996
15295,2.4000000000000004
15296,0.4
15297,1.0
15298,-2.5999999999999996
15299,2.4000000000000004
15300,-0.6000000000000001
15301,6.4
15303,2.0
15304,7.600000000000001
15305,6.6
15307,-3.0
15309,3.2
15310,1.0
15311,3.6
15312,0.0
15313,1.8
15315,2.4000000000000004
15317,-0.19999999999999973
15318,2.0
15319,3.4000000000000004
15320,1.6
15321,3.6
15322,4.6000000000000005
15323,6.4
15324,1.4000000000000001
15325,0.8
15327,-1.0
15328,0.0
15329,2.8000000000000003
15330,0.0
15331,-1.4000000000000004
15332,1.4000000000000001
15333,7.000000000000001
15334,2.0
15335,8.0
15336,1.8
15337,-3.6000000000000005
15338,6.000000000000001
15339,-3.0
15341,1.0
15342,6.000000000000001
15343,5.0
15345,1.4000000000000001
15346,8.8
15347,1.8
15348,-0.6000000000000001
15349,3.0
15350,-3.6000000000000005
15353,8.0
15354,0.4
15355,1.4000000000000001
15356,3.2
15357,2.0
15358,6.6
15359,7.0
15360,2.0
15361,0.19999999999999996
15362,-0.19999999999999973
15363,1.2000000000000002
15364,2.0
15365,0.4
15366,2.0
15367,-3.6000000000000005
15368,1.6
15369,-2.0
15370,2.8000000000000003
15371,2.0
15372,9.0
15375,7.0
15376,-0.7999999999999998
15377,4.0
15378,7.0
15379,3.0
15380,4.0
15382,2.0
15385,2.0
15386,2.0
15387,3.4000000000000004
15388,7.000000000000001
15390,4.0
15392,3.4000000000000004
15393,9.200000000000001
15394,1.6
15395,4.0
15396,0.0
15397,2.0
15398,2.4000000000000004
15399,-2.4000000000000004
15400,2.2
15401,3.6
15403,4.0
15405,6.000000000000001
15406,0.0
15407,-1.6000000000000005
15409,6.000000000000001
15410,3.6
15413,8.0
15414,3.0
15416,0.0
15417,4.0
15418,-2.2
15419,-2.4000000000000004
15420,-2.2
15421,3.4000000000000004
15423,2.4000000000000004
15424,1.8
15426,1.4000000000000001
15427,0.0
15428,-3.0
15429,1.8
15430,2.0
15431,2.0
15432,7.4
15433,-2.4000000000000004
15434,8.0
15435,2.6
15436,2.0
15437,2.4000000000000004
15438,1.0
15440,3.4000000000000004
15441,10.400000000000002
15442,-2.0
15443,-2.4000000000000004
15444,1.8
15445,5.0
15446,2.4000000000000004
15447,0.7999999999999998
15449,1.4000000000000001
15450,2.0
15451,3.4000000000000004
15452,0.0
15453,2.0
15454,1.0
15455,1.8
15457,6.800000000000001
15458,2.0
15459,9.4
15460,1.6
15461,-3.0
15462,1.8
15463,3.4000000000000004
15464,2.0
15465,-3.0
15466,6.000000000000001
15467,1.0
15468,3.6
15469,4.0
15470,2.6
15471,5.0
15472,1.4000000000000001
15473,7.600000000000001
15475,-2.5999999999999996
15477,-0.19999999999999996
15478,5.4
15479,2.0
15480,2.0
15481,2.4000000000000004
15483,0.8
15484,-0.5999999999999996
15485,3.4000000000000004
15486,3.4000000000000004
15487,2.0
15488,-2.5999999999999996
15489,1.6
15490,-3.0
15491,-0.5999999999999996
15493,2.0
15494,2.0
15495,2.0
15496,0.0
15497,2.0
15498,-1.0
15499,3.0
15500,7.4
15501,2.4000000000000004
15502,2.0
15503,4.0
15505,1.6
15507,0.4
15509,-2.4000000000000004
15510,-0.3999999999999999
15511,2.0
15512,2.8000000000000003
15513,5.4
15514,1.8
15515,-1.0
15516,2.0
15518,-1.0
15519,3.0
15520,2.6
15521,4.4
15522,0.0
15523,2.8000000000000003
15524,6.000000000000001
15525,1.0
15526,4.0
15527,3.4000000000000004
15528,1.0
15529,3.0
15530,2.0
15531,0.4
15532,2.0
15534,1.2000000000000002
15535,4.0
15536,1.4000000000000001
15537,0.0
15538,1.4000000000000001
15539,2.0
15540,7.200000000000001
15541,0.0
15542,-1.6
15543,-2.4000000000000004
15544,7.4
15545,2.0
15546,-1.4
15547,2.0
15548,5.4
15549,-3.0
15550,0.0
15551,8.0
15552,3.0
15553,1.8
15554,5.0
15555,-0.6000000000000001
15556,2.4000000000000004
15557,1.8
15558,5.0
15559,7.0
15560,1.4000000000000001
15561,2.2
15562,-0.19999999999999996
15564,1.6
15565,-3.6000000000000005
15566,-0.5999999999999996
15567,3.8
15568,7.0
15569,3.8
15570,-0.3999999999999999
15571,0.4
15573,2.0
15574,2.0
15575,-3.0
15576,0.4
15577,8.0
15578,2.4000000000000004
15579,1.4000000000000001
15580,2.4000000000000004
15581,1.4000000000000001
15582,0.0
15583,2.0
15584,0.4
15585,1.4000000000000001
15586,4.6000000000000005
15587,2.0
15588,7.0
15589,2.4000000000000004
15590,2.4000000000000004
15592,4.4
15593,3.8
15594,0.8
15595,7.0
15597,0.0
15598,3.4000000000000004
15599,2.4000000000000004
15600,10.400000000000002
15602,0.0
15604,3.6
15605,4.4
15606,-2.4000000000000004
15608,4.800000000000001
15609,5.0
15610,7.000000000000001
15611,1.2000000000000002
15612,2.0
15613,5.0
15614,2.4000000000000004
15615,2.0
15617,2.0
15618,3.4000000000000004
15619,5.0
15620,1.0
15621,4.0
15622,0.0
15624,2.0
15625,-3.0
15626,-3.6000000000000005
15627,7.000000000000001
15628,2.0
15629,1.8
15630,2.0
15631,8.0
15632,5.0
15633,3.0
15634,-0.19999999999999996
15635,-1.0000000000000002
15636,1.0
15637,-1.2000000000000006
15638,-0.5999999999999996
15639,1.0
15640,2.0
15642,2.0
15644,5.4
15645,1.0
15646,4.0
15648,0.0
15649,1.6
15650,6.000000000000001
15651,2.0
15652,3.0
15653,-0.5999999999999996
15654,7.0
15655,0.3999999999999999
15656,4.4
15658,2.0
15660,0.4
15661,4.0
15664,3.0
15666,0.4
15667,2.0
15668,3.6
15669,2.0
15670,-0.6000000000000001
15671,3.4000000000000004
15672,-1.4
15673,0.0
15675,2.0
15677,0.0
15678,-2.2
15679,0.3999999999999999
15680,3.0
15681,6.6
15682,3.0
15683,-0.6000000000000001
15684,3.4000000000000004
15687,1.0
15688,-2.5999999999999996
15689,5.4
15690,5.4
15691,0.8
15692,3.6
15693,1.4000000000000001
15694,1.0
15695,2.8000000000000003
15696,-1.0
15698,2.4000000000000004
15699,-2.2
15700,1.0
15701,2.4000000000000004
15703,2.0
15704,2.4000000000000004
15705,0.0
15706,2.4000000000000004
15707,1.6
15708,1.6
15709,0.0
15710,2.0
15711,3.0
15712,4.6000000000000005
15713,-2.0
15714,0.4
15715,2.4000000000000004
15716,-1.0
15717,2.0
15718,0.4
15719,2.4000000000000004
15720,4.2
15721,5.0
15723,1.4000000000000001
15725,0.0
15726,-0.19999999999999996
15727,1.8
15728,2.8000000000000003
15729,4.4
15730,3.6
15731,0.4
15732,8.0
15733,4.0
15734,4.0
15735,2.0
15736,5.0
15738,0.0
15739,8.0
15740,1.6
15741,-1.4
15742,-2.0000000000000004
15743,8.0
15744,0.4
15745,-3.0
15746,3.0
15747,5.4
15748,-1.4
15749,3.0
15750,1.6
15752,1.4000000000000001
15753,2.6000000000000005
15754,4.6000000000000005
15755,6.4
15756,0.4
15760,2.0
15761,4.0
15762,0.0
15763,0.4
15764,-2.2
15765,2.0
15766,1.8
15767,4.0
15769,-2.0000000000000004
15770,1.6
15771,3.8
15773,2.8000000000000003
15774,-2.4000000000000004
15776,1.6
15777,6.000000000000001
15778,-0.5999999999999996
15779,3.4000000000000004
15780,2.6
15782,2.0
15783,6.6
15784,5.0
15785,2.4000000000000004
15787,0.0
15788,2.6
15789,3.0
15790,9.8
15791,1.8
15792,2.0
15793,3.0
15794,4.0
15795,1.0
15796,2.0
15797,1.6
15798,7.0
15800,4.2
15801,2.0
15803,2.0
15804,1.0
15805,1.8
15806,0.8
15808,3.0
15809,2.0
15811,6.000000000000001
15812,7.0
15813,5.4
15814,-0.3999999999999999
15816,3.4000000000000004
15817,-0.3999999999999999
15819,1.4000000000000001
15820,0.8
15821,4.0
15822,0.0
15823,3.0
15824,6.6
15825,1.8
15826,2.0
15827,1.4000000000000001
15829,4.0
15830,2.0
15831,1.0
15832,3.2
15833,3.4000000000000004
15834,2.0
15835,5.8
15836,2.4000000000000004
15837,1.0
15838,0.4
15839,6.000000000000001
15840,2.0
15841,4.4
15842,2.0
15843,0.4
15844,-3.0
15846,1.4000000000000001
15847,2.4000000000000004
15849,7.0
15850,3.4000000000000004
15851,4.0
15852,1.0
15853,-1.0
15854,-2.8000000000000007
15855,2.0
15856,1.4000000000000001
15857,1.6
15858,2.0
15859,7.0
15860,4.0
15861,0.0
15863,1.4000000000000001
15864,6.6
15865,-0.19999999999999996
15867,2.0
15868,2.4000000000000004
15869,6.4
15870,6.000000000000001
15871,9.0
15872,2.4000000000000004
15873,1.4000000000000001
15874,0.8
15875,4.800000000000001
15876,7.4
15877,5.0
15879,3.0
15880,2.4000000000000004
15882,0.3999999999999999
15884,0.0
15885,2.4000000000000004
15886,3.4000000000000004
15887,4.4
15889,-2.5999999999999996
15890,1.8
15891,1.0
15892,1.4000000000000001
15894,7.0
15895,6.000000000000001
15896,1.4000000000000001
15897,4.0
15898,2.0
15899,-0.5999999999999996
15900,-2.4000000000000004
15901,4.0
15902,0.4
15903,2.6
15904,1.0
15905,2.4000000000000004
15906,1.8
15907,8.4
15908,-2.2
15909,5.0
15910,8.8
15911,1.8
15912,1.6
15915,7.000000000000001
15916,2.0
15917,7.4
15918,-1.4
15920,4.0
15921,7.200000000000001
15922,2.0
15924,-3.0
15925,6.4
15926,2.0
15927,2.0
15928,7.4
15929,0.0
15930,3.4000000000000004
15931,6.000000000000001
15933,5.0
15934,3.4000000000000004
15935,4.2
15936,2.4000000000000004
15937,-0.5999999999999996
15938,2.0
15939,1.0
15940,6.000000000000001
15942,8.0
15943,7.600000000000001
15944,0.8
15945,1.6
15946,2.6
15947,-2.5999999999999996
15948,4.800000000000001
15949,1.6
15950,6.800000000000001
15951,5.4
15952,5.0
15953,7.4
15956,-1.6
15957,2.4000000000000004
15958,3.0
15959,7.4
15961,0.0
15962,0.4
15963,2.4000000000000004
15964,1.4000000000000001
15966,3.4000000000000004
15967,3.6
15968,1.4000000000000001
15970,4.0
15971,1.4000000000000001
15972,2.0
15973,2.4000000000000004
15974,-2.0
15975,2.0
15976,-1.6
15977,0.0
15978,1.4000000000000001
15979,1.6
15980,1.4000000000000001
15981,0.6000000000000005
15982,1.0
15983,5.0
15984,0.0
15985,7.0
15986,-1.6000000000000005
15987,-3.0
15988,-3.0
15989,-3.0
15990,2.4000000000000004
15991,1.4000000000000001
15992,-1.0
15993,-2.0
15994,2.0
15995,4.0
15996,1.4000000000000001
15997,8.0
15999,2.0
16000,2.8000000000000003
16001,1.6
16003,0.0
16004,7.600000000000001
16007,1.4000000000000001
16009,0.0
16010,0.0
16011,3.0
16012,-0.7999999999999998
16014,2.0
16015,3.2
16016,-2.0
16017,3.4000000000000004
16018,1.0
16019,4.4
16021,1.0
16022,-2.0
16023,0.4
16026,2.4000000000000004
16027,-0.6000000000000001
16028,0.8
16029,8.0
16030,-1.0
16031,7.0
16032,5.0
16033,1.0
16034,5.2
16035,3.2
16036,3.6
16037,-0.7999999999999998
16039,2.0
16040,3.0
16041,1.4000000000000001
16042,5.0
16043,-0.7999999999999998
16046,1.4000000000000001
16047,-1.0
16048,2.0
16049,0.0
16050,2.0
16052,2.0
16053,5.4
16054,-0.5999999999999996
16055,8.4
16056,-3.0
16057,-3.0
16058,1.4000000000000001
16059,8.4
16060,4.0
16062,6.4
16063,3.2
16064,1.0
16065,3.4000000000000004
16066,0.0
16067,1.8
16069,-0.5999999999999996
16070,-1.4
16071,1.6
16072,7.0
16073,2.0
16074,-0.5999999999999996
16075,1.4000000000000001
16076,-2.0
16077,0.0
16079,7.0
16080,-1.0
16083,3.4000000000000004
16084,0.0
16085,-0.3999999999999999
16086,1.4000000000000001
16087,-1.4
16089,2.0
16091,3.0
16092,0.4
16093,4.0
16094,0.4
16095,1.4000000000000001
16096,2.0
16097,-2.0
16098,4.4
16099,3.6
16100,6.4
16104,6.6
16105,1.4000000000000001
16106,3.0
16107,2.0
16108,4.4
16109,0.0
16110,2.8000000000000003
16111,4.0
16113,0.8
16114,7.4
16115,1.4000000000000001
16116,1.4000000000000001
16117,2.0
16118,5.0
16119,1.0
16120,-0.5999999999999996
16121,0.8
16122,7.4
16123,8.0
16124,4.0
16125,3.4000000000000004
16126,-1.6
16128,2.0
16129,1.8
16130,2.0
16132,7.0
16133,3.6
16134,8.0
16135,4.4
16136,1.8
16137,-1.0
16140,7.000000000000001
16141,1.8
16142,0.8
16144,2.0
16145,1.2000000000000002
16146,0.0
16147,5.0
16148,1.8
16150,0.8
16151,1.6
16152,0.4
16153,6.000000000000001
16154,-2.0
16157,2.0
16158,1.2000000000000002
16159,0.4
16160,2.0
16161,1.4000000000000001
16163,1.8
16165,-2.4000000000000004
16166,5.4
16167,6.000000000000001
16169,0.4
16170,2.0
16171,4.0
16172,-1.0
16173,-2.2
16175,2.4000000000000004
16176,-2.4000000000000004
16177,8.8
16178,4.0
16180,5.0
16181,2.0
16182,7.4
16183,1.8
16184,2.4000000000000004
16185,5.0
16186,3.4000000000000004
16187,-1.0
16188,2.6
16189,-2.4000000000000004
16190,4.0
16191,-2.2
16193,7.0
16195,0.0
16196,-1.4
16197,1.6
16198,6.4
16199,1.6
16200,-2.5999999999999996
16201,4.0
16202,4.4
16203,-0.6000000000000001
16204,4.0
16205,6.4
16208,-1.6
16209,3.2
16210,1.0
16211,3.0
16212,1.4000000000000001
16213,5.0
16214,1.0
16215,5.0
16216,2.2
16217,5.0
16218,-1.0
16219,2.4000000000000004
16220,0.8
16221,-2.5999999999999996
16222,2.4000000000000004
16223,0.0
16224,6.800000000000001
16225,0.0
16226,-2.0
16227,5.0
16228,-1.0
16229,0.8
16230,-0.3999999999999999
16232,3.4000000000000004
16233,6.800000000000001
16234,0.8
16235,3.2
16236,2.0
16237,8.0
16239,2.4000000000000004
16241,4.6000000000000005
16242,6.4
16243,1.4000000000000001
16244,3.0
16245,-0.6000000000000001
16246,6.000000000000001
16247,0.8
16248,-3.6000000000000005
16249,-2.0000000000000004
16250,2.8000000000000003
16251,5.4
16252,-3.0
16253,2.0
16254,2.4000000000000004
16255,1.8
16256,2.0
16257,5.6000000000000005
16258,2.0
16259,8.0
16260,0.8000000000000003
16261,10.8
16263,3.6
16264,2.4000000000000004
16265,6.000000000000001
16266,-0.3999999999999999
16267,3.0
16268,-3.0
16269,7.0
16270,1.8
16271,-3.0
16272,0.19999999999999996
16273,6.4
16274,1.8
16275,-2.0000000000000004
16276,1.4000000000000001
16278,2.0
16279,0.4
16280,3.6
16281,0.0
16282,0.8
16284,1.6
16285,0.0
16286,0.4
16287,-2.2
16288,0.4
16289,2.4000000000000004
16290,-3.0
16291,-0.19999999999999996
16292,1.6
16293,5.4
16294,1.0
16295,1.6
16296,7.000000000000001
16297,0.8
16298,6.6
16299,0.4
16300,6.0
16301,-3.0
16302,0.4
16303,6.4
16304,1.6
16305,4.0
16307,3.0
16308,2.0
16310,5.0
16311,2.4000000000000004
16312,5.8
16313,3.6
16314,2.4000000000000004
16315,2.0
16316,4.2
16317,2.0
16318,4.0
16319,2.0
16320,0.8
16321,3.6
16322,5.0
16323,2.0
16324,0.0
16325,4.0
16326,1.6
16328,2.0
16329,-0.3999999999999999
16330,-2.5999999999999996
16331,2.0
16332,3.0
16333,4.0
16334,-0.3999999999999999
16336,4.0
16337,0.3999999999999999
16339,0.0
16340,2.4000000000000004
16341,1.4000000000000004
16342,1.0
16343,2.0
16344,6.4
16345,1.6
16346,1.8
16347,1.4000000000000001
16348,3.4000000000000004
16349,4.0
16352,2.0
16353,1.4000000000000004
16354,6.4
16355,8.8
16356,0.8
16357,-2.5999999999999996
16358,3.6
16359,5.4
16360,3.6
16361,4.6000000000000005
16362,2.0
16363,1.6
16364,2.0
16365,2.4000000000000004
16367,3.0
16368,3.6
16369,-2.0
16370,4.0
16371,2.0
16372,-1.6
16375,0.0
16376,1.2000000000000002
16377,-2.4000000000000004
16378,3.4000000000000004
16379,-3.0
16380,4.0
16381,0.4
16382,0.0
16383,-3.0
16384,-3.0
16385,8.0
16386,4.4
16388,6.000000000000001
16389,-2.4000000000000004
16391,1.6
16392,6.6
16394,0.4
16395,2.6000000000000005
16396,2.4000000000000004
16397,-0.7999999999999998
16398,0.0
16399,5.0
16400,1.8
16401,0.0
16402,0.19999999999999996
16403,2.0
16404,0.4
16405,0.0
16406,6.000000000000001
16408,5.4
16409,-0.3999999999999999
16410,7.0
16411,3.6
16412,0.0
16413,0.0
16414,0.0
16415,2.0
16416,2.0
16417,0.8
16418,4.2
16419,3.6
16421,6.4
16422,-3.0
16423,-3.0
16424,3.4000000000000004
16425,4.4
16426,2.4000000000000004
16427,0.0
16428,-3.0
16429,3.4000000000000004
16431,1.6
16432,4.0
16433,5.0
16434,5.6000000000000005
16435,-3.0
16436,1.0
16437,1.6
16438,5.0
16439,2.0
16440,4.4
16441,2.4000000000000004
16442,-0.5999999999999996
16443,0.4
16444,1.6
16445,6.6
16446,1.4000000000000001
16447,1.4000000000000001
16448,3.4000000000000004
16450,1.6
16451,6.000000000000001
16452,1.4000000000000001
16453,10.0
16454,-0.3999999999999999
16455,7.0
16456,0.0
16458,0.0
16459,-2.2
16460,8.0
16463,-2.4000000000000004
16464,2.0
16465,-1.0
16466,-0.7999999999999998
16467,2.4000000000000004
16468,-2.2
16469,2.0
16471,-1.0
16472,5.8
16473,-3.0
16475,6.000000000000001
16476,3.6
16478,-3.0
16479,1.6
16481,2.0
16482,-0.3999999999999999
16483,0.4
16485,-0.7999999999999998
16486,1.4000000000000001
16487,8.0
16488,-2.2
16489,8.0
16490,-0.3999999999999999
16491,6.6
16492,-1.0
16493,8.4
16494,4.0
16495,4.0
16497,2.4000000000000004
16498,0.0
16499,1.4000000000000001
16500,-3.0
16501,0.8
16502,3.6
16503,4.0
16504,0.0
16505,-3.0
16506,0.0
16507,-0.5999999999999996
16508,2.0
16509,3.4000000000000004
16510,1.4000000000000001
16512,2.4000000000000004
16514,3.6
16515,5.8
16516,2.0
16517,0.0
16518,-0.5999999999999996
16519,1.4000000000000001
16521,4.4
16522,0.4
16523,1.0
16524,-0.5999999999999996
16525,-1.6
16526,6.000000000000001
16527,2.0
16528,1.4000000000000001
16530,0.0
16531,0.0
16532,6.000000000000001
16533,0.0
16535,6.800000000000001
16536,6.4
16537,0.0
16538,1.4000000000000001
16539,0.0
16541,1.0
16542,2.4000000000000004
16544,1.4000000000000001
