고객번호,가공식품_구매지수,신선식품_구매지수,일상용품_구매지수,의약품/의료기기_구매지수,교육/문화용품_구매지수,외식_구매지수,기타_구매지수,디지털/가전_구매지수,가구/인테리어_구매지수,의류_구매지수,전문스포츠/레저_구매지수,패션잡화_구매지수,유아동_구매지수,명품_구매지수
14200,0.0,2.0,0.0,15.0,3.6,17.6,9.8,0.0,5.2,11.600000000000001,13.0,12.2,18.0,0.0
14201,2.6,0.8,0.0,10.8,2.6,3.6,0.0,0.0,10.8,2.6,10.8,6.0,23.400000000000002,15.6
14202,1.0,2.8000000000000003,3.8000000000000003,18.6,10.0,2.8000000000000003,0.0,0.0,10.8,2.6,15.0,1.8,2.8000000000000003,16.400000000000002
14203,1.0,0.0,0.0,15.6,4.0,0.0,0.0,13.0,9.0,12.6,0.0,15.8,7.0,0.0
14204,1.0,5.6000000000000005,2.0,16.0,7.6,3.6,0.0,4.0,12.6,9.0,0.0,9.8,15.4,0.0
14205,0.0,1.8,1.0,0.0,5.0,1.8,0.8,0.0,9.0,6.3999999999999995,16.8,19.000000000000004,3.8000000000000003,0.0
14206,2.8000000000000003,2.8000000000000003,1.0,3.6,8.2,9.0,14.8,0.0,20.2,1.0,0.0,0.8,0.0,0.0
14207,2.0,1.0,3.0,6.0,5.800000000000001,1.8,0.0,9.0,3.0,2.8000000000000003,0.0,16.8,0.0,9.0
14208,0.0,0.0,3.6,10.8,0.0,9.0,0.0,7.2,9.0,2.6,0.0,15.6,0.0,0.0
14209,2.8000000000000003,1.0,0.0,2.6,7.0,0.0,0.0,0.0,0.0,1.8,0.0,4.0,0.0,0.0
14210,0.0,0.0,1.8,0.0,7.2,15.0,0.0,0.0,16.6,0.8,6.3999999999999995,3.6,13.2,0.0
14211,0.0,3.6,1.0,1.8,0.0,6.0,5.0,9.0,0.0,11.8,6.0,15.0,9.0,0.0
14212,1.8,0.8,2.8000000000000003,9.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0
14213,1.8,0.0,2.8000000000000003,17.4,9.0,8.4,1.8,9.0,22.8,0.8,6.8,4.2,9.8,9.0
14214,1.8,3.6,1.0,14.4,9.8,6.0,0.0,5.0,1.8,0.0,9.200000000000001,2.8000000000000003,14.8,0.0
14215,0.0,0.0,0.0,4.0,6.6,2.6,9.0,0.0,4.800000000000001,11.600000000000001,24.2,12.799999999999999,1.0,0.0
14217,0.0,2.6,0.8,8.4,1.8,5.6000000000000005,5.0,0.0,9.0,16.2,10.8,10.8,1.0,7.0
14218,1.8,0.0,3.6,17.4,0.0,0.0,0.0,9.0,16.8,13.0,0.0,3.0,9.4,0.0
14219,6.8,6.8,6.8,0.0,0.0,13.6,0.0,0.0,0.0,9.0,0.0,21.6,0.0,0.0
14220,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,7.2,0.0,5.4,0.0,0.0
14221,2.8000000000000003,1.8,1.0,3.6,4.6,5.0,0.0,5.8,14.0,9.6,9.0,12.6,6.0,0.0
14222,0.0,1.8,0.0,18.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,10.8,0.0
14223,1.8,0.0,0.0,15.8,0.0,18.2,0.0,0.0,14.0,2.8000000000000003,3.6,4.4,14.8,0.0
14224,2.0,1.0,2.8000000000000003,0.0,0.0,1.0,0.0,5.6,0.0,1.8,9.0,2.6,14.0,10.8
14225,0.0,0.0,0.0,0.0,13.0,15.6,6.6,0.0,9.0,9.0,4.800000000000001,1.8,2.6,0.0
14226,1.0,1.8,2.8000000000000003,10.8,1.8,1.8,0.0,20.6,18.8,0.0,0.0,6.0,1.0,0.0
14227,1.0,1.8,0.0,8.0,0.0,3.6,0.0,14.0,0.0,12.6,15.8,12.0,0.0,9.0
14228,1.0,1.0,1.8,10.8,3.2,7.0,0.0,0.0,0.0,0.0,9.0,6.2,10.0,0.0
14229,0.0,2.8000000000000003,1.0,6.0,8.6,14.0,0.0,16.2,4.800000000000001,5.4,5.0,11.8,0.0,0.0
14230,1.8,1.8,2.8000000000000003,0.0,0.0,0.0,0.0,10.8,0.0,10.8,2.6,9.4,0.0,0.0
14231,1.0,1.8,1.8,0.0,0.0,10.8,0.0,0.0,5.8,11.8,9.0,5.6000000000000005,7.2,0.0
14232,1.8,0.0,4.6,15.0,2.6,2.8000000000000003,10.0,9.0,10.8,1.8,14.4,2.4000000000000004,2.0,23.400000000000002
14233,1.8,2.8000000000000003,2.8000000000000003,7.2,9.0,1.0,0.0,12.6,25.2,0.8,14.600000000000001,2.6,2.8000000000000003,12.6
14234,1.8,0.0,0.0,3.6,7.6,12.6,0.0,0.0,14.8,10.8,3.2,2.8000000000000003,13.0,0.0
14235,1.0,0.0,0.0,19.8,2.6,4.0,0.0,0.0,17.200000000000003,10.8,16.2,15.200000000000001,10.8,0.0
14236,1.0,1.8,2.0,0.0,0.0,1.0,0.0,13.6,3.6,1.8,0.0,4.6,2.8000000000000003,17.200000000000003
14237,1.8,0.0,0.0,6.3999999999999995,0.0,9.0,0.0,9.0,0.0,18.0,0.0,10.0,10.8,0.0
14238,0.0,0.0,1.8,10.4,14.8,0.0,0.0,5.0,5.6,3.4,7.2,3.6,0.0,0.0
14239,1.0,2.8000000000000003,1.0,6.0,0.0,0.0,0.0,0.0,10.8,9.0,0.0,10.8,14.0,0.0
14240,0.0,2.8000000000000003,4.6,0.0,7.8,10.0,0.0,13.0,9.0,18.8,0.0,12.8,7.2,0.0
14241,0.0,2.8000000000000003,0.0,16.8,9.0,9.0,7.0,0.0,5.4,1.8,9.0,15.6,9.2,0.0
14242,1.0,1.0,1.0,10.8,2.6,1.8,9.0,13.0,5.0,0.8,18.8,21.6,1.0,0.0
14243,1.0,1.8,1.0,0.0,7.2,2.8000000000000003,0.0,15.0,7.0,12.6,21.6,7.800000000000001,0.0,10.8
14244,1.8,0.8,0.0,15.6,4.0,5.0,0.0,9.0,7.0,0.0,4.0,13.2,0.0,0.0
14245,0.0,1.8,2.8000000000000003,18.6,10.8,4.0,0.0,9.0,5.8,17.0,9.0,13.2,1.0,0.0
14246,1.8,0.0,1.8,3.6,3.2,0.0,0.0,9.0,0.0,4.0,0.0,5.2,12.200000000000001,0.0
14247,6.0,7.2,7.0,6.0,5.0,0.0,0.0,0.0,0.0,10.8,0.0,8.0,8.2,0.0
14248,1.0,0.0,0.0,10.8,0.0,1.0,0.0,10.8,10.8,7.800000000000001,0.0,18.0,0.0,0.0
14249,0.0,1.8,1.0,18.400000000000002,4.0,6.6,0.0,0.0,18.0,1.6,5.0,16.400000000000002,0.0,0.0
14250,1.0,3.8000000000000003,1.0,0.0,9.0,1.0,0.0,17.8,14.4,2.6,0.0,2.8000000000000003,2.8000000000000003,15.200000000000001
14251,1.0,1.8,1.0,6.8,0.0,2.8000000000000003,0.0,6.0,7.800000000000001,0.0,9.0,1.8,9.0,5.0
14252,1.0,0.0,2.8000000000000003,0.0,5.8,2.8000000000000003,0.0,0.0,12.6,1.8,7.2,20.599999999999998,11.8,4.0
14253,2.0,1.0,1.0,10.8,6.0,2.8000000000000003,0.0,0.0,9.0,4.0,14.0,12.200000000000001,3.8000000000000003,0.0
14254,1.0,1.0,0.0,19.8,4.0,0.0,0.0,0.0,7.6,2.6,7.6,2.6,5.0,0.0
14255,1.0,1.8,1.0,12.6,5.4,0.0,20.0,12.4,5.8,13.4,15.8,0.8,2.8000000000000003,10.8
14256,0.0,0.0,1.8,0.0,0.0,1.0,0.0,12.6,10.8,2.6,6.0,0.8,0.0,0.0
14257,2.8000000000000003,0.0,1.0,13.8,0.0,0.0,0.0,14.0,17.6,3.6,0.0,2.6,0.0,6.0
14259,1.8,1.8,1.0,6.6,0.0,2.6,0.0,14.8,14.4,1.0,10.8,7.800000000000001,0.0,0.0
14260,1.8,0.0,1.0,21.2,10.8,11.8,0.0,0.0,0.0,14.8,9.0,8.4,7.2,0.0
14261,1.0,3.8000000000000003,3.8000000000000003,0.0,0.0,4.6,0.0,12.6,12.6,3.6,0.0,4.4,4.0,0.0
14262,0.0,1.8,2.8000000000000003,6.8,9.2,0.0,18.6,15.8,3.4,1.8,10.8,11.600000000000001,2.8000000000000003,10.6
14263,1.8,18.2,2.8000000000000003,10.8,0.0,3.8000000000000003,0.0,16.8,15.6,3.6,19.8,1.8,7.2,7.0
14264,0.0,0.0,0.0,6.2,13.0,0.0,0.0,0.0,9.0,2.8000000000000003,15.6,1.8,9.0,0.0
14265,2.8000000000000003,1.8,1.8,14.4,3.6,1.8,12.6,7.3999999999999995,14.0,2.6,11.200000000000001,3.6,21.2,0.0
14266,1.8,0.0,0.0,0.0,0.0,2.6,0.0,0.0,12.6,0.0,4.0,0.8,2.8000000000000003,1.8
14267,0.0,1.8,1.0,0.0,7.6000000000000005,9.0,0.0,9.0,12.4,1.8,21.6,1.0,8.799999999999999,0.0
14268,2.0,0.0,0.0,5.4,7.2,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.6,0.0
14269,1.0,1.0,0.0,1.8,9.8,0.0,0.0,15.8,4.800000000000001,1.8,9.0,1.8,9.0,9.0
14270,0.0,1.8,0.0,18.200000000000003,11.200000000000001,21.6,4.0,0.0,13.8,0.0,15.6,6.6,14.8,10.8
14271,0.0,2.8000000000000003,1.8,6.0,0.0,2.8000000000000003,0.0,6.8,9.8,3.6,11.8,10.0,8.0,0.0
14272,0.0,1.8,1.8,21.6,0.0,0.0,0.0,14.8,10.8,9.0,0.0,14.8,0.0,0.0
14273,2.8000000000000003,0.0,0.8,5.0,6.8,1.0,9.0,9.0,9.0,0.0,0.0,14.4,0.8,6.8
14274,1.0,1.0,2.8000000000000003,8.799999999999999,5.4,10.8,0.0,0.0,13.2,10.8,15.0,1.6,7.2,0.0
14275,1.0,0.0,0.0,16.0,1.8,11.8,4.800000000000001,0.0,10.8,11.8,4.0,12.200000000000001,3.6,0.0
14276,0.0,2.8000000000000003,0.0,2.6,18.0,0.0,0.0,0.0,13.0,7.0,3.2,9.0,0.0,0.0
14277,0.0,0.0,0.0,11.8,6.0,9.0,0.0,4.0,9.0,2.8000000000000003,9.8,9.0,2.0,0.0
14278,0.0,1.0,1.0,16.8,0.0,0.0,0.0,9.0,0.0,10.4,4.0,7.2,10.8,0.0
14279,1.8,0.0,3.8000000000000003,6.6,8.6,0.0,5.0,0.0,19.000000000000004,6.0,13.0,2.6,2.0,10.8
14280,0.0,1.8,0.0,15.200000000000001,4.4,5.0,0.0,13.8,4.800000000000001,13.6,14.0,17.6,16.4,0.0
14281,0.0,2.6,2.6,10.8,1.8,10.8,0.0,0.0,7.2,18.0,0.0,9.6,3.8000000000000003,0.0
14282,6.0,6.0,10.0,0.0,7.2,1.0,0.0,0.0,6.8,11.600000000000001,0.0,15.8,5.0,10.8
14283,2.8000000000000003,0.0,1.8,7.2,11.200000000000001,14.0,0.0,0.0,6.0,0.0,1.8,6.6,6.0,0.0
14284,1.0,2.8000000000000003,2.8000000000000003,12.6,7.2,1.8,0.0,9.0,9.0,11.600000000000001,0.0,7.800000000000001,7.2,0.0
14285,10.8,16.2,1.8,0.0,9.4,2.8000000000000003,0.0,17.8,23.400000000000002,3.6,9.0,2.6,18.0,10.8
14286,0.0,2.8000000000000003,2.8000000000000003,0.0,0.0,1.8,0.0,0.0,7.800000000000001,0.8,22.4,0.8,9.0,12.6
14287,1.0,2.8000000000000003,2.8000000000000003,4.800000000000001,7.2,8.6,0.0,5.0,7.0,12.6,0.0,14.4,1.8,9.0
14288,10.8,2.8000000000000003,5.6000000000000005,0.0,16.8,1.0,0.0,10.8,23.400000000000002,1.8,0.0,5.6,1.0,2.8000000000000003
14289,2.6,1.8,3.8000000000000003,0.0,4.0,1.0,9.0,10.8,19.6,4.6,0.0,3.6,8.799999999999999,0.0
14290,4.4,1.8,2.8000000000000003,12.4,9.8,0.0,4.4,3.2,18.0,1.8,0.8,14.4,13.4,19.8
14291,1.0,0.0,0.0,0.0,9.0,2.8000000000000003,0.0,0.0,17.200000000000003,2.6,19.8,5.0,14.0,0.0
14292,1.0,1.8,1.8,0.0,13.8,2.8000000000000003,0.0,22.400000000000002,13.6,1.0,0.0,12.6,7.800000000000001,11.600000000000001
14293,1.8,10.4,0.0,9.200000000000001,12.0,1.8,0.0,0.0,23.400000000000002,2.6,9.0,1.8,10.8,0.0
14294,4.4,4.4,1.0,7.2,0.0,1.8,9.0,7.4,22.4,0.0,0.0,1.8,9.0,10.8
14295,0.0,1.0,3.6,9.2,0.0,19.000000000000004,16.8,7.2,9.0,16.8,5.0,19.8,6.8,0.0
14296,1.8,1.8,2.8000000000000003,0.0,11.0,0.0,9.0,10.8,9.0,2.8000000000000003,24.599999999999998,2.8000000000000003,1.0,9.0
14297,0.0,5.6000000000000005,1.8,0.0,13.2,0.0,0.0,10.8,0.0,5.0,0.0,15.8,5.4,0.0
14298,1.8,1.0,0.0,19.8,0.0,1.8,0.0,12.0,12.6,2.6,0.0,1.8,0.0,6.8
14299,1.0,3.6,1.8,13.8,0.0,2.8000000000000003,0.0,10.8,10.8,3.6,0.0,12.6,9.0,0.0
14300,1.0,1.8,0.0,7.0,0.0,2.8000000000000003,0.0,4.800000000000001,1.6,2.6,10.0,1.8,2.8000000000000003,0.0
14301,1.0,1.8,2.8000000000000003,16.8,0.0,15.8,0.0,0.0,0.0,21.6,11.600000000000001,18.6,6.0,0.0
14302,2.8000000000000003,1.8,1.0,0.0,0.0,1.8,0.0,0.0,14.4,2.0,10.8,1.0,17.8,2.8000000000000003
14303,0.0,1.0,0.0,15.6,7.2,19.8,0.0,5.6,15.6,1.8,15.8,13.8,5.800000000000001,0.0
14304,1.8,0.0,3.8000000000000003,6.8,7.6,7.2,10.8,0.0,0.0,9.0,0.0,9.0,7.6000000000000005,0.0
14305,0.0,0.0,1.8,16.2,7.2,10.8,0.0,9.0,9.0,9.0,0.0,10.8,9.0,0.0
14306,1.8,1.0,0.8,16.400000000000002,3.2,0.0,0.0,0.0,0.0,1.8,0.0,4.4,6.8,0.0
14307,0.0,0.0,0.0,15.200000000000001,18.0,1.8,6.6,0.0,9.0,10.0,10.8,7.3999999999999995,14.0,0.0
14308,3.6,6.2,10.8,9.0,9.0,19.8,0.0,0.0,7.2,14.8,0.0,9.0,19.6,0.0
14309,0.8,0.0,2.8000000000000003,0.0,0.0,2.8000000000000003,0.0,6.8,18.6,3.6,10.8,3.6,19.8,0.0
14310,0.0,0.0,2.8000000000000003,19.400000000000002,0.0,5.0,0.0,18.0,16.8,13.6,10.8,1.8,10.8,9.0
14311,0.0,2.6,12.2,0.0,0.0,0.8,4.0,10.600000000000001,0.0,4.4,0.0,13.0,9.0,0.0
14312,1.0,3.6,2.8000000000000003,14.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0
14313,0.0,2.8000000000000003,2.8000000000000003,13.8,11.200000000000001,15.8,0.0,0.0,9.0,8.8,0.0,7.800000000000001,5.0,0.0
14314,0.0,0.0,0.0,12.4,4.0,15.8,0.0,0.0,18.0,10.8,21.6,3.6,13.0,0.0
14315,1.0,0.8,8.0,0.0,13.0,1.8,0.0,4.800000000000001,5.0,3.6,15.6,2.6,20.8,0.0
14316,1.0,3.6,0.0,24.000000000000004,2.8000000000000003,1.8,3.6,0.0,15.6,4.4,4.0,7.6,2.0,0.0
14317,1.0,0.8,1.8,8.8,0.0,0.0,0.0,0.0,0.0,15.8,2.6,9.0,0.0,0.0
14318,2.8000000000000003,9.0,2.0,0.0,14.0,2.0,0.0,15.6,0.0,10.6,10.8,12.4,9.0,0.0
14319,2.8000000000000003,1.8,2.8000000000000003,14.4,4.800000000000001,9.0,11.0,10.8,11.600000000000001,2.8000000000000003,15.200000000000001,2.8000000000000003,10.0,0.0
14320,0.0,1.8,2.0,0.0,0.0,0.0,4.0,1.8,6.0,10.8,0.0,1.8,9.2,10.8
14321,0.0,0.0,3.6,16.8,5.0,4.0,0.0,0.0,4.0,0.8,10.8,9.0,5.0,0.0
14322,0.0,0.8,0.0,16.8,1.8,0.8,10.8,0.0,6.8,0.0,15.6,1.6,1.0,0.0
14323,1.8,1.0,0.0,19.400000000000002,18.2,2.0,0.0,9.0,9.0,5.4,9.0,2.8000000000000003,2.8000000000000003,7.199999999999999
14324,1.0,0.0,5.4,0.0,2.8000000000000003,0.0,4.800000000000001,10.8,16.4,6.3999999999999995,9.0,2.8000000000000003,3.0,0.0
14325,1.0,2.8000000000000003,2.8000000000000003,0.0,11.200000000000001,0.0,0.0,0.0,0.0,4.0,10.8,2.6,0.0,0.0
14326,0.0,2.8000000000000003,3.6,4.800000000000001,4.0,0.0,0.0,0.0,21.6,5.8,0.0,12.200000000000001,9.0,0.0
14327,0.0,0.0,1.0,7.2,9.0,2.8000000000000003,0.0,0.0,4.4,2.6,14.0,0.8,14.8,0.0
14328,1.0,0.0,0.0,3.6,18.0,12.6,0.0,0.0,0.0,11.8,4.0,19.400000000000002,0.0,0.0
14329,1.8,0.0,1.0,17.6,0.0,7.2,0.0,0.0,0.0,9.0,0.0,7.2,2.6,0.0
14330,1.8,2.6,1.8,10.0,2.6,3.6,18.0,11.200000000000001,10.8,3.4,3.6,2.6,2.8000000000000003,0.0
14331,0.0,0.0,1.8,12.6,4.0,12.6,14.200000000000001,0.0,9.0,2.8000000000000003,4.800000000000001,16.0,9.0,0.0
14332,2.8000000000000003,9.8,2.6,0.0,0.0,3.6,0.0,0.0,0.0,3.6,4.800000000000001,4.800000000000001,6.0,0.0
14333,0.0,0.0,1.8,16.8,0.0,9.0,0.0,0.0,0.0,10.4,0.0,12.6,8.2,0.0
14334,1.0,1.8,4.8,0.0,0.0,11.0,0.0,6.0,18.8,3.6,19.8,2.6,12.2,0.0
14335,0.0,1.0,1.0,8.799999999999999,5.4,12.799999999999999,9.0,0.0,19.8,7.800000000000001,12.6,10.8,1.0,0.0
14336,1.0,0.0,1.8,0.0,0.0,0.0,0.0,16.8,16.0,0.0,12.4,6.3999999999999995,0.0,9.0
14337,3.6,4.6,0.0,10.8,5.0,1.0,12.6,0.0,0.0,4.6,18.200000000000003,2.8000000000000003,11.0,19.6
14338,1.0,0.0,1.8,0.0,0.0,1.0,0.0,10.8,5.6,1.8,7.2,27.6,0.0,9.0
14339,0.8,1.8,2.8000000000000003,5.6,9.0,0.0,9.0,14.4,25.4,21.6,0.0,13.8,0.0,0.0
14340,1.0,0.0,0.8,21.6,4.0,0.0,0.0,0.0,21.0,13.4,9.0,7.2,10.4,0.0
14341,0.0,0.0,2.8000000000000003,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
14342,1.8,0.8,3.6,12.6,4.6,2.0,9.0,10.8,23.0,1.8,0.0,1.0,4.6,9.0
14343,2.6,4.6,2.6,0.0,15.6,9.0,0.0,15.6,0.0,6.8,5.6,20.599999999999998,7.8,0.0
14344,0.0,0.0,1.0,23.400000000000002,0.0,1.8,0.0,6.0,10.0,0.0,23.400000000000002,13.6,0.0,8.0
14345,2.8000000000000003,7.6,3.6,0.0,0.0,0.8,0.0,8.2,23.400000000000002,3.6,0.0,1.8,8.4,19.0
14346,1.8,0.8,0.0,4.4,5.4,15.8,0.0,9.0,12.6,21.6,10.8,4.6,12.2,0.0
14347,0.0,1.8,1.8,18.6,7.2,0.0,0.0,0.0,0.0,1.6,4.0,11.200000000000001,8.2,0.0
14348,0.0,0.0,3.6,2.0,3.2,0.0,0.0,0.0,0.0,5.2,10.8,12.200000000000001,0.0,0.0
14349,1.8,2.6,2.6,3.4,0.0,9.0,0.0,0.0,10.8,14.4,7.2,11.200000000000001,0.0,0.0
14350,1.8,2.8000000000000003,1.0,21.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,1.0,0.0
14351,1.0,2.8000000000000003,0.0,9.0,1.8,1.8,6.8,0.0,10.8,9.0,15.8,1.8,15.0,0.0
14352,0.0,3.6,0.0,1.0,0.0,4.0,10.8,0.0,13.0,11.600000000000001,10.8,1.8,1.8,0.0
14353,0.0,0.8,2.8000000000000003,7.2,10.8,1.8,0.0,12.6,12.6,0.8,0.0,4.4,3.0,10.8
14354,0.0,3.6,4.6,11.600000000000001,11.4,9.0,0.0,0.0,0.0,9.0,3.2,9.0,0.0,0.0
14355,0.0,0.0,2.8000000000000003,15.200000000000001,7.2,0.0,0.0,0.0,14.0,13.0,0.0,7.2,7.4,0.0
14356,0.0,1.0,0.0,3.6,0.0,0.0,0.0,0.0,9.0,1.0,0.0,6.8,0.0,0.0
14357,0.0,0.0,1.8,5.8,3.2,0.0,0.0,5.0,9.0,14.4,11.200000000000001,11.200000000000001,0.0,0.0
14358,0.8,2.6,1.0,6.3999999999999995,8.2,2.8000000000000003,17.8,9.0,6.6,10.8,17.6,2.8000000000000003,8.2,0.0
14359,0.0,0.8,1.0,7.2,4.0,12.6,0.0,7.2,5.0,14.8,12.200000000000001,10.8,15.8,0.0
14360,1.0,0.0,3.6,0.0,7.2,1.8,0.0,0.0,10.8,10.4,9.0,2.6,9.0,0.0
14361,0.0,1.0,2.8000000000000003,21.6,4.0,20.599999999999998,0.0,0.0,0.0,10.8,14.0,0.0,15.0,0.0
14362,3.0,4.0,6.8,16.8,0.0,2.0,0.0,0.0,14.4,8.6,0.0,15.8,13.0,9.0
14363,0.0,0.0,2.8000000000000003,6.0,0.0,0.0,0.0,0.0,0.0,11.200000000000001,10.8,3.2,18.0,0.0
14364,1.0,3.8000000000000003,4.6,9.6,5.4,10.8,0.0,0.0,10.8,6.8,0.0,19.8,0.0,0.0
14365,1.8,0.0,3.6,17.4,0.0,5.0,0.0,4.0,7.2,11.8,5.0,9.0,12.6,0.0
14367,2.0,1.8,1.0,2.6,0.0,10.8,0.0,0.0,0.0,9.0,0.0,0.0,7.8,0.0
14368,1.8,1.8,1.0,19.8,18.0,5.8,0.0,9.0,5.0,6.0,6.8,7.6000000000000005,12.6,10.8
14369,1.0,12.799999999999999,1.0,19.8,0.0,4.6,0.0,0.0,0.0,1.8,0.0,0.8,10.8,10.8
14371,6.8,4.6,2.8000000000000003,0.0,6.0,3.8000000000000003,0.0,12.6,17.4,2.8000000000000003,0.0,8.2,2.0,16.2
14372,0.0,1.8,1.0,15.200000000000001,9.0,6.8,0.0,0.0,11.200000000000001,8.6,0.0,9.0,9.0,0.0
14373,1.0,1.8,2.8000000000000003,2.8000000000000003,7.2,13.0,0.0,6.0,0.0,11.600000000000001,9.8,17.8,0.0,0.0
14374,3.6,0.0,1.0,15.4,5.6000000000000005,1.8,0.0,14.4,12.6,1.8,14.4,0.8,4.6,3.6
14375,2.8000000000000003,0.0,2.8000000000000003,13.8,9.0,5.0,0.0,0.0,14.0,14.8,3.2,13.8,9.0,0.0
14376,2.6,3.0,8.0,4.800000000000001,0.0,1.8,0.0,6.0,12.6,1.0,35.0,10.8,2.8000000000000003,12.6
14377,1.8,3.6,1.8,14.0,6.6,1.8,0.0,0.0,0.0,1.8,10.8,3.4,18.0,9.0
14378,2.8000000000000003,1.8,2.8000000000000003,4.0,9.0,18.0,0.0,9.0,8.799999999999999,5.0,0.0,7.2,0.0,0.0
14379,0.0,7.4,1.0,0.0,12.2,10.8,0.0,0.0,10.8,10.8,0.0,10.8,0.0,0.0
14380,2.8000000000000003,0.0,0.0,0.0,13.8,0.0,0.0,11.600000000000001,0.0,5.4,0.0,12.6,4.0,14.0
14381,0.0,0.0,3.6,5.0,1.8,10.8,5.0,0.0,11.600000000000001,14.0,5.8,7.6,2.8000000000000003,0.0
14382,7.2,9.8,2.8000000000000003,0.0,10.8,1.0,9.0,28.6,19.8,0.8,0.0,2.6,9.8,14.4
14383,0.0,1.8,1.0,9.0,4.0,17.6,15.0,9.0,0.0,11.8,10.8,5.8,9.8,0.0
14384,1.8,1.8,12.6,9.0,10.200000000000001,3.6,0.0,19.2,20.0,3.8000000000000003,7.6000000000000005,6.2,6.0,10.8
14385,1.8,0.0,1.0,1.8,5.6000000000000005,5.8,16.8,9.0,15.8,7.800000000000001,7.2,6.8,5.0,0.0
14386,0.0,1.0,1.8,11.200000000000001,3.2,4.0,0.0,0.0,10.8,22.4,11.200000000000001,14.8,0.0,0.0
14387,0.0,1.8,1.8,4.4,3.2,5.0,9.0,7.2,14.0,1.8,0.0,4.800000000000001,0.0,0.0
14388,0.0,3.6,0.0,16.400000000000002,4.0,2.6,10.8,0.0,9.0,4.4,10.8,6.6,0.0,10.8
14389,1.0,0.0,2.8000000000000003,5.4,10.8,0.0,0.0,4.0,6.8,2.6,0.0,2.6,5.0,0.0
14390,0.0,0.0,1.8,12.6,0.0,9.0,0.0,16.2,19.8,12.6,4.0,16.4,10.8,0.0
14391,1.8,0.0,2.6,10.8,9.0,10.8,0.0,9.0,10.8,9.4,0.0,16.2,5.8,0.0
14392,0.0,3.6,1.0,14.6,8.8,6.0,0.0,0.0,9.0,7.800000000000001,10.8,10.8,7.2,0.0
14393,1.8,0.0,1.8,11.600000000000001,15.6,4.0,0.0,4.0,13.4,6.8,10.8,1.8,4.6,0.0
14394,4.6,1.8,2.8000000000000003,0.0,0.0,2.8000000000000003,0.0,21.6,23.400000000000002,0.0,18.200000000000003,3.8000000000000003,11.8,18.200000000000003
14395,0.0,0.0,2.8000000000000003,15.6,12.2,19.8,10.8,0.0,15.8,12.2,4.0,13.0,18.0,0.0
14396,0.0,2.8000000000000003,0.0,0.0,7.2,18.0,0.0,9.0,0.0,4.0,0.0,0.0,15.8,0.0
14397,0.0,3.8000000000000003,2.0,12.6,0.0,1.0,0.0,6.0,12.6,1.0,20.2,4.6,0.0,19.6
14398,3.6,0.8,1.0,14.600000000000001,1.0,10.8,10.0,0.0,18.0,6.8,4.0,6.2,2.8000000000000003,0.0
14399,1.0,6.2,1.0,7.6,8.0,0.0,0.0,0.0,5.0,5.800000000000001,9.0,2.4000000000000004,18.6,0.0
14400,0.0,1.0,1.0,10.4,0.0,0.0,0.0,9.0,0.0,8.0,4.0,11.200000000000001,0.0,0.0
14401,0.0,0.0,1.0,12.6,3.6,6.0,8.6,0.0,10.8,6.8,0.0,12.6,1.0,0.0
14402,1.0,1.0,1.0,1.8,0.0,3.2,0.0,0.0,9.0,0.0,18.0,7.800000000000001,7.2,0.0
14403,2.8000000000000003,0.0,0.0,10.8,2.8000000000000003,3.0,0.0,10.8,9.8,0.0,15.6,19.8,3.6,10.8
14404,0.0,0.0,4.6,15.6,5.0,7.800000000000001,0.0,0.0,14.0,12.200000000000001,9.0,6.8,0.0,0.0
14406,2.8000000000000003,1.8,2.6,10.8,0.0,9.0,0.0,0.0,0.0,5.0,0.0,5.0,12.200000000000001,0.0
14408,2.8000000000000003,1.8,0.0,7.2,3.8000000000000003,15.8,0.0,16.2,7.2,8.2,4.0,5.800000000000001,14.0,0.0
14409,1.8,1.0,1.8,0.0,0.0,14.8,18.0,0.0,9.0,3.6,0.0,5.0,12.6,0.0
14410,0.0,0.0,1.0,3.6,0.0,0.0,10.8,0.0,0.0,10.4,0.0,18.8,0.0,0.0
14411,2.8000000000000003,0.0,0.0,5.4,11.8,9.0,2.8000000000000003,0.0,9.0,3.6,18.0,10.8,2.8000000000000003,0.0
14412,3.6,0.0,3.8000000000000003,0.0,0.0,13.6,0.0,11.4,7.0,2.6,0.0,13.4,0.0,12.6
14413,1.8,1.8,1.0,17.8,7.2,5.0,0.0,10.8,10.8,14.0,18.0,19.8,6.0,0.0
14414,2.8000000000000003,2.8000000000000003,0.0,0.0,11.600000000000001,0.0,6.0,5.0,10.8,0.0,15.6,8.0,2.8000000000000003,0.0
14415,0.0,0.8,1.8,9.0,2.6,10.8,0.0,10.8,0.0,9.4,16.2,12.200000000000001,1.0,0.0
14416,1.0,0.0,0.0,4.4,9.0,4.0,0.0,10.8,13.0,1.8,7.2,9.0,0.0,0.0
