고객번호,가공식품_방문지수,신선식품_방문지수,일상용품_방문지수,의약품/의료기기_방문지수,교육/문화용품_방문지수,외식_방문지수,기타_방문지수,디지털/가전_방문지수,가구/인테리어_방문지수,의류_방문지수,전문스포츠/레저_방문지수,패션잡화_방문지수,유아동_방문지수,명품_방문지수
14348,3.6,1.6,6.2,9.0,0.8,0.0,0.0,0.0,0.0,7.2,9.0,5.4,0.0,0.0
14349,4.2,5.2,2.6,5.2,1.0,3.8000000000000003,0.0,0.0,6.3999999999999995,4.6,3.8000000000000003,5.4,0.0,0.0
14350,3.6,5.2,2.6,8.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,4.4,4.2,0.0
14351,1.8,3.6,4.6,2.8000000000000003,10.0,4.6,1.8,0.0,5.4,7.2,6.3999999999999995,5.6000000000000005,9.4,0.0
14352,0.8,1.6,4.4,10.8,5.6000000000000005,2.4000000000000004,3.6,0.0,4.2,6.3999999999999995,1.8,6.3999999999999995,5.2,0.0
14353,3.6,0.0,5.4,1.8,7.4,4.4,0.0,5.4,9.0,7.2,0.0,1.6,11.8,3.6
14354,3.6,4.4,4.6,7.8,6.2,3.8000000000000003,0.0,0.0,0.0,3.6,0.8,4.8,1.0,0.0
14355,2.6,2.6,1.8,1.8,1.8,0.0,0.0,0.0,4.6,4.4,0.0,5.4,2.6,0.0
14356,2.8000000000000003,4.4,1.8,2.6,0.0,0.0,0.0,0.0,2.8000000000000003,5.2,0.0,1.0,1.0,0.0
14357,2.8000000000000003,0.0,3.6,6.2,0.8,0.0,0.0,1.0,3.6,5.4,3.6,3.8000000000000003,0.0,0.0
14358,3.6,6.2,3.6,8.0,8.6,3.6,4.6,1.8,2.4000000000000004,7.2,13.6,4.0,4.4,0.0
14359,3.6,2.6,3.6,8.2,1.8,3.6,0.0,1.8,1.8,7.2,6.3999999999999995,6.3999999999999995,5.4,0.0
14360,4.2,4.2,6.2,0.0,1.8,3.4,0.0,0.0,1.8,6.6,1.8,8.0,1.8,0.0
14361,2.8000000000000003,2.8000000000000003,8.2,4.6,0.8,6.2,0.0,0.0,0.0,3.6,4.8,1.0,4.8,0.0
14362,8.6,4.0,7.4,7.2,0.0,8.6,0.0,0.0,8.4,14.8,0.0,5.6000000000000005,3.6,2.8000000000000003
14363,1.8,0.0,1.8,3.0,0.0,3.0,0.0,1.0,0.0,2.8000000000000003,1.8,1.8,7.2,0.0
14364,4.0,4.0,5.800000000000001,8.4,2.8000000000000003,1.8,0.0,0.0,1.8,3.6,0.0,5.4,0.0,0.0
14365,1.0,1.8,9.2,2.6,0.0,1.8,0.0,1.6,1.8,5.4,3.0,5.4,4.6,0.0
14367,2.8000000000000003,5.4,2.8000000000000003,4.4,0.0,1.8,0.0,0.0,0.0,1.8,0.0,1.0,2.6,0.0
14368,3.8000000000000003,3.8000000000000003,2.8000000000000003,3.6,5.4,3.4,0.0,1.8,3.8000000000000003,4.8,5.4,5.6000000000000005,8.2,6.3999999999999995
14369,0.8,9.8,2.8000000000000003,3.6,0.0,9.2,0.0,1.0,0.0,4.6,0.0,3.6,1.8,3.6
14371,7.6000000000000005,8.4,5.6000000000000005,0.0,4.6,6.8,0.0,8.4,6.2,3.8000000000000003,0.0,7.4,9.0,12.6
14372,2.8000000000000003,3.6,1.8,9.8,1.8,8.6,0.0,0.0,2.6,2.8000000000000003,0.0,1.8,4.6,0.0
14373,2.8000000000000003,5.4,4.6,5.6000000000000005,1.8,3.6,0.0,1.8,0.0,5.2,6.3999999999999995,6.0,0.0,0.0
14374,2.8000000000000003,2.8000000000000003,1.8,8.2,9.0,6.2,1.0,5.4,12.6,10.600000000000001,8.2,6.3999999999999995,3.8000000000000003,11.4
14375,2.6,3.6,6.2,3.6,5.6000000000000005,2.0,0.0,0.0,3.6,9.2,2.8000000000000003,7.2,3.4,0.0
14376,3.4,5.6000000000000005,3.6,0.8,0.0,6.2,0.0,2.8000000000000003,1.8,6.3999999999999995,10.0,3.6,7.0,6.3999999999999995
14377,1.6,6.2,3.4,3.6,3.4,5.8,0.0,0.0,0.0,5.2,2.8000000000000003,7.8,3.6,3.6
14378,3.6,2.6,2.8000000000000003,1.8,3.6,3.6,0.0,1.8,7.800000000000001,5.4,0.0,1.8,0.0,0.0
14379,0.0,11.8,2.8000000000000003,0.0,5.4,1.8,0.0,0.0,5.4,3.6,0.0,3.6,0.0,0.0
14380,2.8000000000000003,3.4,7.2,0.0,4.2,3.6,0.0,5.2,0.0,6.2,0.0,6.3999999999999995,0.8,5.4
14381,0.8,2.6,1.8,1.8,11.600000000000001,1.8,2.6,0.0,13.2,4.8,0.8,8.8,3.6,0.0
14382,9.2,6.6,2.8000000000000003,0.0,1.8,3.8000000000000003,1.8,13.2,10.4,10.0,0.0,6.3999999999999995,9.0,8.4
14383,1.0,1.8,2.6,5.6000000000000005,3.4,6.3999999999999995,3.8000000000000003,3.6,0.0,9.0,6.3999999999999995,1.6,5.2,0.0
14384,1.8,5.4,9.8,3.8000000000000003,2.8000000000000003,3.6,0.0,4.2,4.4,4.8,1.8,2.6,1.0,3.6
14385,2.8000000000000003,2.8000000000000003,4.6,3.6,9.4,4.4,3.8000000000000003,1.8,10.8,7.2,1.8,5.800000000000001,5.4,0.0
14386,2.8000000000000003,2.8000000000000003,4.6,12.200000000000001,0.8,1.8,0.0,1.0,4.4,12.799999999999999,3.8000000000000003,4.6,1.0,1.0
14387,0.8,1.8,0.8,8.0,0.8,1.0,1.8,1.8,3.6,10.8,0.0,7.2,1.0,0.0
14388,3.4,2.6,1.6,8.8,0.8,9.6,1.8,0.0,1.8,4.4,3.6,5.4,0.0,3.6
14389,1.8,0.0,2.8000000000000003,5.4,7.4,5.6000000000000005,0.0,1.8,5.4,5.4,1.0,11.4,3.6,0.0
14390,1.8,4.4,3.8000000000000003,4.4,0.0,1.8,0.0,4.4,3.6,8.0,1.6,4.6,7.2,0.0
14391,2.8000000000000003,0.0,3.6,1.8,9.2,2.8000000000000003,0.0,1.8,3.6,10.200000000000001,0.0,3.6,10.0,0.0
14392,1.8,1.8,1.8,6.2,5.2,2.8000000000000003,0.0,0.0,3.6,8.2,5.4,3.6,1.8,0.0
14393,1.8,1.8,5.4,2.6,11.8,2.6,0.0,2.4000000000000004,11.8,3.6,8.2,4.4,8.2,0.0
14394,3.6,5.6000000000000005,6.3999999999999995,0.0,0.0,1.8,0.0,8.4,8.2,6.0,7.0,11.0,7.0,8.6
14395,1.8,0.0,4.4,2.6,9.0,7.2,1.8,0.0,4.6,6.2,1.8,5.4,5.4,0.0
14396,1.8,2.6,1.8,0.0,1.8,3.6,0.0,1.8,0.0,1.6,0.0,1.0,12.6,0.0
14397,2.0,2.8000000000000003,7.4,5.4,0.0,5.800000000000001,0.0,7.4,8.2,7.4,3.6,9.0,0.0,5.4
14398,1.8,7.2,2.8000000000000003,3.4,6.3999999999999995,5.6000000000000005,6.2,0.0,9.8,5.6000000000000005,0.8,6.3999999999999995,6.2,0.0
14399,3.6,4.4,5.4,9.0,2.6,0.0,0.0,0.0,1.8,4.6,3.6,3.4,7.2,0.0
14400,2.8000000000000003,3.8000000000000003,6.6,8.6,0.0,0.0,0.0,4.6,1.0,7.2,1.8,3.6,0.0,0.0
14401,3.6,1.8,3.6,3.8000000000000003,15.8,8.2,6.8,0.0,7.4,5.6000000000000005,1.0,6.2,5.4,0.0
14402,2.8000000000000003,2.0,3.8000000000000003,7.2,0.0,0.8,0.0,0.0,3.6,6.3999999999999995,3.6,6.3999999999999995,2.8000000000000003,0.0
14403,1.0,1.0,4.6,1.8,4.0,6.6,0.0,1.8,6.0,4.4,6.3999999999999995,7.2,8.2,1.8
14404,4.6,1.8,2.8000000000000003,2.6,1.8,9.2,0.0,0.0,3.6,4.6,1.8,5.0,0.0,0.0
14406,2.8000000000000003,4.6,1.8,3.6,0.0,1.8,0.0,0.0,0.0,1.8,0.0,4.6,3.6,0.0
14408,0.8,0.8,1.8,1.8,9.0,3.6,0.0,3.6,2.8000000000000003,8.4,1.0,5.800000000000001,8.2,0.0
14409,2.8000000000000003,3.8000000000000003,6.6,0.0,0.0,3.4,6.2,0.0,1.8,6.2,0.0,5.6000000000000005,5.4,0.0
14410,3.6,3.4,3.6,0.8,0.0,0.0,1.8,0.0,0.0,7.2,0.0,7.2,0.0,0.0
14411,5.4,0.8,0.8,4.8,11.600000000000001,1.8,7.2,0.0,6.6,5.6000000000000005,6.3999999999999995,3.6,5.6000000000000005,0.0
14412,5.4,3.6,6.6,0.0,0.0,8.2,0.0,12.200000000000001,5.4,4.4,0.0,11.0,0.0,7.2
14413,3.6,1.8,3.6,8.4,1.8,1.8,0.0,2.8000000000000003,2.8000000000000003,4.4,6.3999999999999995,9.0,3.6,0.0
14414,1.8,2.0,1.8,1.0,15.600000000000001,0.0,1.8,1.8,1.8,4.4,9.0,2.6,5.2,0.0
14415,1.8,2.6,6.2,5.4,8.4,1.8,0.0,1.8,0.0,2.6,7.2,5.4,6.3999999999999995,0.0
14416,0.8,0.8,1.8,5.2,9.8,0.8,0.0,5.4,4.2,3.0,1.8,3.4,1.0,0.0
14417,1.8,3.4,1.8,8.2,0.0,4.6,0.0,0.0,0.0,9.8,1.8,4.6,0.0,0.0
14418,1.8,0.0,1.8,3.8000000000000003,8.2,1.8,8.2,0.0,5.4,2.6,1.8,10.200000000000001,5.2,4.6
14419,2.8000000000000003,1.8,5.4,0.0,0.0,7.2,0.0,0.0,1.8,3.8000000000000003,3.6,4.8,5.2,1.8
14420,1.8,1.8,3.6,2.8000000000000003,2.8000000000000003,5.4,0.0,1.8,7.0,3.6,0.0,8.0,12.799999999999999,0.0
14421,1.8,2.6,4.6,5.6000000000000005,5.6000000000000005,3.8000000000000003,0.0,0.0,0.0,1.8,1.8,3.6,1.8,0.0
14422,1.8,8.2,3.8000000000000003,8.2,12.799999999999999,6.2,7.4,0.0,5.2,6.6,2.8000000000000003,7.2,4.6,2.6
14423,1.8,2.6,3.6,5.4,7.0,8.0,1.8,1.8,5.4,5.4,15.600000000000001,7.0,4.6,0.0
14424,1.8,7.0,7.0,0.0,4.8,1.8,1.8,0.0,1.8,5.4,9.8,8.6,8.4,0.0
14425,1.8,7.0,3.4,0.0,8.8,2.6,0.0,6.2,0.0,5.2,4.6,3.6,5.4,0.0
14426,2.8000000000000003,4.6,7.2,4.6,3.0,4.4,0.0,1.8,8.2,5.6000000000000005,1.8,3.6,4.4,12.799999999999999
14427,6.3999999999999995,1.8,2.6,5.4,2.8000000000000003,3.6,1.8,3.4,0.0,4.4,0.0,8.2,3.8000000000000003,9.8
14428,2.8000000000000003,1.0,4.6,5.2,3.6,2.0,0.0,0.0,3.8000000000000003,8.2,2.6,2.0,3.8000000000000003,0.0
14429,1.0,1.8,0.8,3.6,12.2,0.0,2.6,0.0,6.0,8.0,8.2,10.0,1.8,0.0
14430,0.0,4.4,5.4,5.4,8.8,5.4,9.8,0.0,0.0,5.4,5.2,2.8000000000000003,3.6,0.0
14431,1.0,2.8000000000000003,3.6,4.6,11.4,4.4,3.6,0.8,3.6,10.200000000000001,4.6,10.600000000000001,4.4,0.0
14432,4.6,8.0,7.2,3.6,2.8000000000000003,7.2,0.0,0.0,0.0,8.2,2.0,5.4,9.2,0.0
14433,1.8,3.6,2.8000000000000003,2.8000000000000003,7.4,7.2,6.2,0.0,9.2,4.4,7.2,6.2,3.6,0.0
14434,5.2,7.2,3.4,1.6,7.4,8.6,7.2,0.0,7.8,8.0,9.0,5.2,7.0,0.0
14435,3.4,1.8,1.6,5.4,8.6,4.2,11.8,0.0,2.6,2.6,9.6,7.0,5.2,0.0
14436,1.0,3.6,3.6,1.8,0.0,8.2,0.0,5.0,5.800000000000001,5.2,0.0,7.6000000000000005,2.8000000000000003,8.0
14437,6.8,4.0,5.8,2.6,12.6,5.2,3.6,0.0,10.600000000000001,13.4,3.6,8.0,2.8000000000000003,0.0
14438,3.8000000000000003,1.0,6.3999999999999995,5.4,1.8,3.6,0.0,3.0,0.0,4.6,1.8,2.6,1.8,0.0
14439,4.6,1.8,4.8,1.8,1.8,10.4,0.0,0.0,1.8,6.8,0.0,7.6000000000000005,0.0,7.2
14440,3.6,3.6,5.4,4.8,5.8,0.0,4.6,5.0,5.8,6.2,9.0,5.6000000000000005,8.0,3.6
14441,0.0,1.8,1.8,6.0,10.4,5.4,1.8,0.8,7.4,5.2,6.2,5.2,10.8,0.0
14442,7.6000000000000005,7.6000000000000005,6.6,1.8,11.4,6.0,2.0,1.8,4.8,4.0,2.0,8.2,11.200000000000001,0.0
14443,9.4,12.0,5.8,0.0,0.0,4.0,0.0,5.4,0.0,2.6,3.6,2.6,6.0,11.200000000000001
14444,3.6,1.8,3.6,0.0,1.8,5.4,4.6,1.8,1.8,3.6,0.0,6.6,0.0,3.8000000000000003
14445,2.8000000000000003,0.0,2.8000000000000003,2.8000000000000003,8.4,3.8000000000000003,2.6,7.2,2.8000000000000003,7.4,1.0,10.0,7.800000000000001,0.0
14446,4.6,1.8,8.2,5.4,11.600000000000001,0.0,0.0,0.0,2.8000000000000003,4.6,0.0,3.4,0.0,0.0
14447,2.6,1.8,3.6,0.0,0.0,6.2,0.0,7.2,2.8000000000000003,9.8,0.0,6.6,3.6,1.8
14448,3.6,0.0,4.6,4.8,0.0,3.6,0.0,1.8,0.0,7.2,5.4,3.6,0.0,0.0
14449,0.0,3.6,4.4,3.6,1.8,10.8,0.0,0.0,5.4,10.200000000000001,3.6,4.6,7.2,0.0
14450,1.8,2.6,3.6,4.2,4.6,6.3999999999999995,1.8,0.0,4.8,5.2,0.0,6.2,2.8000000000000003,1.0
14451,4.4,5.2,4.4,1.8,5.4,6.2,0.0,0.8,7.2,0.8,1.8,10.600000000000001,11.8,0.0
14452,3.6,1.8,3.6,5.4,12.4,6.0,3.6,0.8,8.0,3.8000000000000003,5.2,6.2,8.0,0.0
14453,3.6,1.0,1.8,7.2,3.6,4.4,0.0,0.0,12.6,4.8,2.8000000000000003,7.2,4.6,0.0
14454,1.8,3.6,3.6,8.0,0.0,6.2,0.0,1.8,0.8,7.2,3.6,15.200000000000001,1.8,3.6
14455,2.8000000000000003,2.0,2.8000000000000003,12.000000000000002,7.2,4.4,5.0,0.0,0.0,3.6,0.0,7.4,3.6,0.0
14456,4.4,1.8,2.6,0.0,1.6,2.6,0.0,9.0,0.0,4.6,4.6,3.4,0.0,0.0
14457,0.8,3.6,4.4,5.4,0.8,5.2,0.0,0.0,6.2,3.6,12.799999999999999,7.8,7.0,0.0
14458,5.6000000000000005,4.6,4.6,0.0,0.0,5.6000000000000005,0.0,1.8,1.0,7.2,0.0,3.4,0.0,0.0
14459,2.8000000000000003,2.6,6.3999999999999995,6.6,0.0,7.2,0.0,0.0,0.0,6.3999999999999995,1.8,1.8,0.0,0.0
14460,1.0,4.6,3.6,3.8000000000000003,11.200000000000001,5.4,14.8,1.8,9.6,5.800000000000001,0.0,3.0,7.6000000000000005,1.8
14461,0.8,1.8,3.6,6.2,5.2,5.4,0.0,0.0,3.6,5.4,7.2,2.8000000000000003,7.8,0.0
14462,3.8000000000000003,11.0,5.6000000000000005,9.2,8.0,2.6,0.0,0.0,1.8,6.6,0.0,14.6,2.0,0.0
14463,1.8,5.4,4.6,8.0,3.6,4.6,0.0,1.8,2.8000000000000003,4.6,3.6,7.6000000000000005,4.4,3.6
14464,5.4,2.8000000000000003,6.3999999999999995,0.0,0.0,10.8,0.0,3.6,9.0,8.2,16.4,4.8,5.6000000000000005,7.2
14465,3.6,3.4,5.4,5.0,1.8,6.3999999999999995,0.0,0.0,0.0,1.8,4.6,5.4,6.2,0.0
14466,1.6,2.6,3.4,9.0,8.2,2.8000000000000003,1.8,2.6,4.6,7.8,5.4,5.4,6.0,0.0
14467,1.0,4.6,2.8000000000000003,10.8,7.0,7.2,1.8,0.0,9.2,4.8,4.8,8.4,4.6,0.8
14468,3.8000000000000003,3.8000000000000003,2.8000000000000003,0.0,0.0,6.3999999999999995,0.0,1.8,7.4,9.8,0.0,5.2,0.0,9.2
14469,3.6,3.6,3.6,5.2,0.8,2.6,0.0,0.0,0.0,8.8,0.0,4.4,0.0,0.0
14470,7.4,5.6000000000000005,7.0,0.0,0.0,3.8000000000000003,0.0,12.000000000000002,13.0,4.4,3.6,5.2,15.4,9.8
14471,3.6,1.8,5.4,6.3999999999999995,1.0,1.8,0.0,0.0,1.0,4.6,0.0,3.8000000000000003,0.0,0.0
14472,4.4,2.8000000000000003,5.4,0.0,1.8,10.0,0.0,2.6,1.8,12.000000000000002,0.0,9.0,4.6,3.6
14474,4.4,5.2,4.4,0.0,3.6,4.2,0.0,3.6,1.8,2.6,1.8,5.2,10.4,9.0
14475,2.6,3.4,3.4,1.8,0.0,6.2,0.0,0.0,2.6,7.2,0.0,8.4,0.8,0.0
14476,2.6,2.6,6.0,0.0,0.8,4.4,0.0,6.2,9.6,5.2,7.0,9.8,3.4,9.0
14477,4.6,4.6,5.4,3.6,8.2,6.0,3.6,0.0,12.000000000000002,4.4,5.4,8.0,6.8,0.0
14478,0.0,1.8,1.8,1.0,0.0,4.2,0.0,1.8,0.0,4.0,1.8,5.4,1.8,0.0
14479,2.8000000000000003,7.4,6.3999999999999995,7.0,7.2,5.4,4.6,0.0,3.6,3.4,8.4,5.4,6.3999999999999995,0.0
14480,1.0,3.6,0.0,3.8000000000000003,4.6,8.2,0.0,1.8,0.0,3.6,0.0,5.2,0.0,0.0
14481,5.2,5.4,9.8,4.4,11.200000000000001,7.2,1.0,9.4,6.2,6.2,5.4,8.0,3.2,13.2
14482,2.6,1.8,3.6,6.2,6.3999999999999995,7.2,12.799999999999999,1.8,10.0,3.6,8.0,5.6000000000000005,2.6,4.4
14483,6.0,5.0,0.8,4.6,5.4,10.4,3.6,0.0,0.0,8.8,7.2,7.2,1.8,0.0
14484,3.6,0.8,8.2,6.3999999999999995,1.8,0.0,0.0,0.0,0.0,6.3999999999999995,1.8,2.8000000000000003,1.8,0.0
14485,0.0,1.8,3.6,2.8000000000000003,3.6,3.4,0.0,5.4,8.2,4.2,3.6,8.0,2.6,16.0
14486,1.8,3.6,1.8,3.4,9.8,4.6,0.0,0.0,7.0,11.0,8.2,2.0,7.0,14.0
14487,4.4,6.3999999999999995,3.4,0.0,0.8,6.2,0.0,2.8000000000000003,1.0,5.4,8.8,3.4,6.2,0.0
14488,3.6,2.6,4.6,6.3999999999999995,3.6,0.0,0.0,0.0,0.0,1.0,1.8,1.8,5.2,0.0
14489,1.8,5.6000000000000005,9.8,0.0,0.0,2.0,0.0,0.0,5.4,4.8,0.0,4.8,2.8000000000000003,0.0
14490,5.4,1.8,1.6,2.6,7.2,8.0,11.4,0.0,7.8,11.600000000000001,3.6,6.0,7.6,8.0
14491,2.6,4.0,7.8,0.0,1.8,6.8,0.0,8.0,0.0,8.2,0.0,1.8,0.0,0.0
14492,2.8000000000000003,1.8,3.6,8.8,10.0,2.6,2.8000000000000003,0.0,5.2,10.600000000000001,1.8,3.8000000000000003,6.6,0.0
14493,1.0,1.8,2.8000000000000003,3.0,7.2,1.0,0.0,3.6,9.2,3.8000000000000003,0.8,0.0,4.6,1.0
14494,7.4,7.2,4.6,9.2,8.4,9.0,1.0,0.0,5.4,4.6,7.2,4.6,5.4,0.0
14495,2.6,2.6,3.6,1.0,4.2,5.2,0.0,3.8000000000000003,10.0,5.6000000000000005,6.3999999999999995,6.6,0.0,2.0
14496,1.8,4.4,3.6,3.6,6.6,9.0,6.0,8.8,3.6,9.0,16.4,5.4,6.2,4.6
14497,1.8,7.4,2.8000000000000003,5.4,6.3999999999999995,3.8000000000000003,0.0,3.6,4.0,2.8000000000000003,0.0,13.0,2.8000000000000003,3.6
14498,3.6,1.8,2.8000000000000003,4.4,1.8,0.0,0.0,0.0,0.0,1.8,0.0,1.8,0.0,0.0
14499,0.0,2.6,4.6,3.4,0.0,0.0,0.0,1.8,0.0,1.8,0.0,6.2,0.0,0.0
14500,3.8000000000000003,6.2,4.6,0.0,1.8,7.4,0.0,11.0,1.0,2.8000000000000003,2.0,6.6,6.3999999999999995,10.600000000000001
14501,0.8,4.6,3.6,6.3999999999999995,7.8,5.4,6.3999999999999995,0.0,4.6,6.6,7.2,5.6000000000000005,1.0,0.0
14502,0.0,3.6,4.6,0.0,0.0,4.6,0.0,0.0,0.8,7.4,0.0,8.0,1.8,0.0
14503,0.8,6.2,2.6,3.6,4.2,9.4,5.0,0.8,0.8,6.0,1.0,5.0,4.6,0.0
14504,4.6,3.6,2.8000000000000003,8.2,1.8,0.0,0.0,5.4,5.4,7.4,2.0,5.4,0.0,0.0
14505,3.4,4.8,5.6000000000000005,0.0,5.4,0.0,0.0,0.0,0.0,1.8,2.0,0.0,0.0,0.0
14506,1.8,1.8,0.8,10.8,4.6,3.6,0.0,0.0,5.4,2.0,7.2,7.8,3.6,0.0
14507,3.6,1.8,4.4,0.0,0.0,5.6000000000000005,0.0,0.0,0.0,5.2,1.8,1.0,0.0,0.0
14508,4.6,0.0,5.4,0.0,0.0,4.6,0.0,5.6000000000000005,0.0,7.8,0.0,8.2,0.8,5.4
14509,6.2,7.0,1.8,2.8000000000000003,1.6,9.8,0.0,5.4,7.0,4.4,0.8,8.8,11.8,5.4
14510,3.6,1.0,7.4,4.6,1.8,9.8,1.8,5.2,6.3999999999999995,3.6,2.8000000000000003,8.2,3.6,9.0
14511,0.8,4.4,3.6,1.8,5.6000000000000005,5.2,0.0,2.0,3.6,8.2,0.0,7.2,13.4,0.0
14512,9.4,0.8,7.6000000000000005,2.8000000000000003,0.0,2.8000000000000003,1.0,0.0,0.0,4.4,0.0,2.6,0.0,0.0
14513,1.8,1.8,2.6,3.6,6.3999999999999995,0.0,3.6,5.4,2.4000000000000004,6.2,7.2,8.8,5.4,0.0
14514,8.6,8.8,10.4,11.4,3.4,5.4,0.0,0.0,1.8,7.2,2.8000000000000003,7.2,5.4,0.0
14515,3.6,5.2,5.2,5.2,3.6,5.800000000000001,0.0,7.6000000000000005,2.8000000000000003,4.8,2.0,5.6000000000000005,0.0,5.4
14516,5.4,2.6,11.600000000000001,0.0,0.0,3.6,0.0,4.8,4.8,12.6,0.0,10.200000000000001,3.6,1.0
14517,1.8,2.8000000000000003,3.6,0.0,8.0,3.8000000000000003,0.8,0.8,8.0,7.4,10.0,6.3999999999999995,4.4,0.0
14518,1.8,0.8,2.6,15.200000000000001,7.8,1.0,0.0,1.8,0.0,3.8000000000000003,2.6,3.6,2.8000000000000003,0.0
14519,2.8000000000000003,3.6,4.6,7.2,6.3999999999999995,2.8000000000000003,0.0,0.0,2.8000000000000003,9.0,10.200000000000001,7.4,9.6,0.0
14520,6.3999999999999995,6.6,7.4,1.8,3.6,2.8000000000000003,0.0,5.0,4.2,6.3999999999999995,3.6,6.3999999999999995,1.8,5.2
14521,1.0,0.8,4.6,0.0,9.2,6.2,1.8,0.0,10.0,7.2,6.3999999999999995,9.4,9.0,6.3999999999999995
14522,1.8,4.6,4.4,4.6,8.2,6.2,5.6000000000000005,0.0,4.2,3.6,1.8,2.6,4.4,0.0
14523,4.4,5.4,7.2,1.0,0.0,3.6,0.0,7.6000000000000005,2.4000000000000004,7.4,0.0,10.200000000000001,1.8,12.6
14524,2.8000000000000003,2.0,2.8000000000000003,0.0,7.2,6.3999999999999995,12.200000000000001,0.0,6.2,2.8000000000000003,0.0,3.4,7.2,0.0
14525,3.6,1.6,5.4,0.0,1.0,1.8,0.0,0.0,6.0,8.2,4.4,5.2,6.3999999999999995,0.0
14526,8.2,10.200000000000001,5.4,3.4,0.0,1.8,1.8,0.0,7.4,9.8,0.0,4.6,3.6,0.0
14527,1.8,4.6,2.8000000000000003,5.4,3.6,3.6,0.0,1.8,7.2,4.8,0.0,6.3999999999999995,1.8,4.6
14528,2.8000000000000003,5.4,2.6,3.4,1.8,4.4,0.0,0.8,6.0,2.6,4.6,1.6,5.6000000000000005,0.0
14529,3.6,2.8000000000000003,2.8000000000000003,4.4,5.4,3.6,0.0,0.0,2.6,5.4,9.0,3.6,0.0,0.0
14530,0.0,1.8,3.6,4.4,7.6000000000000005,5.6000000000000005,6.3999999999999995,0.0,7.2,7.0,1.8,6.3999999999999995,6.0,1.8
14531,1.0,1.8,7.2,0.8,3.0,2.8000000000000003,0.0,0.0,1.8,5.2,0.8,2.8000000000000003,2.4000000000000004,1.0
14532,4.4,3.4,2.6,10.8,2.8000000000000003,7.0,1.8,0.0,6.8,13.2,6.0,10.4,3.4,0.0
14533,11.8,6.6,4.6,2.6,7.0,4.6,2.8000000000000003,8.2,7.8,3.4,1.8,5.2,9.8,7.4
14534,4.4,8.0,1.8,1.6,5.4,5.2,0.0,4.4,0.0,3.6,14.0,5.4,1.8,7.4
14535,3.6,3.6,1.8,6.6,3.4,8.2,0.0,1.8,0.0,9.2,3.6,8.4,9.8,0.0
14536,1.8,2.6,5.6000000000000005,1.0,9.2,0.0,0.0,0.0,1.8,0.0,1.8,3.6,0.0,0.0
14537,4.8,3.8000000000000003,5.6000000000000005,3.6,0.0,9.2,0.0,0.0,3.6,6.2,0.0,4.6,1.0,0.0
14538,1.0,1.8,2.6,8.8,1.8,7.4,0.0,0.0,12.4,7.4,1.0,11.0,4.4,0.0
14539,0.8,0.0,1.6,5.2,6.0,6.3999999999999995,2.6,0.0,8.2,4.4,8.8,10.0,2.6,0.0
14540,5.2,1.0,4.4,1.8,1.8,8.0,0.0,12.6,6.8,3.4,5.6000000000000005,8.8,2.0,11.200000000000001
14541,3.6,1.6,7.2,2.8000000000000003,1.8,4.0,1.6,1.6,1.8,6.8,1.8,5.4,1.8,0.0
14542,7.800000000000001,7.800000000000001,8.6,0.0,0.0,4.6,0.0,0.8,3.0,7.6000000000000005,1.0,5.800000000000001,2.0,0.0
14543,5.4,4.6,3.6,0.0,0.0,0.0,0.0,1.8,11.8,4.4,0.0,8.0,7.2,0.0
14544,3.8000000000000003,6.0,3.8000000000000003,2.8000000000000003,0.0,9.4,0.0,1.0,1.0,6.6,2.8000000000000003,8.6,2.8000000000000003,3.6
14545,1.8,0.0,1.8,2.6,5.4,0.0,0.0,10.8,1.8,3.6,1.8,6.3999999999999995,9.6,0.0
14546,4.6,10.0,4.6,0.0,0.0,9.0,0.0,0.8,0.0,6.2,0.0,11.4,3.6,3.6
14547,0.0,1.8,0.0,9.0,1.0,0.0,0.8,0.8,1.0,8.2,3.0,3.8000000000000003,4.6,0.0
14548,10.0,8.2,7.2,8.2,0.0,1.6,0.0,0.0,0.0,2.8000000000000003,0.0,1.0,0.0,0.0
14549,1.8,3.6,4.6,3.8000000000000003,5.4,8.0,0.0,5.2,3.6,14.200000000000001,2.8000000000000003,16.2,5.0,2.6
14550,0.0,0.0,4.4,3.4,3.6,6.6,0.0,2.8000000000000003,7.2,3.6,6.6,8.2,6.3999999999999995,6.0
14551,1.8,3.6,3.6,10.200000000000001,8.2,2.8000000000000003,0.8,0.0,1.0,8.0,5.4,5.6000000000000005,6.6,0.0
14552,1.8,1.0,5.6000000000000005,6.3999999999999995,5.2,1.6,0.0,0.0,3.8000000000000003,6.0,4.6,7.2,4.6,0.0
14554,12.799999999999999,5.4,6.2,0.0,8.8,5.6000000000000005,0.0,6.3999999999999995,0.0,2.6,6.2,4.6,6.3999999999999995,9.0
14555,1.8,1.8,1.8,10.600000000000001,1.8,5.6000000000000005,0.0,1.8,1.8,9.2,1.8,5.4,0.0,0.0
14556,1.8,1.8,3.6,4.6,0.8,2.6,0.0,0.0,1.8,5.4,0.0,1.8,4.0,0.0
14557,1.8,4.6,0.0,4.4,8.6,8.0,0.0,0.0,7.4,5.2,4.4,11.600000000000001,6.3999999999999995,0.0
14558,0.0,2.6,0.8,3.6,7.8,4.6,3.6,1.8,9.8,6.2,11.0,6.3999999999999995,5.4,0.0
